Time,Short Temp Sensor,Long Temp Sensor,K2001,S7081
2020-07-04 02:15:57.638074,23.984375,26.2109375,+7.1139571E+00,     7.1147114 
2020-07-04 02:16:55.801739,23.984375,26.2109375,+7.1139468E+00,     7.1147071 
2020-07-04 02:17:53.964677,23.9765625,26.21875,+7.1139639E+00,     7.1147148 
2020-07-04 02:18:52.128546,23.9765625,26.2265625,+7.1139648E+00,     7.1147135 
2020-07-04 02:19:50.292438,23.96875,26.2265625,+7.1139612E+00,     7.1147118 
2020-07-04 02:20:48.454528,23.96875,26.2421875,+7.1139738E+00,     7.1147133 
2020-07-04 02:21:46.618173,23.96875,26.2421875,+7.1139733E+00,     7.1147189 
2020-07-04 02:22:44.656416,23.9765625,26.2421875,+7.1139568E+00,     7.1147298 
2020-07-04 02:23:42.739085,23.96875,26.25,+7.1139824E+00,     7.1147469 
2020-07-04 02:24:40.901554,23.96875,26.2578125,+7.1139857E+00,     7.1147452 
2020-07-04 02:25:38.964115,23.9609375,26.2578125,+7.1139851E+00,     7.1147464 
2020-07-04 02:26:37.024613,23.9609375,26.265625,+7.1139871E+00,     7.1147450 
2020-07-04 02:27:35.289782,23.9609375,26.265625,+7.1139864E+00,     7.1147422 
2020-07-04 02:28:33.350612,23.9609375,26.265625,+7.1139798E+00,     7.1147444 
2020-07-04 02:29:31.382355,23.96875,26.2734375,+7.1139865E+00,     7.1147414 
2020-07-04 02:30:29.487975,23.9609375,26.2734375,+7.1139758E+00,     7.1147399 
2020-07-04 02:31:27.737899,23.9609375,26.28125,+7.1139826E+00,     7.1147369 
2020-07-04 02:32:25.798800,23.9609375,26.2890625,+7.1139775E+00,     7.1147345 
2020-07-04 02:33:23.894482,23.9609375,26.2890625,+7.1139755E+00,     7.1147325 
2020-07-04 02:34:22.022721,23.9609375,26.2890625,+7.1139847E+00,     7.1147322 
2020-07-04 02:35:20.083676,23.96875,26.296875,+7.1139659E+00,     7.1147324 
2020-07-04 02:36:18.144132,23.9609375,26.296875,+7.1139722E+00,     7.1147289 
2020-07-04 02:37:16.307274,23.96875,26.3046875,+7.1139792E+00,     7.1147287 
2020-07-04 02:38:14.776087,23.9609375,26.3125,+7.1139752E+00,     7.1147299 
2020-07-04 02:39:12.939630,23.9609375,26.3046875,+7.1139677E+00,     7.1147327 
2020-07-04 02:40:11.204617,23.9609375,26.3125,+7.1139795E+00,     7.1147332 
2020-07-04 02:41:09.264616,23.9609375,26.3125,+7.1139776E+00,     7.1147302 
2020-07-04 02:42:07.353951,23.96875,26.3125,+7.1139716E+00,     7.1147413 
2020-07-04 02:43:05.488899,23.9609375,26.3125,+7.1139899E+00,     7.1147466 
2020-07-04 02:44:03.754766,23.9609375,26.3203125,+7.1139714E+00,     7.1147329 
2020-07-04 02:45:01.814322,23.96875,26.3125,+7.1139730E+00,     7.1147432 
2020-07-04 02:45:59.978267,23.9609375,26.3203125,+7.1139809E+00,     7.1147429 
2020-07-04 02:46:58.142012,23.953125,26.328125,+7.1139701E+00,     7.1147322 
2020-07-04 02:47:56.304172,23.9609375,26.328125,+7.1139736E+00,     7.1147317 
2020-07-04 02:48:54.467378,23.9609375,26.328125,+7.1139789E+00,     7.1147277 
2020-07-04 02:49:52.528229,23.96875,26.328125,+7.1139717E+00,     7.1147286 
