Time,Short Temp Sensor,Long Temp Sensor,K2001,S7081
2020-07-04 13:39:57.866972,23.5625,23.96875,+10.0000823E+00,    10.0011477 
2020-07-04 13:40:50.193641,23.5625,23.96875,+10.0000742E+00,    10.0011474 
2020-07-04 13:41:42.518582,23.5703125,23.96875,+10.0000772E+00,    10.0011464 
2020-07-04 13:42:34.845799,23.5625,23.9609375,+10.0000815E+00,    10.0011475 
2020-07-04 13:43:27.172514,23.5625,23.9609375,+10.0000842E+00,    10.0011469 
2020-07-04 13:44:19.498893,23.5546875,23.9609375,+10.0000881E+00,    10.0011471 
2020-07-04 13:45:11.824672,23.5546875,23.9609375,+10.0000798E+00,    10.0011469 
2020-07-04 13:46:04.151074,23.5625,23.9609375,+10.0000629E+00,    10.0011469 
2020-07-04 13:46:56.581194,23.5625,23.953125,+10.0000760E+00,    10.0011472 
2020-07-04 13:47:48.906415,23.5625,23.9609375,+10.0000730E+00,    10.0011466 
2020-07-04 13:48:41.232720,23.5625,23.953125,+10.0000705E+00,    10.0011465 
2020-07-04 13:49:33.559239,23.5625,23.953125,+10.0000758E+00,    10.0011473 
2020-07-04 13:50:25.884743,23.5703125,23.953125,+10.0000754E+00,    10.0011474 
2020-07-04 13:51:18.211852,23.578125,23.953125,+10.0000766E+00,    10.0011474 
2020-07-04 13:52:10.544475,23.5859375,23.953125,+10.0000835E+00,    10.0011470 
2020-07-04 13:53:02.864638,23.59375,23.953125,+10.0000869E+00,    10.0011472 
2020-07-04 13:53:55.190587,23.6015625,23.953125,+10.0000785E+00,    10.0011474 
2020-07-04 13:54:47.517371,23.609375,23.9453125,+10.0000803E+00,    10.0011475 
2020-07-04 13:55:39.843783,23.625,23.953125,+10.0000792E+00,    10.0011470 
2020-07-04 13:56:32.088398,23.6328125,23.9453125,+10.0000776E+00,    10.0011465 
2020-07-04 13:57:24.395470,23.640625,23.9453125,+10.0000782E+00,    10.0011473 
2020-07-04 13:58:16.720008,23.640625,23.9453125,+10.0000851E+00,    10.0011464 
2020-07-04 13:59:08.995073,23.6484375,23.9453125,+10.0000816E+00,    10.0011470 
2020-07-04 14:00:01.270618,23.6484375,23.953125,+10.0000824E+00,    10.0011470 
2020-07-04 14:00:53.597158,23.6484375,23.9453125,+10.0000759E+00,    10.0011471 
