# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 20dac_counts,3458A_volt,arroyo_temperature
640,-10.39122457,35.005
768,-10.38868496,35.002
768,-10.38868507,35.002
768,-10.38868465,35.001
768,-10.3886848,35.0
768,-10.3886849,35.001
896,-10.38614534,35.0
896,-10.38614541,35.001
896,-10.38614512,35.001
896,-10.38614508,35.002
896,-10.38614502,35.003
1024,-10.38360314,35.003
1024,-10.38360279,35.002
1024,-10.38360296,35.002
1024,-10.38360315,35.003
1024,-10.38360302,35.003
1152,-10.38106383,35.003
1152,-10.38106422,35.004
1152,-10.38106397,35.003
1152,-10.38106419,34.997
1152,-10.38106413,34.996
1280,-10.37852397,35.001
1280,-10.37852422,35.002
1280,-10.37852441,35.002
1280,-10.37852404,35.0
1280,-10.37852394,34.998
1408,-10.37598462,35.0
1408,-10.37598546,35.0
1408,-10.37598548,35.0
1408,-10.37598512,35.0
1408,-10.3759854,35.001
1536,-10.3734431,35.002
1536,-10.37344298,35.002
1536,-10.37344342,35.003
1536,-10.37344338,35.002
1536,-10.37344329,35.001
1664,-10.37090398,35.001
1664,-10.37090361,35.001
1664,-10.37090399,35.0
1664,-10.37090423,35.0
1664,-10.37090393,35.001
1792,-10.36836438,35.001
1792,-10.36836412,35.002
1792,-10.36836349,35.005
1792,-10.36836378,35.006
1792,-10.36836403,35.005
1920,-10.3658252,35.003
1920,-10.36582501,35.002
1920,-10.36582516,35.002
1920,-10.3658257,35.003
1920,-10.36582542,35.003
2048,-10.36328331,35.002
2048,-10.36328341,35.0
2048,-10.36328346,35.001
2048,-10.36328346,35.002
2048,-10.36328327,35.003
2176,-10.3607449,35.001
2176,-10.36074518,35.0
2176,-10.3607446,34.998
2176,-10.36074445,34.998
2176,-10.36074451,34.999
2304,-10.35820493,35.002
2304,-10.35820489,35.002
2304,-10.35820496,35.001
2304,-10.35820458,35.0
2304,-10.35820434,35.0
2432,-10.35566581,34.999
2432,-10.3556654,35.0
2432,-10.35566561,34.999
2432,-10.35566522,34.999
2432,-10.35566543,35.0
2560,-10.35312366,35.002
2560,-10.35312312,35.002
2560,-10.35312391,35.002
2560,-10.35312361,35.001
2560,-10.35312363,35.0
2688,-10.3505845,35.002
2688,-10.35058467,35.003
2688,-10.35058496,35.001
2688,-10.35058484,34.998
2688,-10.35058556,35.0
2816,-10.34804675,35.001
2816,-10.34804659,35.001
2816,-10.3480461,35.002
2816,-10.34804659,35.002
2816,-10.3480464,35.002
2944,-10.34550629,35.001
2944,-10.34550602,35.0
2944,-10.34550654,34.998
2944,-10.34550633,34.999
2944,-10.34550676,35.001
3072,-10.34296415,35.004
3072,-10.34296451,35.003
3072,-10.34296415,35.0
3072,-10.34296412,34.999
3072,-10.34296406,35.0
3200,-10.34042545,34.998
3200,-10.3404253,34.999
3200,-10.34042529,35.0
3200,-10.34042563,35.0
3200,-10.3404255,35.0
3328,-10.33788486,35.001
3328,-10.33788477,35.001
3328,-10.33788487,35.002
3328,-10.33788502,35.002
3328,-10.33788458,35.002
3456,-10.33534612,35.001
3456,-10.33534687,34.999
3456,-10.33534696,34.996
3456,-10.33534679,34.996
3456,-10.33534715,34.997
3584,-10.33280446,34.997
3584,-10.3328042,34.998
3584,-10.33280402,34.999
3584,-10.33280417,35.0
3584,-10.33280353,35.002
3712,-10.33026361,35.001
3712,-10.33026376,35.001
3712,-10.33026398,35.001
3712,-10.33026381,35.002
3712,-10.33026357,35.001
3840,-10.3277239,35.0
3840,-10.32772362,34.998
3840,-10.32772365,34.998
3840,-10.32772409,34.999
3840,-10.32772411,34.998
3968,-10.32518534,35.003
3968,-10.32518559,35.003
3968,-10.32518546,35.003
3968,-10.32518553,35.003
3968,-10.32518525,35.003
4096,-10.32264541,35.002
4096,-10.32264494,35.001
4096,-10.32264513,35.001
4096,-10.32264544,35.001
4096,-10.3226455,35.002
4224,-10.3201057,35.004
4224,-10.32010573,35.002
4224,-10.32010646,35.002
4224,-10.32010632,35.002
4224,-10.32010629,35.002
4352,-10.31756675,35.0
4352,-10.31756705,35.001
4352,-10.31756672,35.002
4352,-10.31756654,35.002
4352,-10.31756685,34.999
4480,-10.31502804,34.999
4480,-10.31502822,34.998
4480,-10.31502842,34.997
4480,-10.31502857,34.997
4480,-10.31502837,34.998
4608,-10.31248585,34.998
4608,-10.31248618,34.998
4608,-10.31248568,34.998
4608,-10.31248608,35.0
4608,-10.31248647,35.0
4736,-10.30994779,34.998
4736,-10.3099477,34.998
4736,-10.3099475,34.999
4736,-10.3099475,35.001
4736,-10.30994742,35.003
4864,-10.30740742,35.003
4864,-10.3074073,35.003
4864,-10.30740626,35.003
4864,-10.30740626,35.001
4864,-10.30740627,34.999
4992,-10.30486706,34.997
4992,-10.30486719,34.998
4992,-10.30486753,34.997
4992,-10.30486799,34.998
4992,-10.30486778,34.998
5120,-10.30232574,35.002
5120,-10.30232554,34.999
5120,-10.30232573,34.999
5120,-10.30232607,34.998
5120,-10.30232586,34.998
5248,-10.29978607,35.0
5248,-10.29978622,35.001
5248,-10.2997865,35.001
5248,-10.29978637,35.002
5248,-10.2997859,35.003
5376,-10.29724698,35.003
5376,-10.29724661,35.0
5376,-10.2972467,34.999
5376,-10.29724676,34.999
5376,-10.29724639,34.999
5504,-10.29470746,35.002
5504,-10.29470761,35.002
5504,-10.29470807,35.002
5504,-10.2947077,35.001
5504,-10.29470736,35.001
5632,-10.29216578,35.001
5632,-10.29216588,35.002
5632,-10.29216612,35.002
5632,-10.2921655,35.001
5632,-10.29216588,35.0
5760,-10.28962645,34.998
5760,-10.28962655,34.998
5760,-10.28962701,34.997
5760,-10.28962668,34.997
5760,-10.28962649,34.998
5888,-10.28708709,34.996
5888,-10.28708771,34.998
5888,-10.28708674,35.0
5888,-10.28708672,35.002
5888,-10.28708674,35.003
6016,-10.28454795,35.005
6016,-10.28454837,35.004
6016,-10.28454823,35.002
6016,-10.28454867,35.002
6016,-10.28454872,35.001
6144,-10.282007,35.002
6144,-10.28200664,35.002
6144,-10.28200639,35.001
6144,-10.28200578,35.0
6144,-10.28200686,35.001
6272,-10.27946793,34.999
6272,-10.27946778,34.999
6272,-10.27946766,34.998
6272,-10.27946757,34.997
6272,-10.27946784,34.998
6400,-10.27692767,34.998
6400,-10.27692739,34.999
6400,-10.27692751,35.0
6400,-10.27692749,35.0
6400,-10.27692698,34.999
6528,-10.2743893,34.998
6528,-10.27438866,34.999
6528,-10.27438883,34.999
6528,-10.27438928,34.999
6528,-10.27438945,35.001
6656,-10.27184661,34.999
6656,-10.27184649,34.997
6656,-10.27184667,34.997
6656,-10.2718472,35.0
6656,-10.27184717,35.001
6784,-10.26930825,35.005
6784,-10.26930808,35.004
6784,-10.26930818,35.003
6784,-10.26930793,35.002
6784,-10.26930827,35.002
6912,-10.26676806,34.998
6912,-10.26676897,34.998
6912,-10.26676844,34.999
6912,-10.26676835,34.997
6912,-10.266768,34.997
7040,-10.26422949,34.997
7040,-10.26422924,34.997
7040,-10.26422945,34.998
7040,-10.2642291,35.0
7040,-10.26422883,34.999
7168,-10.26168698,35.0
7168,-10.26168685,35.002
7168,-10.26168721,35.001
7168,-10.26168756,35.002
7168,-10.26168729,35.003
7296,-10.25914825,35.002
7296,-10.25914769,35.003
7296,-10.25914773,35.002
7296,-10.25914774,35.001
7296,-10.25914829,35.001
7424,-10.25660806,35.0
7424,-10.25660809,35.002
7424,-10.25660847,35.002
7424,-10.25660874,35.002
7424,-10.25660861,34.998
7552,-10.25406925,35.0
7552,-10.25406953,34.999
7552,-10.25406976,34.999
7552,-10.25406944,34.997
7552,-10.25406954,34.998
7680,-10.25152745,35.001
7680,-10.25152717,35.002
7680,-10.25152714,35.002
7680,-10.2515275,35.003
7680,-10.25152718,35.004
7808,-10.24899028,35.002
7808,-10.24899006,35.002
7808,-10.24899027,34.999
7808,-10.24898963,34.999
7808,-10.24898854,34.999
7936,-10.24644905,35.0
7936,-10.24644919,35.0
7936,-10.24644898,35.0
7936,-10.24644905,34.999
7936,-10.24644939,34.996
8064,-10.2439109,34.999
8064,-10.24391065,35.0
8064,-10.24391152,35.002
8064,-10.24391289,35.002
8064,-10.24391305,34.998
# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100# Temp = 40dac_counts,3458A_volt,arroyo_temperature
0,-10.40391568,39.999
0,-10.40391587,39.999
0,-10.40391597,39.999
0,-10.40391587,39.999
0,-10.4039161,40.001
128,-10.40137664,40.005
128,-10.40137692,40.005
128,-10.40137645,40.004
128,-10.40137695,40.003
128,-10.40137701,40.003
256,-10.39883697,40.004
256,-10.39883725,40.005
256,-10.39883705,40.004
256,-10.39883661,40.005
256,-10.39883711,40.004
384,-10.39629763,40.001
384,-10.39629794,39.999
384,-10.39629759,39.997
384,-10.3962975,39.996
384,-10.39629745,39.996
512,-10.39375637,40.0
512,-10.39375586,40.003
512,-10.39375593,40.004
512,-10.39375567,40.001
512,-10.39375571,40.003
640,-10.39121674,40.004
640,-10.39121651,40.005
640,-10.39121656,40.004
640,-10.39121679,40.004
640,-10.39121728,40.004
768,-10.38867698,40.003
768,-10.38867766,40.0
768,-10.38867735,40.0
768,-10.38867764,40.0
768,-10.38867748,39.997
896,-10.38613856,40.001
896,-10.38613846,40.003
896,-10.38613865,40.006
896,-10.38613839,40.006
896,-10.38613808,40.007
1024,-10.38359664,40.003
1024,-10.38359663,40.002
1024,-10.38359622,40.004
1024,-10.38359663,40.004
1024,-10.38359642,40.001
1152,-10.38105751,40.0
1152,-10.38105736,39.998
1152,-10.38105727,40.0
1152,-10.38105745,40.001
1152,-10.38105748,40.003
1280,-10.37851706,40.002
1280,-10.37851691,40.003
1280,-10.3785165,40.004
1280,-10.37851713,40.005
1280,-10.37851691,40.006
1408,-10.37597774,40.002
1408,-10.37597797,39.999
1408,-10.37597788,39.996
1408,-10.37597794,39.997
1408,-10.37597795,39.995
1536,-10.37343607,40.003
1536,-10.37343579,40.003
1536,-10.37343584,40.003
1536,-10.37343565,40.004
1536,-10.37343588,40.002
1664,-10.37089655,40.005
1664,-10.37089682,40.006
1664,-10.37089691,40.005
1664,-10.3708968,40.005
1664,-10.37089708,40.004
1792,-10.36835658,40.003
1792,-10.36835689,40.003
1792,-10.36835699,40.003
1792,-10.36835705,40.003
1792,-10.36835762,40.002
1920,-10.36581838,40.001
1920,-10.36581778,40.001
1920,-10.36581797,39.996
1920,-10.36581757,39.997
1920,-10.36581784,39.998
2048,-10.36327598,39.998
2048,-10.36327627,39.999
2048,-10.36327639,40.0
2048,-10.36327626,40.002
2048,-10.36327575,40.0
2176,-10.36073734,40.0
2176,-10.36073791,40.0
2176,-10.36073737,40.002
2176,-10.36073747,40.003
2176,-10.36073756,40.004
2304,-10.35819797,40.003
2304,-10.35819789,40.002
2304,-10.35819766,39.997
2304,-10.35819783,39.998
2304,-10.35819736,39.999
2432,-10.35565739,39.998
2432,-10.35565787,39.997
2432,-10.35565792,39.997
2432,-10.35565787,39.999
2432,-10.35565781,40.001
2560,-10.35311597,40.001
2560,-10.35311638,40.001
2560,-10.35311632,40.001
2560,-10.35311675,39.999
2560,-10.35311647,39.997
2688,-10.3505779,40.0
2688,-10.35057736,40.002
2688,-10.35057721,40.004
2688,-10.35057709,40.003
2688,-10.35057802,40.002
2816,-10.34803816,40.001
2816,-10.34803778,40.001
2816,-10.34803782,39.999
2816,-10.34803731,40.0
2816,-10.34803779,39.999
2944,-10.34549875,40.002
2944,-10.34549838,40.002
2944,-10.34549795,40.0
2944,-10.3454983,40.002
2944,-10.34549845,40.002
3072,-10.34295675,40.004
3072,-10.34295622,40.002
3072,-10.34295559,40.001
3072,-10.34295622,40.001
3072,-10.34295628,40.001
3200,-10.34041782,39.998
3200,-10.34041758,39.998
3200,-10.34041769,39.999
3200,-10.34041733,40.0
3200,-10.34041779,40.0
3328,-10.33787745,39.998
3328,-10.3378774,39.996
3328,-10.3378779,39.997
3328,-10.3378777,39.997
3328,-10.33787708,39.996
3456,-10.33533875,40.0
3456,-10.33533868,40.002
3456,-10.33533919,40.003
3456,-10.33533837,40.003
3456,-10.33533872,40.003
3584,-10.33279637,39.997
3584,-10.33279684,39.999
3584,-10.33279687,40.001
3584,-10.33279645,40.002
3584,-10.33279686,40.003
3712,-10.33025771,40.001
3712,-10.33025681,40.001
3712,-10.33025759,39.999
3712,-10.33025756,39.999
3712,-10.3302571,40.0
3840,-10.32771655,39.997
3840,-10.32771674,39.995
3840,-10.32771692,39.995
3840,-10.32771686,39.997
3840,-10.32771735,39.999
3968,-10.32517848,40.002
3968,-10.32517802,40.003
3968,-10.32517787,40.002
3968,-10.32517855,40.0
3968,-10.32517864,40.0
4096,-10.32263738,39.998
4096,-10.3226372,39.996
4096,-10.32263729,39.996
4096,-10.32263688,39.995
4096,-10.32263744,39.998
4224,-10.32009883,40.002
4224,-10.32009866,40.003
4224,-10.32009873,40.004
4224,-10.32009891,40.004
4224,-10.32009873,40.004
4352,-10.31755831,40.001
4352,-10.31755853,40.001
4352,-10.3175583,39.998
4352,-10.31755824,39.998
4352,-10.31755853,39.999
4480,-10.31501895,39.997
4480,-10.31501906,39.998
4480,-10.31501976,40.001
4480,-10.31501964,40.002
4480,-10.31501954,40.003
4608,-10.31247756,40.002
4608,-10.31247772,40.003
4608,-10.3124778,40.005
4608,-10.3124775,40.006
4608,-10.31247702,40.006
4736,-10.3099385,40.001
4736,-10.30993838,39.997
4736,-10.30993879,39.996
4736,-10.30993862,39.996
4736,-10.30993859,39.998
4864,-10.30739843,39.998
4864,-10.30739801,39.999
4864,-10.30739845,40.001
4864,-10.30739814,40.0
4864,-10.30739806,39.999
4992,-10.30486014,40.002
4992,-10.30486036,40.003
4992,-10.30485937,40.004
4992,-10.30485958,40.005
4992,-10.30485912,40.005
5120,-10.30231721,40.003
5120,-10.30231717,40.001
5120,-10.30231702,39.999
5120,-10.30231718,39.999
5120,-10.30231735,39.996
5248,-10.29977831,39.995
5248,-10.29977847,39.995
5248,-10.29977809,39.996
5248,-10.29977853,39.998
5248,-10.29977869,39.999
5376,-10.29723853,39.995
5376,-10.29723854,39.997
5376,-10.29723878,39.999
5376,-10.29723823,40.001
5376,-10.29723857,40.002
5504,-10.29469923,40.005
5504,-10.29469979,40.004
5504,-10.29469964,40.002
5504,-10.29469911,40.0
5504,-10.29469963,39.996
5632,-10.29215776,40.003
5632,-10.29215765,40.004
5632,-10.29215781,40.003
5632,-10.29215822,40.003
5632,-10.29215835,40.001
5760,-10.28961877,40.0
5760,-10.28961917,39.998
5760,-10.2896186,39.997
5760,-10.28961905,39.997
5760,-10.28961905,39.998
5888,-10.2870798,39.999
5888,-10.28708003,39.999
5888,-10.2870799,39.999
5888,-10.28707974,39.998
5888,-10.28707912,39.999
6016,-10.28454023,40.001
6016,-10.28454037,40.003
6016,-10.28454043,40.004
6016,-10.28453998,40.004
6016,-10.28454035,40.003
6144,-10.28199833,40.001
6144,-10.28199895,39.999
6144,-10.28199812,39.997
6144,-10.28199825,39.999
6144,-10.2819985,40.0
6272,-10.27945947,40.004
6272,-10.27945919,40.003
6272,-10.2794591,40.001
6272,-10.27945988,40.001
6272,-10.27945974,40.001
6400,-10.27692042,39.998
6400,-10.2769203,39.997
6400,-10.27691983,39.998
6400,-10.27692092,39.998
6400,-10.27692058,39.998
6528,-10.27438224,40.001
6528,-10.27438207,40.001
6528,-10.27438205,40.001
6528,-10.27438159,40.002
6528,-10.27438149,40.003
6656,-10.27183942,40.001
6656,-10.27183926,40.0
6656,-10.27183935,39.998
6656,-10.27183929,39.995
6656,-10.27183907,39.995
6784,-10.26930046,39.997
6784,-10.26930061,39.998
6784,-10.26930067,39.999
6784,-10.26930085,39.998
6784,-10.26930092,40.001
6912,-10.2667611,40.005
6912,-10.26676118,40.005
6912,-10.26676138,40.004
6912,-10.26676112,40.004
6912,-10.26676113,40.004
7040,-10.26422225,40.004
7040,-10.26422195,40.003
7040,-10.26422222,40.002
7040,-10.26422234,40.001
7040,-10.26422237,40.001
7168,-10.26168084,39.998
7168,-10.26168083,39.996
7168,-10.26168046,39.994
7168,-10.26168055,39.996
7168,-10.26168056,39.997
7296,-10.25914157,39.991
7296,-10.25914095,39.992
7296,-10.25914104,39.997
7296,-10.25914117,40.001
7296,-10.25914153,40.001
7424,-10.25660127,40.002
7424,-10.25660157,40.003
7424,-10.25660151,40.004
7424,-10.25660145,40.006
7424,-10.25660199,40.005
7552,-10.25406238,40.004
7552,-10.25406308,40.004
7552,-10.25406296,40.004
7552,-10.25406293,40.004
7552,-10.25406289,40.004
7680,-10.25152046,39.999
7680,-10.25152067,39.997
7680,-10.25152074,39.995
7680,-10.25152108,39.995
7680,-10.25152064,39.996
7808,-10.24898251,40.001
7808,-10.24898245,40.0
7808,-10.24898252,40.0
7808,-10.24898255,40.0
7808,-10.24898233,39.999
7936,-10.24644271,39.997
7936,-10.24644206,39.998
7936,-10.24644216,40.0
7936,-10.24644234,40.001
7936,-10.24644231,40.0
8064,-10.24390285,40.004
8064,-10.24390267,40.002
8064,-10.24390271,40.001
8064,-10.24390263,39.999
8064,-10.2439027,39.999
