# INL run# soak = 10# samples_per_meter_per_step = 5# NPLC = 100dac_counts,3458A_volt,ambient_temp
239616,-5.649223089,19.61764863266144
239616,-5.649222824,19.607338724378497
240640,-5.628904305,19.61764863266144
240640,-5.628904452,19.61249367837445
240640,-5.628904511,19.61249367837445
240640,-5.628904334,19.61764863266144
240640,-5.628904452,19.61764863266144
241664,-5.608586006,19.633113497268642
241664,-5.608586036,19.627958542108537
241664,-5.608586227,19.61764863266144
241664,-5.608586168,19.622803587239467
241664,-5.608585962,19.627958542108537
242688,-5.588265969,19.627958542108537
242688,-5.588265911,19.61764863266144
242688,-5.588266249,19.627958542108537
242688,-5.588266352,19.61764863266144
242688,-5.588265763,19.622803587239467
243712,-5.567946183,19.627958542108537
243712,-5.567946183,19.627958542108537
243712,-5.567945977,19.61764863266144
243712,-5.567945815,19.627958542108537
243712,-5.567945933,19.627958542108537
244736,-5.54762678,19.627958542108537
244736,-5.547626824,19.622803587239467
244736,-5.547626647,19.61764863266144
244736,-5.547626677,19.622803587239467
244736,-5.547626721,19.61249367837445
245760,-5.527310956,19.633113497268642
245760,-5.527310882,19.622803587239467
245760,-5.527311089,19.61764863266144
245760,-5.527310868,19.61764863266144
245760,-5.527310794,19.607338724378497
246784,-5.506991317,19.61764863266144
246784,-5.506991553,19.61249367837445
246784,-5.506991464,19.622803587239467
246784,-5.506991715,19.61764863266144
246784,-5.50699198,19.622803587239467
247808,-5.486670441,19.638268452719785
247808,-5.486670058,19.627958542108537
247808,-5.486670323,19.638268452719785
247808,-5.486670264,19.643423408461967
247808,-5.486670706,19.627958542108537
248832,-5.46635145,19.627958542108537
248832,-5.466351435,19.622803587239467
248832,-5.466351243,19.61764863266144
248832,-5.46635117,19.633113497268642
248832,-5.466351332,19.622803587239467
249856,-5.44603377,19.622803587239467
249856,-5.446033858,19.607338724378497
249856,-5.446034212,19.61764863266144
249856,-5.44603402,19.61249367837445
249856,-5.446034109,19.61249367837445
250880,-5.425714366,19.622803587239467
250880,-5.425714352,19.61249367837445
250880,-5.425714396,19.61249367837445
250880,-5.425714219,19.61764863266144
250880,-5.425714366,19.61764863266144
251904,-5.405394227,19.61249367837445
251904,-5.405394639,19.607338724378497
251904,-5.405394551,19.602183770673584
251904,-5.405394359,19.61249367837445
251904,-5.405394551,19.602183770673584
252928,-5.385074794,19.622803587239467
252928,-5.385074647,19.627958542108537
252928,-5.385074779,19.627958542108537
252928,-5.385074661,19.61764863266144
252928,-5.385074705,19.61764863266144
253952,-5.364754256,19.622803587239467
253952,-5.364754404,19.61764863266144
253952,-5.3647543,19.622803587239467
253952,-5.364753976,19.61764863266144
253952,-5.364754389,19.61249367837445
254976,-5.344434706,19.61249367837445
254976,-5.344434853,19.61249367837445
254976,-5.344434765,19.61249367837445
254976,-5.344434588,19.627958542108537
254976,-5.344434779,19.61249367837445
256000,-5.324114964,19.61249367837445
256000,-5.324115229,19.597028817259705
256000,-5.324115052,19.59187386413687
256000,-5.324115111,19.607338724378497
256000,-5.324115126,19.597028817259705
257024,-5.303796842,19.602183770673584
257024,-5.303796812,19.597028817259705
257024,-5.303796886,19.58156395876431
257024,-5.303796739,19.602183770673584
257024,-5.303796636,19.59187386413687
258048,-5.283478676,19.597028817259705
258048,-5.283478411,19.59187386413687
258048,-5.283478263,19.602183770673584
258048,-5.283478425,19.607338724378497
258048,-5.283478499,19.597028817259705
259072,-5.263158654,19.59187386413687
259072,-5.263158639,19.602183770673584
259072,-5.263158551,19.58671891130507
259072,-5.263158816,19.597028817259705
259072,-5.263158757,19.59187386413687
260096,-5.242838912,19.607338724378497
260096,-5.242838897,19.602183770673584
260096,-5.242839103,19.607338724378497
260096,-5.242838985,19.61249367837445
260096,-5.242839309,19.627958542108537
261120,-5.222519685,19.633113497268642
261120,-5.22251942,19.61249367837445
261120,-5.222519773,19.622803587239467
261120,-5.2225197,19.627958542108537
261120,-5.222519626,19.627958542108537
262144,-5.20220258,19.622803587239467
262144,-5.202202432,19.622803587239467
262144,-5.202202594,19.622803587239467
262144,-5.20220255,19.622803587239467
262144,-5.202202521,19.61764863266144
263168,-5.181882941,19.61764863266144
263168,-5.181883221,19.627958542108537
263168,-5.181882896,19.61764863266144
263168,-5.181883441,19.627958542108537
263168,-5.181883427,19.622803587239467
264192,-5.161562403,19.627958542108537
264192,-5.161562197,19.622803587239467
264192,-5.161562197,19.627958542108537
264192,-5.1615623,19.61764863266144
264192,-5.161562418,19.61764863266144
265216,-5.141243707,19.627958542108537
265216,-5.141243677,19.627958542108537
265216,-5.141243722,19.61764863266144
265216,-5.141243397,19.638268452719785
265216,-5.141243427,19.638268452719785
266240,-5.120926101,19.638268452719785
266240,-5.120925983,19.633113497268642
266240,-5.120925968,19.643423408461967
266240,-5.120926292,19.638268452719785
266240,-5.120926056,19.633113497268642
267264,-5.100606108,19.602183770673584
267264,-5.100606476,19.607338724378497
267264,-5.100606638,19.58671891130507
267264,-5.100606373,19.597028817259705
267264,-5.100606358,19.58156395876431
268288,-5.080286204,19.597028817259705
268288,-5.080286027,19.59187386413687
268288,-5.080286189,19.58671891130507
268288,-5.080286219,19.59187386413687
268288,-5.080286395,19.58671891130507
269312,-5.059966491,19.61764863266144
269312,-5.059966285,19.607338724378497
269312,-5.05996627,19.622803587239467
269312,-5.05996655,19.622803587239467
269312,-5.059966108,19.622803587239467
270336,-5.039646204,19.622803587239467
270336,-5.039646425,19.61764863266144
270336,-5.039646145,19.627958542108537
270336,-5.039646027,19.622803587239467
270336,-5.039646175,19.622803587239467
271360,-5.019327213,19.627958542108537
271360,-5.019327154,19.61764863266144
271360,-5.01932714,19.622803587239467
271360,-5.019327095,19.61764863266144
271360,-5.019327051,19.61764863266144
272384,-4.999006985,19.607338724378497
272384,-4.999007029,19.59187386413687
272384,-4.999006867,19.602183770673584
272384,-4.999006631,19.607338724378497
272384,-4.999006941,19.597028817259705
273408,-4.978688775,19.607338724378497
273408,-4.978688539,19.597028817259705
273408,-4.978688407,19.607338724378497
273408,-4.978688274,19.602183770673584
273408,-4.978688377,19.61764863266144
274432,-4.958369858,19.622803587239467
274432,-4.958369828,19.61249367837445
274432,-4.958369902,19.607338724378497
274432,-4.958369828,19.61249367837445
274432,-4.95837002,19.622803587239467
275456,-4.938050204,19.61249367837445
275456,-4.938049983,19.607338724378497
275456,-4.938050204,19.61764863266144
275456,-4.938050233,19.61764863266144
275456,-4.938050219,19.61249367837445
276480,-4.917730079,19.61249367837445
276480,-4.917730093,19.607338724378497
276480,-4.917729755,19.607338724378497
276480,-4.91773002,19.597028817259705
276480,-4.917729902,19.597028817259705
277504,-4.89741013,19.61249367837445
277504,-4.897410278,19.597028817259705
277504,-4.897410278,19.607338724378497
277504,-4.897410013,19.607338724378497
277504,-4.897410145,19.61764863266144
278528,-4.877093599,19.61764863266144
278528,-4.877093305,19.607338724378497
278528,-4.877093437,19.602183770673584
278528,-4.877093555,19.597028817259705
278528,-4.877093894,19.59187386413687
279552,-4.856773754,19.602183770673584
279552,-4.856773577,19.58671891130507
279552,-4.856773607,19.58671891130507
279552,-4.856773666,19.597028817259705
279552,-4.856773666,19.602183770673584
280576,-4.836452789,19.602183770673584
280576,-4.836452922,19.597028817259705
280576,-4.83645301,19.597028817259705
280576,-4.83645301,19.59187386413687
280576,-4.836453025,19.597028817259705
281600,-4.816134373,19.59187386413687
281600,-4.816134579,19.602183770673584
281600,-4.816134815,19.58671891130507
281600,-4.816134874,19.58671891130507
281600,-4.816134623,19.59187386413687
282624,-4.795817297,19.58156395876431
282624,-4.795817415,19.59187386413687
282624,-4.795817356,19.58156395876431
282624,-4.795817003,19.58671891130507
282624,-4.795817017,19.58671891130507
283648,-4.775497275,19.602183770673584
283648,-4.775497305,19.58156395876431
283648,-4.775497305,19.59187386413687
283648,-4.77549729,19.58671891130507
283648,-4.77549729,19.58156395876431
284672,-4.75517715,19.597028817259705
284672,-4.7551769,19.58671891130507
284672,-4.755176855,19.58671891130507
284672,-4.755177032,19.576409006514588
284672,-4.7551769,19.58671891130507
285696,-4.734857378,19.576409006514588
285696,-4.734857261,19.566099102888256
285696,-4.734856981,19.566099102888256
285696,-4.73485704,19.566099102888256
285696,-4.734856937,19.5712540545559
286720,-4.714537106,19.5712540545559
286720,-4.714537077,19.5712540545559
286720,-4.714537077,19.5712540545559
286720,-4.714536929,19.576409006514588
286720,-4.714537032,19.58671891130507
287744,-4.694218012,19.5712540545559
287744,-4.694217983,19.5712540545559
287744,-4.69421813,19.566099102888256
287744,-4.694218071,19.56094415151165
287744,-4.694217496,19.56094415151165
288768,-4.67389799,19.56094415151165
288768,-4.673897489,19.5712540545559
288768,-4.673897121,19.566099102888256
288768,-4.673897371,19.55063424963155
288768,-4.673897091,19.56094415151165
289792,-4.65357866,19.566099102888256
289792,-4.653578469,19.55578920042608
289792,-4.653578513,19.566099102888256
289792,-4.653578528,19.566099102888256
289792,-4.653578631,19.566099102888256
290816,-4.633260421,19.5712540545559
290816,-4.633260421,19.566099102888256
290816,-4.633260406,19.576409006514588
290816,-4.633260362,19.576409006514588
290816,-4.63326048,19.566099102888256
291840,-4.612940413,19.5712540545559
291840,-4.612940575,19.5712540545559
291840,-4.612940752,19.566099102888256
291840,-4.612940546,19.576409006514588
291840,-4.612940708,19.58156395876431
292864,-4.592620878,19.566099102888256
292864,-4.592620936,19.56094415151165
292864,-4.592621261,19.55578920042608
292864,-4.592621187,19.56094415151165
292864,-4.592621378,19.566099102888256
293888,-4.572302063,19.56094415151165
293888,-4.572302255,19.566099102888256
293888,-4.57230196,19.56094415151165
293888,-4.572301946,19.566099102888256
293888,-4.572302196,19.55578920042608
294912,-4.551983912,19.55578920042608
294912,-4.551983691,19.55063424963155
294912,-4.551983618,19.55578920042608
294912,-4.551983397,19.55063424963155
294912,-4.551983529,19.545479299128054
295936,-4.531664126,19.55578920042608
295936,-4.531664288,19.55578920042608
295936,-4.531664317,19.55578920042608
295936,-4.531664391,19.55578920042608
295936,-4.531664376,19.566099102888256
296960,-4.511343588,19.576409006514588
296960,-4.511343559,19.5712540545559
296960,-4.511343677,19.566099102888256
296960,-4.51134347,19.576409006514588
296960,-4.511343353,19.5712540545559
297984,-4.491024995,19.566099102888256
297984,-4.491025128,19.56094415151165
297984,-4.491025201,19.55578920042608
297984,-4.491025157,19.545479299128054
297984,-4.491025172,19.55063424963155
299008,-4.470707846,19.5403243489156
299008,-4.470708022,19.545479299128054
299008,-4.47070786,19.545479299128054
299008,-4.470708096,19.545479299128054
299008,-4.470708229,19.56094415151165
300032,-4.450387868,19.566099102888256
300032,-4.450387912,19.56094415151165
300032,-4.450388251,19.55578920042608
300032,-4.450388398,19.56094415151165
300032,-4.450388207,19.566099102888256
301056,-4.430068037,19.566099102888256
301056,-4.430068347,19.56094415151165
301056,-4.430068347,19.55063424963155
301056,-4.430068243,19.56094415151165
301056,-4.430068037,19.56094415151165
302080,-4.409747824,19.55063424963155
302080,-4.409748059,19.545479299128054
302080,-4.409748177,19.55578920042608
302080,-4.409748133,19.56094415151165
302080,-4.409748339,19.566099102888256
303104,-4.389427699,19.576409006514588
303104,-4.389428082,19.5712540545559
303104,-4.389427934,19.56094415151165
303104,-4.389427816,19.5712540545559
303104,-4.389427758,19.5712540545559
304128,-4.369108722,19.566099102888256
304128,-4.36910859,19.55063424963155
304128,-4.369108443,19.55063424963155
304128,-4.369108664,19.545479299128054
304128,-4.369108722,19.55578920042608
305152,-4.3487887,19.55063424963155
305152,-4.348788656,19.56094415151165
305152,-4.348788789,19.5403243489156
305152,-4.348788597,19.5403243489156
305152,-4.348788391,19.5403243489156
306176,-4.328469945,19.55578920042608
306176,-4.328469916,19.545479299128054
306176,-4.328470034,19.545479299128054
306176,-4.328469901,19.545479299128054
306176,-4.328469945,19.545479299128054
307200,-4.308150822,19.530014449363808
307200,-4.308150837,19.545479299128054
307200,-4.308150866,19.530014449363808
307200,-4.308150837,19.530014449363808
307200,-4.308151102,19.530014449363808
308224,-4.287831139,19.52485950002447
308224,-4.287831581,19.52485950002447
308224,-4.287831227,19.514549602218903
308224,-4.287831507,19.50939465375268
308224,-4.28783133,19.514549602218903
309248,-4.267511662,19.514549602218903
309248,-4.267511588,19.519704550976165
309248,-4.267511514,19.530014449363808
309248,-4.26751147,19.530014449363808
309248,-4.267511485,19.530014449363808
310272,-4.247190771,19.50939465375268
310272,-4.24719105,19.50939465375268
310272,-4.24719108,19.504239705577493
310272,-4.247191065,19.499084757693346
310272,-4.247191227,19.504239705577493
311296,-4.22687396,19.519704550976165
311296,-4.226874092,19.50939465375268
311296,-4.226874431,19.530014449363808
311296,-4.226874063,19.514549602218903
311296,-4.226873989,19.50939465375268
312320,-4.206554718,19.514549602218903
312320,-4.206554763,19.50939465375268
312320,-4.206554586,19.514549602218903
312320,-4.206554483,19.519704550976165
312320,-4.206554483,19.52485950002447
313344,-4.186233415,19.535169398994185
313344,-4.186233415,19.530014449363808
313344,-4.186233238,19.530014449363808
313344,-4.186233385,19.52485950002447
313344,-4.186233651,19.530014449363808
314368,-4.165914468,19.5403243489156
314368,-4.165914557,19.5403243489156
314368,-4.165914586,19.535169398994185
314368,-4.165914483,19.52485950002447
314368,-4.165914704,19.52485950002447
315392,-4.145597451,19.514549602218903
315392,-4.145597333,19.50939465375268
315392,-4.14559754,19.514549602218903
315392,-4.145597436,19.514549602218903
315392,-4.145597274,19.514549602218903
316416,-4.12527709,19.519704550976165
316416,-4.125277002,19.514549602218903
316416,-4.125277238,19.514549602218903
316416,-4.125276958,19.514549602218903
316416,-4.125277135,19.530014449363808
317440,-4.104957554,19.530014449363808
317440,-4.104957437,19.514549602218903
317440,-4.104957554,19.52485950002447
317440,-4.104957392,19.530014449363808
317440,-4.104957201,19.530014449363808
318464,-4.08463796,19.52485950002447
318464,-4.084637915,19.52485950002447
318464,-4.084637783,19.519704550976165
318464,-4.084637989,19.514549602218903
318464,-4.084637842,19.514549602218903
319488,-4.064317481,19.535169398994185
319488,-4.064317628,19.530014449363808
319488,-4.064317879,19.530014449363808
319488,-4.064317746,19.530014449363808
319488,-4.064317746,19.535169398994185
320512,-4.043998166,19.535169398994185
320512,-4.04399824,19.5403243489156
320512,-4.043998358,19.535169398994185
320512,-4.043998225,19.535169398994185
320512,-4.043998328,19.535169398994185
321536,-4.023678483,19.55063424963155
321536,-4.023678262,19.545479299128054
321536,-4.023678247,19.5403243489156
321536,-4.023678144,19.535169398994185
321536,-4.02367835,19.545479299128054
322560,-4.003360008,19.55063424963155
322560,-4.003359728,19.535169398994185
322560,-4.003359772,19.535169398994185
322560,-4.003359639,19.52485950002447
322560,-4.003359595,19.535169398994185
323584,-3.983041223,19.52485950002447
323584,-3.983041267,19.530014449363808
323584,-3.983041105,19.52485950002447
323584,-3.983041414,19.52485950002447
323584,-3.983041252,19.519704550976165
324608,-3.962721024,19.519704550976165
324608,-3.962721083,19.519704550976165
324608,-3.962721127,19.50939465375268
324608,-3.962720995,19.504239705577493
324608,-3.962720906,19.504239705577493
325632,-3.942401385,19.514549602218903
325632,-3.942401385,19.52485950002447
325632,-3.942401459,19.514549602218903
325632,-3.942401739,19.52485950002447
325632,-3.94240165,19.519704550976165
326656,-3.922081923,19.519704550976165
326656,-3.922082188,19.52485950002447
326656,-3.922081997,19.519704550976165
326656,-3.922081864,19.514549602218903
326656,-3.922081938,19.52485950002447
327680,-3.901765377,19.535169398994185
327680,-3.901765362,19.52485950002447
327680,-3.901765377,19.52485950002447
327680,-3.901765215,19.519704550976165
327680,-3.901765009,19.514549602218903
328704,-3.881445709,19.52485950002447
328704,-3.881445944,19.519704550976165
328704,-3.881446062,19.530014449363808
328704,-3.881445856,19.519704550976165
328704,-3.881445827,19.52485950002447
329728,-3.861125422,19.514549602218903
329728,-3.861125333,19.50939465375268
329728,-3.861125451,19.504239705577493
329728,-3.861125451,19.50939465375268
329728,-3.861125613,19.50939465375268
330752,-3.840807373,19.50939465375268
330752,-3.840807418,19.504239705577493
330752,-3.840807197,19.488774862798163
330752,-3.840807241,19.48361991578713
330752,-3.8408073,19.493929810100234
331776,-3.820489944,19.504239705577493
331776,-3.820489841,19.504239705577493
331776,-3.82048987,19.493929810100234
331776,-3.820489988,19.499084757693346
331776,-3.820489811,19.493929810100234
332800,-3.800170172,19.499084757693346
332800,-3.800169981,19.493929810100234
332800,-3.800170172,19.493929810100234
332800,-3.800170099,19.493929810100234
332800,-3.800170217,19.48361991578713
333824,-3.779850062,19.488774862798163
333824,-3.779850136,19.48361991578713
333824,-3.779850106,19.47331002263818
333824,-3.779850121,19.48361991578713
333824,-3.779850239,19.48361991578713
334848,-3.75953004,19.499084757693346
334848,-3.759530025,19.48361991578713
334848,-3.759530173,19.493929810100234
334848,-3.759529878,19.488774862798163
334848,-3.75953004,19.488774862798163
335872,-3.739209768,19.493929810100234
335872,-3.73920993,19.48361991578713
335872,-3.739209885,19.488774862798163
335872,-3.7392099,19.488774862798163
335872,-3.739209915,19.493929810100234
336896,-3.718890659,19.499084757693346
336896,-3.718890762,19.499084757693346
336896,-3.71889057,19.493929810100234
336896,-3.718890423,19.499084757693346
336896,-3.718890423,19.488774862798163
337920,-3.69857099,19.493929810100234
337920,-3.698571064,19.493929810100234
337920,-3.69857102,19.504239705577493
337920,-3.698571049,19.499084757693346
337920,-3.698570976,19.493929810100234
338944,-3.678252324,19.493929810100234
338944,-3.67825222,19.48361991578713
338944,-3.678252441,19.488774862798163
338944,-3.678252029,19.478464969067137
338944,-3.678252103,19.499084757693346
339968,-3.657933775,19.514549602218903
339968,-3.65793373,19.514549602218903
339968,-3.657933583,19.50939465375268
339968,-3.65793373,19.519704550976165
339968,-3.657933613,19.514549602218903
340992,-3.637613797,19.52485950002447
340992,-3.63761362,19.514549602218903
340992,-3.637613856,19.52485950002447
340992,-3.637613723,19.514549602218903
340992,-3.637613517,19.52485950002447
342016,-3.617293863,19.519704550976165
342016,-3.617293804,19.519704550976165
342016,-3.617293819,19.519704550976165
342016,-3.617293907,19.514549602218903
342016,-3.617293834,19.50939465375268
343040,-3.596974209,19.504239705577493
343040,-3.596974077,19.499084757693346
343040,-3.596974047,19.50939465375268
343040,-3.596974136,19.504239705577493
343040,-3.596974298,19.50939465375268
344064,-3.576656898,19.50939465375268
344064,-3.576656795,19.499084757693346
344064,-3.576657075,19.499084757693346
344064,-3.576657222,19.50939465375268
344064,-3.576656751,19.504239705577493
345088,-3.556337671,19.499084757693346
345088,-3.556337347,19.493929810100234
345088,-3.55633748,19.488774862798163
345088,-3.556337509,19.488774862798163
345088,-3.556337598,19.48361991578713
346112,-3.536016603,19.493929810100234
346112,-3.536016397,19.493929810100234
346112,-3.536016427,19.478464969067137
346112,-3.536016441,19.46815507650026
346112,-3.536016235,19.48361991578713
347136,-3.515697922,19.478464969067137
347136,-3.515697671,19.48361991578713
347136,-3.515697701,19.46815507650026
347136,-3.515697686,19.45784518509754
347136,-3.515697716,19.46300013065338
348160,-3.495380713,19.46815507650026
348160,-3.495380949,19.46300013065338
348160,-3.495380713,19.46815507650026
348160,-3.495380846,19.45784518509754
348160,-3.495380861,19.46300013065338
349184,-3.475060485,19.46815507650026
349184,-3.4750605,19.48361991578713
349184,-3.475060441,19.46815507650026
349184,-3.475060603,19.478464969067137
349184,-3.475060603,19.48361991578713
350208,-3.454740286,19.488774862798163
350208,-3.454740552,19.47331002263818
350208,-3.454740331,19.478464969067137
350208,-3.454740419,19.46300013065338
350208,-3.454740183,19.46300013065338
351232,-3.434420279,19.46815507650026
351232,-3.434420279,19.46815507650026
351232,-3.434420338,19.46815507650026
351232,-3.434420471,19.46300013065338
351232,-3.434420485,19.478464969067137
352256,-3.41410039,19.499084757693346
352256,-3.41410064,19.48361991578713
352256,-3.414100522,19.488774862798163
352256,-3.414100714,19.493929810100234
352256,-3.414100552,19.488774862798163
353280,-3.393781472,19.499084757693346
353280,-3.393781355,19.499084757693346
353280,-3.393781502,19.488774862798163
353280,-3.393781266,19.48361991578713
353280,-3.393781355,19.488774862798163
354304,-3.373461333,19.493929810100234
354304,-3.373461097,19.499084757693346
354304,-3.373461274,19.499084757693346
354304,-3.373461318,19.499084757693346
354304,-3.373461112,19.48361991578713
355328,-3.353142769,19.499084757693346
355328,-3.353142739,19.493929810100234
355328,-3.35314271,19.488774862798163
355328,-3.353142695,19.499084757693346
355328,-3.353142533,19.499084757693346
356352,-3.332824058,19.48361991578713
356352,-3.332824338,19.48361991578713
356352,-3.332824132,19.48361991578713
356352,-3.332824294,19.488774862798163
356352,-3.332824102,19.47331002263818
357376,-3.312504286,19.493929810100234
357376,-3.312504389,19.478464969067137
357376,-3.31250433,19.48361991578713
357376,-3.312504419,19.48361991578713
357376,-3.312504345,19.478464969067137
358400,-3.292184765,19.46300013065338
358400,-3.292185163,19.46815507650026
358400,-3.292185148,19.46815507650026
358400,-3.292184971,19.48361991578713
358400,-3.292185104,19.47331002263818
359424,-3.27186517,19.46815507650026
359424,-3.271865347,19.48361991578713
359424,-3.271865156,19.48361991578713
359424,-3.271865288,19.478464969067137
359424,-3.271865008,19.48361991578713
360448,-3.251548153,19.488774862798163
360448,-3.251548183,19.48361991578713
360448,-3.251548094,19.478464969067137
360448,-3.251548168,19.478464969067137
360448,-3.251548035,19.47331002263818
361472,-3.231228455,19.45784518509754
361472,-3.231228441,19.46300013065338
361472,-3.231228367,19.46300013065338
361472,-3.231228338,19.48361991578713
361472,-3.231228382,19.478464969067137
362496,-3.210906548,19.46815507650026
362496,-3.210906754,19.46815507650026
362496,-3.21090668,19.46815507650026
362496,-3.210906401,19.46815507650026
362496,-3.21090671,19.46300013065338
363520,-3.190588161,19.46815507650026
363520,-3.190588338,19.48361991578713
363520,-3.190588176,19.452690239832737
363520,-3.190587896,19.46300013065338
363520,-3.190587881,19.46300013065338
364544,-3.170270614,19.46300013065338
364544,-3.170270466,19.46815507650026
364544,-3.170270407,19.47331002263818
364544,-3.170270452,19.46300013065338
364544,-3.17027029,19.46300013065338
365568,-3.149950886,19.46815507650026
365568,-3.149950768,19.45784518509754
365568,-3.149950945,19.45784518509754
365568,-3.149950651,19.452690239832737
365568,-3.149950768,19.442380350176244
366592,-3.129630511,19.46300013065338
366592,-3.129630629,19.452690239832737
366592,-3.12963054,19.452690239832737
366592,-3.129630481,19.45784518509754
366592,-3.129630717,19.452690239832737
367616,-3.109310695,19.452690239832737
367616,-3.109310945,19.447535294858973
367616,-3.109310813,19.447535294858973
367616,-3.109311078,19.442380350176244
367616,-3.109311152,19.447535294858973
368640,-3.088991115,19.447535294858973
368640,-3.088990864,19.447535294858973
368640,-3.088990879,19.442380350176244
368640,-3.088990791,19.437225405784556
368640,-3.088990968,19.426915517874296
369664,-3.068671697,19.442380350176244
369664,-3.06867152,19.442380350176244
369664,-3.068671535,19.437225405784556
369664,-3.068671638,19.437225405784556
369664,-3.0686718,19.452690239832737
370688,-3.048351336,19.452690239832737
370688,-3.048351233,19.452690239832737
370688,-3.048351262,19.452690239832737
370688,-3.048351351,19.452690239832737
370688,-3.048351218,19.432070461683907
371712,-3.028032699,19.45784518509754
371712,-3.028032743,19.45784518509754
371712,-3.028032758,19.46300013065338
371712,-3.028032669,19.46815507650026
371712,-3.028032861,19.46815507650026
372736,-3.007714577,19.48361991578713
372736,-3.00771465,19.488774862798163
372736,-3.007714562,19.488774862798163
372736,-3.007714518,19.48361991578713
372736,-3.007714562,19.488774862798163
373760,-2.987394481,19.488774862798163
373760,-2.98739454,19.48361991578713
373760,-2.98739454,19.488774862798163
373760,-2.987394776,19.488774862798163
373760,-2.987394658,19.493929810100234
374784,-2.96707521,19.488774862798163
374784,-2.967075019,19.478464969067137
374784,-2.967075048,19.48361991578713
374784,-2.967075196,19.46815507650026
374784,-2.967075343,19.46815507650026
375808,-2.946756013,19.48361991578713
375808,-2.946755792,19.48361991578713
375808,-2.946756028,19.46815507650026
375808,-2.946756087,19.46815507650026
375808,-2.946755792,19.47331002263818
376832,-2.926437803,19.45784518509754
376832,-2.926437803,19.452690239832737
376832,-2.926437582,19.46815507650026
376832,-2.92643745,19.48361991578713
376832,-2.926437656,19.46300013065338
377856,-2.906118547,19.46300013065338
377856,-2.90611865,19.452690239832737
377856,-2.906118635,19.447535294858973
377856,-2.906118444,19.45784518509754
377856,-2.906118768,19.452690239832737
378880,-2.885798289,19.442380350176244
378880,-2.88579823,19.452690239832737
378880,-2.885797936,19.442380350176244
378880,-2.885798083,19.442380350176244
378880,-2.88579798,19.447535294858973
379904,-2.865479475,19.437225405784556
379904,-2.865479505,19.437225405784556
379904,-2.865479402,19.437225405784556
379904,-2.86547977,19.45784518509754
379904,-2.865479711,19.447535294858973
380928,-2.845162723,19.437225405784556
380928,-2.845162782,19.437225405784556
380928,-2.845162694,19.426915517874296
380928,-2.845162591,19.432070461683907
380928,-2.845162473,19.437225405784556
381952,-2.824842525,19.432070461683907
381952,-2.824842672,19.442380350176244
381952,-2.824842687,19.442380350176244
381952,-2.824842731,19.432070461683907
381952,-2.824842525,19.442380350176244
382976,-2.804522576,19.447535294858973
382976,-2.804522621,19.437225405784556
382976,-2.804522355,19.437225405784556
382976,-2.80452265,19.437225405784556
382976,-2.804522606,19.45784518509754
384000,-2.784202849,19.452690239832737
384000,-2.784202819,19.447535294858973
384000,-2.784202819,19.452690239832737
384000,-2.784203099,19.452690239832737
384000,-2.784203085,19.447535294858973
385024,-2.763882414,19.442380350176244
385024,-2.763882297,19.452690239832737
385024,-2.763882179,19.447535294858973
385024,-2.763882385,19.447535294858973
385024,-2.763882149,19.452690239832737
386048,-2.743563394,19.442380350176244
386048,-2.743563424,19.437225405784556
386048,-2.743563365,19.426915517874296
386048,-2.743563335,19.442380350176244
386048,-2.743563306,19.432070461683907
387072,-2.723243387,19.41145068819169
387072,-2.723243343,19.40114080319181
387072,-2.723243254,19.41145068819169
387072,-2.723243578,19.41145068819169
387072,-2.723243357,19.416605631128185
388096,-2.702925,19.416605631128185
388096,-2.702924985,19.40629574554623
388096,-2.702925029,19.41145068819169
388096,-2.702924823,19.41145068819169
388096,-2.702924823,19.40114080319181
389120,-2.682606436,19.40629574554623
389120,-2.682606274,19.40114080319181
389120,-2.682606201,19.40114080319181
389120,-2.682606289,19.40114080319181
389120,-2.682606377,19.38567597787478
390144,-2.662286341,19.40629574554623
390144,-2.662286208,19.390830919356084
390144,-2.662286576,19.390830919356084
390144,-2.662286488,19.38567597787478
390144,-2.662286709,19.390830919356084
391168,-2.641966746,19.39598586112843
391168,-2.641966834,19.390830919356084
391168,-2.641966687,19.390830919356084
391168,-2.64196676,19.39598586112843
391168,-2.64196679,19.39598586112843
392192,-2.621646797,19.40114080319181
392192,-2.621646797,19.38567597787478
392192,-2.621646989,19.39598586112843
392192,-2.621646753,19.421760574355723
392192,-2.621646827,19.41145068819169
393216,-2.60132953,19.416605631128185
393216,-2.601329618,19.40629574554623
393216,-2.601329545,19.421760574355723
393216,-2.601329515,19.41145068819169
393216,-2.601329618,19.41145068819169
394240,-2.581010082,19.41145068819169
394240,-2.58100992,19.41145068819169
394240,-2.581009803,19.41145068819169
394240,-2.581009832,19.421760574355723
394240,-2.58100995,19.41145068819169
395264,-2.560688779,19.426915517874296
395264,-2.560688794,19.421760574355723
395264,-2.560688705,19.41145068819169
395264,-2.560688764,19.421760574355723
395264,-2.560688823,19.41145068819169
396288,-2.540370333,19.421760574355723
396288,-2.540370613,19.416605631128185
396288,-2.540370274,19.426915517874296
396288,-2.540370539,19.421760574355723
396288,-2.540370171,19.426915517874296
397312,-2.520053331,19.421760574355723
397312,-2.520053242,19.41145068819169
397312,-2.520053007,19.416605631128185
397312,-2.520053345,19.40114080319181
397312,-2.520053125,19.41145068819169
398336,-2.499732999,19.416605631128185
398336,-2.499733088,19.421760574355723
