time,34420a_volt
1710612826.8065262,1.16e-09
1710612832.0816555,-4.9e-10
1710612837.356699,3.6e-10
1710612842.6319363,-2.7e-10
1710612847.9070244,1.6e-09
1710612853.182295,-1.68e-09
1710612858.4572968,-1.39e-09
1710612863.7326183,-2.65e-09
1710612869.0077333,4.03e-09
1710612874.2830062,-3.8e-10
1710612879.5581567,6.1e-10
1710612884.8336697,1.62e-09
1710612890.1089568,1.04e-09
1710612895.3840048,1e-10
1710612900.659061,1.11e-09
1710612905.934126,2e-11
1710612911.2091074,8.9e-10
1710612916.4840076,-6.8e-10
1710612921.7586706,1.35e-09
1710612927.0334687,1.1e-10
1710612932.3083127,2.25e-09
1710612937.5830483,-1.71e-09
1710612942.857926,5e-10
1710612948.1327708,4.25e-09
1710612953.4075367,1.3e-10
1710612958.6824515,1.2e-09
1710612963.9572692,-9.9e-10
1710612969.2321332,-3.18e-09
1710612974.5070474,-9.6e-10
1710612979.7819927,1.16e-09
1710612985.0568032,4e-10
1710612990.3315704,1.58e-09
1710612995.6063943,-9.9e-10
1710613000.881414,1.21e-09
1710613006.1564705,8.8e-10
1710613011.431528,4.7e-10
1710613016.706547,-5.9e-10
1710613021.9818416,1.01e-09
1710613027.2571425,-3.1e-10
1710613032.5323737,-2.39e-09
1710613037.8075113,3.51e-09
1710613043.0825906,6e-11
1710613048.3577409,2.88e-09
1710613053.6330855,-4.2e-10
1710613058.9082973,-5e-10
1710613064.1832778,1.97e-09
1710613069.4583662,3.16e-09
1710613074.7333536,-1.75e-09
1710613080.008542,8.7e-10
1710613085.2836008,8.4e-10
1710613090.5588515,1.5e-10
1710613095.833986,1.14e-09
1710613101.1091697,2.8e-10
1710613106.3843768,-1.38e-09
1710613111.659633,-1.1e-09
1710613116.9349613,-1e-11
1710613122.2103665,1.23e-09
1710613127.4857962,7.8e-10
1710613132.7610333,9e-10
1710613138.0365016,-6e-11
1710613143.3118994,-8.7e-10
1710613148.5871632,5.2e-10
1710613153.8623312,-5.1e-10
1710613159.1375756,1.26e-09
1710613164.4131587,-1.47e-09
1710613169.6883976,1.24e-09
1710613174.9636087,6e-11
1710613180.238976,5.2e-10
1710613185.5143793,5.3e-10
1710613190.7895231,3.28e-09
1710613196.0646036,6.5e-10
1710613201.3396804,1.05e-09
1710613206.614903,2.4e-10
1710613211.890036,-2.2e-10
1710613217.1651897,1.86e-09
1710613222.4403195,9e-10
1710613227.7154083,2e-11
1710613232.9905605,1.02e-09
1710613238.265729,1.1e-09
1710613243.540969,-7.9e-10
1710613248.8163478,-1.47e-09
1710613254.0913646,-1.17e-09
1710613259.3665216,-2e-10
1710613264.641684,-2.81e-09
1710613269.91697,-2.93e-09
1710613275.1919637,3.7e-10
1710613280.4671311,1.81e-09
1710613285.7423112,-4e-11
1710613291.0174127,2.4e-10
1710613296.2927272,-4.1e-10
1710613301.5682924,-1.26e-09
1710613306.8435397,-2.21e-09
1710613312.1187057,-7.5e-10
1710613317.39412,-2e-11
1710613322.6697009,-9.2e-10
1710613327.945261,1.39e-09
1710613333.220504,8.6e-10
1710613338.4958751,1.49e-09
1710613343.7711494,1e-11
1710613349.046814,-1.39e-09
1710613354.322208,2.11e-09
1710613359.5975375,-3.7e-10
1710613364.873033,-1.74e-09
1710613370.1483545,1.59e-09
1710613375.4236834,1.01e-09
1710613380.6990001,2.83e-09
1710613385.9744012,1e-11
1710613391.2497902,-2.1e-10
1710613396.525296,1.1e-09
1710613401.800785,3.75e-09
1710613407.0762165,1.72e-09
1710613412.3517008,9.8e-10
1710613417.6271544,-1.71e-09
1710613422.9026897,3.23e-09
1710613428.1781895,1.38e-09
1710613433.4535778,8.7e-10
1710613438.729014,-2.06e-09
1710613444.0045087,9.7e-10
1710613449.2800765,2.73e-09
1710613454.555521,5e-10
1710613459.8308868,1e-10
1710613465.1063228,-1.32e-09
1710613470.3817825,7.9e-10
1710613475.6572645,0.0
1710613480.9328723,-1.42e-09
1710613486.2085607,-1.23e-09
1710613491.4841955,-7.5e-10
1710613496.7599056,2.91e-09
1710613502.0354664,-1.44e-09
1710613507.311153,-9e-11
1710613512.5866518,2.63e-09
1710613517.862146,-3.2e-10
1710613523.1376436,-2.35e-09
1710613528.4130607,2.85e-09
1710613533.6885426,5.3e-10
1710613538.9640388,-2e-09
1710613544.239635,1.16e-09
1710613549.5150764,5.7e-10
1710613554.7905984,7.9e-10
1710613560.0661037,2.41e-09
1710613565.3416154,-3.4e-10
1710613570.6171935,-8e-11
1710613575.8928053,-1.07e-09
1710613581.1681712,9e-10
1710613586.443621,-1.6e-10
1710613591.7194366,-6.8e-10
1710613596.9949384,-5.8e-10
1710613602.270514,1.84e-09
1710613607.545892,1.16e-09
1710613612.8204608,-1.81e-09
1710613618.0949316,-1.5e-09
1710613623.3692052,-1.67e-09
1710613628.643752,5.3e-10
1710613633.9182396,1.69e-09
1710613639.1926265,-3.5e-10
1710613644.4670537,4.5e-10
1710613649.7414715,6.4e-10
1710613655.0159945,-1.07e-09
1710613660.2907543,8.8e-10
1710613665.565532,-9.9e-10
1710613670.8401213,3.03e-09
1710613676.1145856,2.96e-09
1710613681.389241,1.14e-09
1710613686.66368,5.7e-10
1710613691.9382026,2.9e-10
1710613697.2128944,-6.3e-10
1710613702.4878654,-1.88e-09
1710613707.762774,-4.3e-10
1710613713.0376797,-2.32e-09
1710613718.3125877,1.44e-09
1710613723.5875912,-2.37e-09
1710613728.8626199,-1.17e-09
1710613734.1376162,-1.1e-09
1710613739.4126306,-3.2e-10
1710613744.687768,-1.9e-09
1710613749.9627755,-4.5e-10
1710613755.237587,-8.7e-10
1710613760.5125623,1.5e-10
1710613765.7875452,1.91e-09
1710613771.0628915,3e-09
1710613776.3379705,-1.25e-09
1710613781.6129298,3.3e-10
1710613786.8880002,6.2e-10
1710613792.1627991,-6.8e-10
1710613797.4373808,1.03e-09
1710613802.7123659,-2.71e-09
1710613807.9874883,-8e-11
1710613813.2624536,4.6e-10
1710613818.5373387,1.6e-10
1710613823.8121264,1e-11
1710613829.0869353,-1e-10
1710613834.3616226,-1.65e-09
1710613839.6363688,-1.55e-09
1710613844.9112947,-3e-10
1710613850.1861062,2.1e-09
1710613855.4606953,6.6e-10
1710613860.7354097,7.3e-10
1710613866.0101876,-3.2e-10
1710613871.28482,4.02e-09
1710613876.5598023,9.6e-10
1710613881.8348145,-4.5e-10
1710613887.1098108,-6.4e-10
1710613892.3847582,3.59e-09
1710613897.6598585,-1.21e-09
1710613902.9349086,3.7e-10
1710613908.210062,-5.9e-10
1710613913.4850836,1.36e-09
1710613918.7601237,-8.2e-10
1710613924.0348706,1.99e-09
1710613929.3095455,-9e-11
1710613934.5843763,1.71e-09
1710613939.8592474,6.1e-10
1710613945.1344426,-1.3e-09
1710613950.4095895,-6.8e-10
1710613955.6846864,-1.8e-09
1710613960.9599147,-2.82e-09
1710613966.2349153,-1.4e-10
1710613971.510046,9e-11
1710613976.7850888,6.9e-10
1710613982.059729,6e-11
1710613987.334563,-1.75e-09
1710613992.6092503,1.24e-09
1710613997.8838,-3.2e-10
1710614003.158469,2.24e-09
1710614008.4332519,5.7e-10
1710614013.707911,-1.04e-09
1710614018.9824524,2.8e-10
1710614024.2574284,-2.3e-09
1710614029.5323646,-1.24e-09
1710614034.8072302,1.37e-09
1710614040.0820532,1e-10
1710614045.3568764,9.7e-10
1710614050.631569,4.3e-10
1710614055.906578,2.2e-10
1710614061.1815696,8.6e-10
1710614066.4566143,-3.2e-10
1710614071.7316482,-5.8e-10
1710614077.006664,-8.9e-10
1710614082.2816036,4.7e-10
1710614087.5566475,2.27e-09
1710614092.8315659,-1.88e-09
1710614098.1067808,-6.9e-10
1710614103.381851,-3.8e-10
1710614108.656785,1.8e-10
1710614113.9319031,1.22e-09
1710614119.206771,-3.8e-10
1710614124.4817953,-3.74e-09
1710614129.7567382,6.9e-10
1710614135.0316892,8.3e-10
1710614140.3068714,-9.9e-10
1710614145.5820491,-2.74e-09
1710614150.8571756,-6.1e-10
1710614156.132152,-1.52e-09
1710614161.407087,-3.54e-09
1710614166.681876,1.3e-10
1710614171.956743,-2.04e-09
1710614177.2314675,-3.7e-10
1710614182.5061505,-3.7e-10
1710614187.780887,-1.45e-09
1710614193.0552878,-1.04e-09
1710614198.3296504,3.38e-09
1710614203.604274,3.8e-10
1710614208.8788064,1.54e-09
1710614214.1534011,-6e-10
1710614219.428069,8.2e-10
1710614224.7025447,6.7e-10
1710614229.9771733,-4.9e-10
1710614235.2517376,-7.7e-10
1710614240.526368,2.5e-09
1710614245.8010504,-1.64e-09
1710614251.075531,1.23e-09
1710614256.3504248,-8.2e-10
1710614261.6253052,3.19e-09
1710614266.9002268,-7.5e-10
1710614272.1748974,-2.02e-09
1710614277.4495666,3.7e-10
1710614282.7245681,-5e-10
1710614287.999477,-1.5e-09
1710614293.2743595,-9e-11
1710614298.549165,1.82e-09
1710614303.8237963,2.28e-09
1710614309.09842,-2.62e-09
1710614314.373128,-9.4e-10
1710614319.6478631,-7.5e-10
1710614324.9227135,-2.18e-09
1710614330.1975806,1.09e-09
1710614335.4724092,-1.3e-10
1710614340.747146,1e-11
1710614346.0220103,-7.8e-10
1710614351.2968268,5.8e-10
1710614356.5716493,-2.4e-10
1710614361.8464181,2.1e-09
1710614367.1213462,-1e-10
1710614372.3963954,1.3e-10
1710614377.6713042,-4.2e-10
1710614382.9463513,-1.85e-09
1710614388.2215493,6.2e-10
1710614393.4966044,2.8e-10
1710614398.7716856,-8.5e-10
1710614404.0465732,1.4e-10
1710614409.3215015,9.7e-10
1710614414.596488,-1.25e-09
1710614419.871238,-6.9e-10
1710614425.1460261,4.5e-10
1710614430.420908,-1.26e-09
1710614435.6959107,1.25e-09
1710614440.970991,-1.55e-09
1710614446.246166,-9.6e-10
1710614451.5210354,6e-10
1710614456.7961323,-5e-11
1710614462.0712545,-2.81e-09
1710614467.3464742,-1e-11
1710614472.621526,2.12e-09
1710614477.896414,4e-10
1710614483.1712205,1.11e-09
1710614488.4462848,-1.1e-10
1710614493.7213447,1.1e-09
1710614498.9962828,1e-10
1710614504.271446,-1.96e-09
1710614509.546414,1.58e-09
1710614514.8213923,2e-09
1710614520.0964248,2.42e-09
1710614525.3713481,2.04e-09
1710614530.6461833,-1.01e-09
1710614535.9211364,-4.1e-10
1710614541.1959562,3.1e-10
1710614546.4708734,-3.7e-10
1710614551.7459335,3.9e-10
1710614557.020973,-6.9e-10
1710614562.296188,-3.57e-09
1710614567.571197,-1.5e-10
1710614572.8460774,-3.23e-09
1710614578.1211524,-1.71e-09
1710614583.396278,-1e-11
1710614588.6712768,-1.38e-09
1710614593.9462764,6e-11
1710614599.221369,5.7e-10
1710614604.4964483,-7.6e-10
1710614609.7716177,4.9e-10
1710614615.0466347,3.5e-10
1710614620.3219812,-7.6e-10
1710614625.5969296,1.53e-09
1710614630.8719652,4.2e-10
1710614636.1468716,8e-11
1710614641.4217343,-9.1e-10
1710614646.696461,8.7e-10
1710614651.97134,3.9e-10
1710614657.246248,-6.6e-10
1710614662.5213296,-1.35e-09
1710614667.7964861,2.62e-09
1710614673.071463,-4.2e-10
1710614678.3465934,-1.9e-10
1710614683.6219678,-1.78e-09
1710614688.8971763,-2.3e-09
1710614694.1725576,6.5e-10
1710614699.4476888,-1.68e-09
1710614704.7228737,1.28e-09
1710614709.9980528,-9.7e-10
1710614715.2731795,-5.4e-10
1710614720.5485356,-1.79e-09
1710614725.8237221,-1.97e-09
1710614731.0988007,6.7e-10
1710614736.3739266,2.07e-09
1710614741.649058,-1.71e-09
