time,3458B_volt
1721701279.477401,-1.1449808e-05
1721701287.5178752,-1.136184533e-05
1721701295.5584579,-1.12885431e-05
1721701303.5986693,-1.1449808e-05
1721701311.639241,-1.139116622e-05
1721701319.6799843,-1.139116622e-05
1721701327.7206025,-1.136184533e-05
1721701335.7611449,-1.152311023e-05
1721701343.8015947,-1.12885431e-05
1721701351.842043,-1.133252444e-05
1721701359.8826864,-1.127388266e-05
1721701367.9233692,-1.139116622e-05
1721701375.964066,-1.139116622e-05
1721701384.0047512,-1.149378934e-05
1721701392.0455992,-1.147912889e-05
1721701400.0859377,-1.137650577e-05
1721701408.1266253,-1.146446845e-05
1721701416.1669118,-1.1449808e-05
1721701424.2075,-1.143514756e-05
1721701432.2479928,-1.136184533e-05
1721701440.2885196,-1.155243112e-05
1721701448.3288038,-1.1449808e-05
1721701456.3689656,-1.1449808e-05
1721701464.4094405,-1.136184533e-05
1721701472.4497545,-1.142048711e-05
1721701480.4902177,-1.149378934e-05
1721701488.5308573,-1.153777068e-05
1721701496.5712085,-1.137650577e-05
1721701504.611413,-1.1449808e-05
1721701512.6519744,-1.153777068e-05
1721701520.6924174,-1.142048711e-05
1721701528.73306,-1.136184533e-05
1721701536.7736828,-1.146446845e-05
1721701544.8141046,-1.142048711e-05
1721701552.8545847,-1.156709157e-05
1721701560.8951085,-1.146446845e-05
1721701568.9357433,-1.136184533e-05
1721701576.976061,-1.131786399e-05
1721701585.0166285,-1.136184533e-05
1721701593.056982,-1.137650577e-05
1721701601.0973344,-1.158175201e-05
1721701609.1378043,-1.147912889e-05
1721701617.1783342,-1.139116622e-05
1721701625.2189133,-1.149378934e-05
1721701633.2596152,-1.156709157e-05
1721701641.3001149,-1.143514756e-05
1721701649.340555,-1.146446845e-05
1721701657.3809931,-1.131786399e-05
1721701665.4216776,-1.136184533e-05
1721701673.4621403,-1.153777068e-05
1721701681.5027537,-1.147912889e-05
1721701689.5431607,-1.1449808e-05
1721701697.583516,-1.1449808e-05
1721701705.623879,-1.137650577e-05
1721701713.6643157,-1.146446845e-05
1721701721.7047613,-1.142048711e-05
1721701729.7452698,-1.150844979e-05
1721701737.7857533,-1.155243112e-05
1721701745.8261917,-1.153777068e-05
1721701753.8669643,-1.136184533e-05
1721701761.9072728,-1.143514756e-05
1721701769.9476538,-1.140582667e-05
1721701777.9883697,-1.147912889e-05
1721701786.0285468,-1.1449808e-05
1721701794.0689535,-1.159641246e-05
1721701802.1097186,-1.155243112e-05
1721701810.150248,-1.158175201e-05
1721701818.190706,-1.153777068e-05
1721701826.231009,-1.131786399e-05
1721701834.2716558,-1.136184533e-05
1721701842.3122597,-1.140582667e-05
1721701850.3527079,-1.143514756e-05
1721701858.3933728,-1.133252444e-05
1721701866.4337611,-1.134718488e-05
1721701874.4742582,-1.142048711e-05
1721701882.5146394,-1.147912889e-05
1721701890.5551827,-1.125922221e-05
1721701898.5956533,-1.143514756e-05
1721701906.6359837,-1.131786399e-05
1721701914.6763196,-1.142048711e-05
1721701922.716915,-1.134718488e-05
1721701930.757539,-1.146446845e-05
1721701938.797965,-1.137650577e-05
1721701946.838474,-1.140582667e-05
1721701954.878999,-1.140582667e-05
1721701962.9194999,-1.146446845e-05
1721701970.9596834,-1.1449808e-05
1721701979.000313,-1.136184533e-05
1721701987.0410578,-1.139116622e-05
1721701995.0815523,-1.133252444e-05
1721702003.1219225,-1.140582667e-05
1721702011.1624856,-1.143514756e-05
1721702019.2029445,-1.140582667e-05
1721702027.2434208,-1.149378934e-05
1721702035.2839887,-1.133252444e-05
1721702043.324387,-1.133252444e-05
1721702051.3649838,-1.136184533e-05
1721702059.4055505,-1.150844979e-05
1721702067.4459689,-1.153777068e-05
1721702075.486436,-1.139116622e-05
1721702083.527081,-1.139116622e-05
1721702091.567583,-1.146446845e-05
1721702099.607827,-1.1449808e-05
1721702107.6484325,-1.137650577e-05
1721702115.6890917,-1.139116622e-05
1721702123.729623,-1.133252444e-05
1721702131.7701156,-1.153777068e-05
1721702139.8105674,-1.140582667e-05
1721702147.8511298,-1.139116622e-05
1721702155.8916092,-1.134718488e-05
1721702163.9319777,-1.150844979e-05
1721702171.972485,-1.153777068e-05
1721702180.012823,-1.146446845e-05
1721702188.0533695,-1.147912889e-05
1721702196.0938606,-1.155243112e-05
1721702204.1342885,-1.137650577e-05
1721702212.1746259,-1.140582667e-05
1721702220.2151406,-1.139116622e-05
1721702228.255901,-1.136184533e-05
1721702236.2963057,-1.134718488e-05
1721702244.33685,-1.137650577e-05
1721702252.377492,-1.134718488e-05
1721702260.4182584,-1.136184533e-05
1721702268.4587557,-1.159641246e-05
1721702276.4992828,-1.156709157e-05
1721702284.5399678,-1.139116622e-05
1721702292.5803888,-1.1449808e-05
1721702300.620762,-1.140582667e-05
1721702308.6613233,-1.149378934e-05
1721702316.7018688,-1.133252444e-05
1721702324.7423768,-1.146446845e-05
1721702332.7828894,-1.139116622e-05
1721702340.8233721,-1.16110729e-05
1721702348.8639808,-1.137650577e-05
1721702356.9044373,-1.143514756e-05
1721702364.9449835,-1.155243112e-05
1721702372.9855108,-1.146446845e-05
1721702381.0259848,-1.133252444e-05
1721702389.0665803,-1.149378934e-05
1721702397.1072278,-1.147912889e-05
1721702405.1475198,-1.1449808e-05
1721702413.1881855,-1.134718488e-05
1721702421.228841,-1.155243112e-05
1721702429.2694273,-1.136184533e-05
1721702437.3099952,-1.159641246e-05
1721702445.3508055,-1.147912889e-05
1721702453.3913913,-1.152311023e-05
1721702461.432134,-1.147912889e-05
1721702469.4727912,-1.143514756e-05
1721702477.5130157,-1.131786399e-05
1721702485.5535164,-1.136184533e-05
1721702493.5941079,-1.139116622e-05
1721702501.6344914,-1.150844979e-05
1721702509.6749249,-1.137650577e-05
1721702517.7153146,-1.137650577e-05
1721702525.7557995,-1.146446845e-05
1721702533.7964642,-1.159641246e-05
1721702541.8369174,-1.143514756e-05
1721702549.8774745,-1.133252444e-05
1721702557.918146,-1.147912889e-05
1721702565.9586039,-1.140582667e-05
1721702573.9991577,-1.127388266e-05
1721702582.0396938,-1.142048711e-05
1721702590.0804405,-1.125922221e-05
1721702598.1210742,-1.143514756e-05
1721702606.1616542,-1.143514756e-05
1721702614.2022014,-1.147912889e-05
1721702622.2425501,-1.153777068e-05
1721702630.2829778,-1.137650577e-05
1721702638.3233824,-1.143514756e-05
1721702646.3638046,-1.142048711e-05
1721702654.404303,-1.158175201e-05
1721702662.4449258,-1.139116622e-05
1721702670.4853783,-1.146446845e-05
1721702678.525941,-1.139116622e-05
1721702686.5664582,-1.152311023e-05
1721702694.606934,-1.153777068e-05
1721702702.6473985,-1.147912889e-05
1721702710.6882215,-1.139116622e-05
1721702718.72864,-1.142048711e-05
1721702726.7689734,-1.1449808e-05
1721702734.809391,-1.1449808e-05
1721702742.8496501,-1.1449808e-05
1721702750.889956,-1.1449808e-05
1721702758.9304776,-1.147912889e-05
1721702766.9709287,-1.155243112e-05
1721702775.0114698,-1.143514756e-05
1721702783.0519874,-1.143514756e-05
1721702791.0923915,-1.140582667e-05
1721702799.1328409,-1.152311023e-05
1721702807.1733067,-1.143514756e-05
1721702815.2138524,-1.136184533e-05
1721702823.2544963,-1.147912889e-05
1721702831.2948582,-1.150844979e-05
1721702839.3353047,-1.147912889e-05
1721702847.3758588,-1.153777068e-05
1721702855.4164858,-1.136184533e-05
1721702863.4573295,-1.139116622e-05
1721702871.4978225,-1.159641246e-05
1721702879.5381703,-1.142048711e-05
1721702887.5788925,-1.146446845e-05
1721702895.6195638,-1.149378934e-05
1721702903.6600454,-1.146446845e-05
1721702911.7004125,-1.137650577e-05
1721702919.740767,-1.150844979e-05
1721702927.7813091,-1.139116622e-05
1721702935.821692,-1.155243112e-05
1721702943.8622773,-1.133252444e-05
1721702951.9028144,-1.136184533e-05
1721702959.9432,-1.155243112e-05
1721702967.9835827,-1.150844979e-05
1721702976.023944,-1.1449808e-05
1721702984.064543,-1.147912889e-05
1721702992.1050887,-1.156709157e-05
1721703000.14558,-1.142048711e-05
1721703008.1863198,-1.155243112e-05
1721703016.2267768,-1.137650577e-05
1721703024.2671275,-1.152311023e-05
1721703032.307725,-1.155243112e-05
1721703040.3483195,-1.146446845e-05
1721703048.388873,-1.156709157e-05
1721703056.4293592,-1.147912889e-05
1721703064.4698038,-1.147912889e-05
1721703072.5104632,-1.143514756e-05
1721703080.5508106,-1.140582667e-05
1721703088.5911539,-1.130320355e-05
1721703096.631509,-1.142048711e-05
1721703104.671858,-1.156709157e-05
1721703112.712103,-1.1449808e-05
1721703120.7524972,-1.152311023e-05
1721703128.7930722,-1.136184533e-05
1721703136.8337512,-1.143514756e-05
1721703144.874121,-1.142048711e-05
1721703152.9146788,-1.153777068e-05
1721703160.955397,-1.125922221e-05
1721703168.995897,-1.139116622e-05
1721703177.0366077,-1.152311023e-05
1721703185.0771458,-1.16110729e-05
1721703193.1177876,-1.156709157e-05
1721703201.158105,-1.130320355e-05
1721703209.1985707,-1.139116622e-05
1721703217.2389727,-1.152311023e-05
1721703225.2795541,-1.136184533e-05
1721703233.3197048,-1.1449808e-05
1721703241.360105,-1.142048711e-05
1721703249.4003346,-1.1449808e-05
1721703257.4410574,-1.136184533e-05
1721703265.4814796,-1.147912889e-05
1721703273.521727,-1.1449808e-05
1721703281.562116,-1.142048711e-05
1721703289.6024706,-1.1449808e-05
1721703297.6427777,-1.142048711e-05
1721703305.6833384,-1.153777068e-05
1721703313.7238617,-1.140582667e-05
1721703321.764207,-1.150844979e-05
1721703329.8047512,-1.155243112e-05
1721703337.844928,-1.1449808e-05
1721703345.8853152,-1.153777068e-05
1721703353.9257078,-1.158175201e-05
1721703361.9661613,-1.137650577e-05
1721703370.0065646,-1.137650577e-05
1721703378.0471504,-1.149378934e-05
1721703386.0876021,-1.137650577e-05
1721703394.1280644,-1.136184533e-05
1721703402.1683536,-1.131786399e-05
1721703410.2088003,-1.150844979e-05
1721703418.2493362,-1.153777068e-05
1721703426.289974,-1.140582667e-05
1721703434.3305259,-1.149378934e-05
1721703442.3710608,-1.137650577e-05
1721703450.4115396,-1.153777068e-05
1721703458.451979,-1.147912889e-05
1721703466.4925036,-1.137650577e-05
1721703474.5326846,-1.1449808e-05
1721703482.5731254,-1.155243112e-05
1721703490.6136339,-1.155243112e-05
1721703498.654184,-1.149378934e-05
1721703506.6946464,-1.140582667e-05
1721703514.7351646,-1.139116622e-05
1721703522.7756016,-1.149378934e-05
1721703530.8162541,-1.146446845e-05
1721703538.8565917,-1.153777068e-05
1721703546.8969336,-1.153777068e-05
1721703554.9373474,-1.1449808e-05
1721703562.9779916,-1.149378934e-05
1721703571.0184655,-1.156709157e-05
1721703579.0591195,-1.166971469e-05
1721703587.0998116,-1.149378934e-05
1721703595.1402106,-1.159641246e-05
1721703603.1806185,-1.153777068e-05
1721703611.2211077,-1.150844979e-05
1721703619.261791,-1.162573335e-05
1721703627.3021462,-1.143514756e-05
1721703635.3424857,-1.150844979e-05
1721703643.3827295,-1.158175201e-05
1721703651.4232576,-1.134718488e-05
1721703659.463975,-1.162573335e-05
1721703667.504507,-1.149378934e-05
1721703675.5450962,-1.152311023e-05
1721703683.585572,-1.155243112e-05
1721703691.6257064,-1.1449808e-05
1721703699.6662061,-1.152311023e-05
1721703707.7068279,-1.143514756e-05
1721703715.7473114,-1.156709157e-05
1721703723.787778,-1.153777068e-05
1721703731.8285282,-1.146446845e-05
1721703739.8690197,-1.150844979e-05
1721703747.9094508,-1.143514756e-05
1721703755.9497867,-1.159641246e-05
1721703763.9903054,-1.147912889e-05
1721703772.0306094,-1.165505424e-05
1721703780.071032,-1.143514756e-05
1721703788.1115007,-1.152311023e-05
1721703796.152139,-1.146446845e-05
1721703804.192557,-1.155243112e-05
1721703812.2329679,-1.153777068e-05
1721703820.2733333,-1.159641246e-05
1721703828.3137205,-1.155243112e-05
1721703836.3543983,-1.155243112e-05
1721703844.3949006,-1.156709157e-05
1721703852.4356499,-1.152311023e-05
1721703860.476261,-1.149378934e-05
1721703868.516383,-1.1449808e-05
1721703876.556883,-1.152311023e-05
1721703884.5973437,-1.159641246e-05
1721703892.6376479,-1.142048711e-05
1721703900.6780353,-1.159641246e-05
1721703908.7187328,-1.147912889e-05
1721703916.759127,-1.155243112e-05
1721703924.799682,-1.139116622e-05
1721703932.840142,-1.139116622e-05
1721703940.8802824,-1.1449808e-05
1721703948.9207025,-1.158175201e-05
1721703956.9610834,-1.152311023e-05
1721703965.0014706,-1.158175201e-05
1721703973.0420904,-1.150844979e-05
1721703981.0826213,-1.156709157e-05
1721703989.1232228,-1.162573335e-05
1721703997.1634376,-1.1449808e-05
1721704005.2040436,-1.149378934e-05
1721704013.2444577,-1.1449808e-05
1721704021.2847612,-1.156709157e-05
1721704029.3249402,-1.1449808e-05
1721704037.3653233,-1.137650577e-05
1721704045.4058125,-1.146446845e-05
1721704053.4462378,-1.158175201e-05
1721704061.4865887,-1.150844979e-05
1721704069.5271487,-1.149378934e-05
1721704077.567471,-1.142048711e-05
1721704085.6078587,-1.156709157e-05
1721704093.648542,-1.153777068e-05
1721704101.688845,-1.156709157e-05
1721704109.7295444,-1.146446845e-05
1721704117.770114,-1.152311023e-05
1721704125.8107226,-1.143514756e-05
1721704133.8510733,-1.158175201e-05
1721704141.8918176,-1.136184533e-05
1721704149.932408,-1.153777068e-05
1721704157.9729345,-1.149378934e-05
1721704166.0133898,-1.143514756e-05
1721704174.0537748,-1.152311023e-05
1721704182.0941763,-1.158175201e-05
1721704190.1344566,-1.152311023e-05
1721704198.1748946,-1.153777068e-05
1721704206.2155416,-1.146446845e-05
1721704214.256038,-1.152311023e-05
1721704222.2965877,-1.162573335e-05
1721704230.3372104,-1.155243112e-05
1721704238.3775854,-1.152311023e-05
1721704246.4179182,-1.159641246e-05
1721704254.4584222,-1.158175201e-05
1721704262.4990423,-1.147912889e-05
1721704270.5396986,-1.156709157e-05
1721704278.58038,-1.162573335e-05
1721704286.6208994,-1.155243112e-05
1721704294.6615667,-1.152311023e-05
1721704302.7020652,-1.147912889e-05
1721704310.7425308,-1.137650577e-05
1721704318.7830758,-1.156709157e-05
1721704326.8235836,-1.147912889e-05
1721704334.8642697,-1.149378934e-05
1721704342.904632,-1.152311023e-05
1721704350.944958,-1.159641246e-05
1721704358.9854364,-1.149378934e-05
1721704367.0258195,-1.140582667e-05
1721704375.066182,-1.143514756e-05
1721704383.1066382,-1.1449808e-05
1721704391.147115,-1.140582667e-05
1721704399.1874726,-1.140582667e-05
1721704407.2280602,-1.147912889e-05
1721704415.268405,-1.1449808e-05
1721704423.3090413,-1.156709157e-05
1721704431.3494484,-1.142048711e-05
1721704439.3901534,-1.155243112e-05
1721704447.4308777,-1.152311023e-05
1721704455.471411,-1.146446845e-05
1721704463.5115364,-1.1449808e-05
1721704471.5519526,-1.152311023e-05
1721704479.5923498,-1.150844979e-05
1721704487.6327627,-1.150844979e-05
1721704495.673092,-1.152311023e-05
1721704503.713582,-1.150844979e-05
1721704511.7539775,-1.140582667e-05
1721704519.7946136,-1.149378934e-05
1721704527.8348932,-1.142048711e-05
1721704535.8753228,-1.153777068e-05
1721704543.9158943,-1.150844979e-05
1721704551.956665,-1.136184533e-05
1721704559.997254,-1.153777068e-05
1721704568.0380254,-1.155243112e-05
1721704576.0787883,-1.146446845e-05
1721704584.1193051,-1.156709157e-05
1721704592.1597595,-1.150844979e-05
1721704600.200144,-1.158175201e-05
1721704608.2405586,-1.140582667e-05
1721704616.28096,-1.159641246e-05
1721704624.3214827,-1.142048711e-05
1721704632.3620577,-1.147912889e-05
1721704640.4027717,-1.147912889e-05
1721704648.4429505,-1.1449808e-05
1721704656.4834397,-1.155243112e-05
1721704664.5239887,-1.156709157e-05
1721704672.56463,-1.152311023e-05
1721704680.6049528,-1.150844979e-05
1721704688.6456397,-1.149378934e-05
1721704696.6862864,-1.150844979e-05
1721704704.7267137,-1.153777068e-05
1721704712.7673328,-1.147912889e-05
1721704720.8078115,-1.165505424e-05
1721704728.8485699,-1.147912889e-05
1721704736.8893325,-1.146446845e-05
1721704744.9296682,-1.1449808e-05
1721704752.9702432,-1.147912889e-05
1721704761.0106611,-1.150844979e-05
1721704769.051127,-1.156709157e-05
1721704777.0915947,-1.149378934e-05
1721704785.131766,-1.1449808e-05
1721704793.1722276,-1.146446845e-05
1721704801.2125094,-1.142048711e-05
1721704809.2529614,-1.150844979e-05
1721704817.293509,-1.140582667e-05
1721704825.3340242,-1.146446845e-05
1721704833.3743927,-1.153777068e-05
1721704841.4148355,-1.140582667e-05
1721704849.455504,-1.146446845e-05
1721704857.4959254,-1.158175201e-05
1721704865.536396,-1.155243112e-05
1721704873.5772483,-1.146446845e-05
1721704881.6178908,-1.147912889e-05
1721704889.6582768,-1.1449808e-05
1721704897.6987092,-1.146446845e-05
1721704905.739013,-1.150844979e-05
1721704913.779455,-1.165505424e-05
1721704921.819911,-1.150844979e-05
1721704929.8604548,-1.158175201e-05
1721704937.9008117,-1.150844979e-05
1721704945.9413447,-1.162573335e-05
1721704953.9817429,-1.150844979e-05
1721704962.022248,-1.140582667e-05
1721704970.0627182,-1.143514756e-05
1721704978.103115,-1.143514756e-05
1721704986.1436949,-1.146446845e-05
1721704994.1841872,-1.1449808e-05
1721705002.2246947,-1.158175201e-05
1721705010.2653635,-1.155243112e-05
1721705018.3058689,-1.152311023e-05
1721705026.3464768,-1.146446845e-05
1721705034.3869817,-1.165505424e-05
1721705042.4275224,-1.146446845e-05
1721705050.4681172,-1.166971469e-05
1721705058.5084598,-1.152311023e-05
1721705066.5489416,-1.156709157e-05
1721705074.5893905,-1.150844979e-05
1721705082.629764,-1.155243112e-05
1721705090.6701293,-1.150844979e-05
1721705098.7105582,-1.150844979e-05
1721705106.751104,-1.142048711e-05
1721705114.7916503,-1.155243112e-05
1721705122.8319705,-1.16110729e-05
1721705130.8725529,-1.149378934e-05
1721705138.9133186,-1.147912889e-05
1721705146.953892,-1.159641246e-05
1721705154.9942431,-1.156709157e-05
1721705163.0348725,-1.147912889e-05
1721705171.0756247,-1.155243112e-05
1721705179.1161115,-1.146446845e-05
1721705187.1562777,-1.1449808e-05
1721705195.19673,-1.146446845e-05
1721705203.2372415,-1.139116622e-05
1721705211.2776513,-1.149378934e-05
1721705219.3181756,-1.152311023e-05
1721705227.358619,-1.152311023e-05
1721705235.3991425,-1.136184533e-05
1721705243.439553,-1.159641246e-05
1721705251.480112,-1.150844979e-05
1721705259.5205736,-1.149378934e-05
1721705267.5609665,-1.150844979e-05
1721705275.601656,-1.146446845e-05
1721705283.642129,-1.140582667e-05
1721705291.682615,-1.1449808e-05
1721705299.7230256,-1.159641246e-05
1721705307.7636254,-1.159641246e-05
1721705315.8041394,-1.156709157e-05
1721705323.8445146,-1.137650577e-05
1721705331.8852084,-1.149378934e-05
1721705339.925508,-1.16110729e-05
1721705347.9660435,-1.156709157e-05
1721705356.0063972,-1.142048711e-05
1721705364.047081,-1.168437513e-05
1721705372.0874279,-1.150844979e-05
1721705380.1278377,-1.140582667e-05
1721705388.1682284,-1.143514756e-05
1721705396.2088573,-1.156709157e-05
1721705404.2492733,-1.16403938e-05
1721705412.2897098,-1.150844979e-05
1721705420.3302782,-1.149378934e-05
1721705428.3709188,-1.149378934e-05
1721705436.4114978,-1.153777068e-05
1721705444.4521227,-1.155243112e-05
1721705452.4928079,-1.155243112e-05
1721705460.5333645,-1.150844979e-05
1721705468.5739927,-1.152311023e-05
1721705476.6142757,-1.150844979e-05
1721705484.6546721,-1.150844979e-05
1721705492.6950893,-1.153777068e-05
1721705500.7354429,-1.1449808e-05
1721705508.77584,-1.150844979e-05
1721705516.8162444,-1.147912889e-05
1721705524.8564682,-1.1449808e-05
1721705532.8972025,-1.139116622e-05
1721705540.937847,-1.155243112e-05
1721705548.978223,-1.16110729e-05
1721705557.0186038,-1.171369602e-05
1721705565.059313,-1.143514756e-05
1721705573.0999038,-1.146446845e-05
1721705581.1404629,-1.150844979e-05
1721705589.1810393,-1.140582667e-05
1721705597.2213423,-1.1449808e-05
1721705605.2619817,-1.149378934e-05
1721705613.302499,-1.152311023e-05
1721705621.3430398,-1.149378934e-05
1721705629.3834107,-1.16403938e-05
1721705637.423849,-1.147912889e-05
1721705645.4642644,-1.142048711e-05
1721705653.5048554,-1.149378934e-05
1721705661.5450678,-1.1449808e-05
1721705669.5855474,-1.165505424e-05
1721705677.6258624,-1.150844979e-05
1721705685.6664925,-1.16110729e-05
1721705693.7070084,-1.155243112e-05
1721705701.747467,-1.152311023e-05
1721705709.7879243,-1.1449808e-05
1721705717.8284597,-1.158175201e-05
1721705725.8689463,-1.153777068e-05
1721705733.9093874,-1.156709157e-05
1721705741.9500687,-1.143514756e-05
1721705749.9906242,-1.146446845e-05
1721705758.0312052,-1.152311023e-05
1721705766.0715544,-1.152311023e-05
1721705774.112047,-1.156709157e-05
1721705782.1524863,-1.166971469e-05
1721705790.1929474,-1.156709157e-05
1721705798.2335563,-1.153777068e-05
1721705806.2738814,-1.16403938e-05
1721705814.3142755,-1.155243112e-05
1721705822.3546267,-1.153777068e-05
1721705830.3954234,-1.143514756e-05
1721705838.4358058,-1.152311023e-05
1721705846.4762425,-1.143514756e-05
1721705854.5167177,-1.158175201e-05
1721705862.5573716,-1.166971469e-05
1721705870.5980375,-1.146446845e-05
1721705878.6386073,-1.152311023e-05
1721705886.6789453,-1.1449808e-05
1721705894.7195349,-1.155243112e-05
1721705902.760025,-1.143514756e-05
1721705910.800413,-1.149378934e-05
1721705918.8409038,-1.156709157e-05
1721705926.8816152,-1.149378934e-05
1721705934.922045,-1.137650577e-05
1721705942.9627028,-1.149378934e-05
1721705951.0034537,-1.147912889e-05
1721705959.0437872,-1.158175201e-05
1721705967.084055,-1.156709157e-05
1721705975.1245573,-1.143514756e-05
1721705983.1652715,-1.140582667e-05
1721705991.2057106,-1.147912889e-05
1721705999.2461069,-1.150844979e-05
1721706007.2868598,-1.146446845e-05
1721706015.3274517,-1.153777068e-05
1721706023.3679414,-1.153777068e-05
1721706031.4083679,-1.150844979e-05
1721706039.4490314,-1.155243112e-05
1721706047.489533,-1.158175201e-05
1721706055.529929,-1.142048711e-05
1721706063.5702653,-1.165505424e-05
1721706071.6107178,-1.159641246e-05
1721706079.65096,-1.142048711e-05
1721706087.6915197,-1.146446845e-05
1721706095.732155,-1.134718488e-05
1721706103.7724833,-1.150844979e-05
1721706111.8127284,-1.142048711e-05
1721706119.8532593,-1.152311023e-05
1721706127.893696,-1.153777068e-05
1721706135.9342122,-1.155243112e-05
1721706143.974678,-1.143514756e-05
1721706152.0151014,-1.159641246e-05
1721706160.0556617,-1.16403938e-05
1721706168.0962505,-1.16110729e-05
1721706176.136732,-1.155243112e-05
1721706184.1773934,-1.146446845e-05
1721706192.2179978,-1.150844979e-05
1721706200.258306,-1.140582667e-05
1721706208.29841,-1.1449808e-05
1721706216.338797,-1.155243112e-05
1721706224.379179,-1.152311023e-05
1721706232.4198234,-1.155243112e-05
1721706240.460055,-1.1449808e-05
1721706248.500524,-1.16110729e-05
1721706256.5410106,-1.16110729e-05
1721706264.5816562,-1.146446845e-05
1721706272.622058,-1.156709157e-05
1721706280.662612,-1.136184533e-05
1721706288.7032268,-1.137650577e-05
1721706296.7436893,-1.152311023e-05
1721706304.784255,-1.165505424e-05
1721706312.8248112,-1.155243112e-05
1721706320.8652952,-1.159641246e-05
1721706328.9058526,-1.146446845e-05
1721706336.946346,-1.146446845e-05
1721706344.986753,-1.152311023e-05
1721706353.0272334,-1.143514756e-05
1721706361.0676146,-1.137650577e-05
1721706369.1080744,-1.158175201e-05
1721706377.1486657,-1.155243112e-05
1721706385.1890428,-1.149378934e-05
1721706393.2295074,-1.143514756e-05
1721706401.2699296,-1.147912889e-05
1721706409.3105197,-1.153777068e-05
1721706417.3509276,-1.139116622e-05
1721706425.3911014,-1.1449808e-05
1721706433.4316037,-1.153777068e-05
1721706441.4721923,-1.143514756e-05
1721706449.5126545,-1.152311023e-05
1721706457.5531046,-1.150844979e-05
1721706465.5937173,-1.153777068e-05
1721706473.634408,-1.146446845e-05
1721706481.6748223,-1.140582667e-05
1721706489.715328,-1.156709157e-05
1721706497.7556624,-1.1449808e-05
1721706505.7960827,-1.152311023e-05
1721706513.8364177,-1.140582667e-05
1721706521.8767395,-1.159641246e-05
1721706529.917228,-1.136184533e-05
1721706537.9575257,-1.142048711e-05
1721706545.9980962,-1.16110729e-05
1721706554.0386207,-1.156709157e-05
1721706562.0788605,-1.142048711e-05
1721706570.1193664,-1.152311023e-05
1721706578.1598709,-1.16403938e-05
1721706586.2004583,-1.149378934e-05
1721706594.240884,-1.16110729e-05
1721706602.2814677,-1.156709157e-05
1721706610.3221931,-1.155243112e-05
1721706618.3624766,-1.1449808e-05
1721706626.402877,-1.143514756e-05
1721706634.4431562,-1.158175201e-05
1721706642.4835942,-1.172835647e-05
1721706650.523996,-1.155243112e-05
1721706658.5643997,-1.16110729e-05
1721706666.6049917,-1.147912889e-05
1721706674.6455574,-1.149378934e-05
1721706682.6860147,-1.137650577e-05
1721706690.7264078,-1.158175201e-05
1721706698.7668145,-1.155243112e-05
1721706706.807119,-1.150844979e-05
1721706714.8477087,-1.149378934e-05
1721706722.8882377,-1.150844979e-05
1721706730.9288876,-1.137650577e-05
1721706738.969057,-1.1449808e-05
1721706747.0097182,-1.143514756e-05
1721706755.0502164,-1.146446845e-05
1721706763.0908122,-1.162573335e-05
1721706771.1311796,-1.156709157e-05
1721706779.171602,-1.143514756e-05
1721706787.2119322,-1.150844979e-05
1721706795.2524195,-1.143514756e-05
1721706803.2930126,-1.147912889e-05
1721706811.3334394,-1.155243112e-05
1721706819.3737912,-1.153777068e-05
1721706827.4141529,-1.147912889e-05
1721706835.4548733,-1.147912889e-05
1721706843.4952705,-1.156709157e-05
1721706851.5357327,-1.140582667e-05
1721706859.576342,-1.155243112e-05
1721706867.616963,-1.143514756e-05
1721706875.6575737,-1.159641246e-05
1721706883.6981893,-1.139116622e-05
1721706891.738639,-1.150844979e-05
1721706899.7790875,-1.150844979e-05
1721706907.819453,-1.1449808e-05
1721706915.859666,-1.1449808e-05
1721706923.9000225,-1.153777068e-05
1721706931.9404576,-1.155243112e-05
1721706939.9807854,-1.140582667e-05
1721706948.0212393,-1.150844979e-05
1721706956.06162,-1.156709157e-05
1721706964.101989,-1.152311023e-05
1721706972.1426184,-1.162573335e-05
1721706980.1832232,-1.146446845e-05
1721706988.2236755,-1.146446845e-05
1721706996.2641063,-1.139116622e-05
1721707004.3047543,-1.146446845e-05
1721707012.3453472,-1.146446845e-05
1721707020.3858588,-1.143514756e-05
1721707028.4264684,-1.150844979e-05
1721707036.4670353,-1.136184533e-05
1721707044.5076582,-1.152311023e-05
1721707052.5482125,-1.146446845e-05
1721707060.5886054,-1.155243112e-05
1721707068.6291072,-1.143514756e-05
1721707076.6695676,-1.143514756e-05
1721707084.7098918,-1.142048711e-05
1721707092.750373,-1.152311023e-05
1721707100.790735,-1.158175201e-05
1721707108.8313372,-1.147912889e-05
1721707116.8717496,-1.146446845e-05
1721707124.9120686,-1.16110729e-05
1721707132.9526513,-1.153777068e-05
1721707140.9930303,-1.137650577e-05
1721707149.0336752,-1.149378934e-05
1721707157.074188,-1.133252444e-05
1721707165.1147316,-1.150844979e-05
1721707173.155233,-1.1449808e-05
1721707181.1957598,-1.156709157e-05
1721707189.2362945,-1.146446845e-05
1721707197.2767246,-1.153777068e-05
1721707205.3170552,-1.142048711e-05
1721707213.357705,-1.149378934e-05
1721707221.398161,-1.137650577e-05
1721707229.4386203,-1.147912889e-05
1721707237.4790928,-1.149378934e-05
1721707245.5196168,-1.143514756e-05
1721707253.559916,-1.1449808e-05
1721707261.6002636,-1.159641246e-05
