vref,hpm1_counts,hpm2_counts
0.0,2147449999.569,2147431596.3339
0.0,2147449979.8727,2147431555.0018
0.0,2147449990.8805,2147431582.1705
0.0,2147449996.6872,2147431536.9549
0.0,2147449981.2972,2147431534.8537
0.0,2147449974.3603,2147431534.587
0.0,2147449958.3859,2147431536.6128
0.0,2147449986.6751,2147431524.9263
0.0,2147450033.7839,2147431533.8184
0.0,2147449990.2645,2147431564.3364
0.0,2147449956.9898,2147431563.6693
0.0,2147449978.1166,2147431594.4042
0.0,2147449991.8829,2147431506.9367
0.0,2147450001.6135,2147431551.0897
0.0,2147449986.1339,2147431523.9676
0.0,2147449993.0442,2147431554.6298
0.0,2147449954.0455,2147431514.0757
0.0,2147449927.0838,2147431516.5653
0.0,2147449970.6324,2147431558.8905
0.0,2147449973.4374,2147431536.3996
0.0,2147449995.7434,2147431553.339
0.0,2147449985.8819,2147431538.0941
0.0,2147449937.5669,2147431558.5417
0.0,2147449980.5262,2147431564.256
0.0,2147449978.3475,2147431593.0615
0.0,2147449976.4187,2147431549.6276
0.0,2147449975.2639,2147431574.1896
0.0,2147449964.1014,2147431521.6979
0.0,2147449976.4353,2147431555.422
0.0,2147449979.3846,2147431585.6322
0.0,2147449983.4416,2147431582.4718
0.0,2147449969.6771,2147431539.4395
0.0,2147449997.2023,2147431549.1435
0.0,2147449979.3941,2147431543.1779
0.0,2147449973.3457,2147431537.4005
0.0,2147449937.4553,2147431548.4577
0.0,2147450003.569,2147431565.1204
0.5,2221381634.3938,2221435786.956
0.5,2221381667.0484,2221435816.8227
0.5,2221381675.6325,2221435863.6867
0.5,2221381648.8288,2221435809.3788
0.5,2221381684.5288,2221435840.952
0.5,2221381713.4467,2221435857.3939
0.5,2221381693.3583,2221435808.9683
0.5,2221381657.7518,2221435859.6207
0.5,2221381687.4647,2221435836.3624
0.5,2221381703.5406,2221435836.0325
0.5,2221381721.1512,2221435851.1784
0.5,2221381713.5562,2221435840.543
0.5,2221381654.0338,2221435835.3916
0.5,2221381664.8424,2221435831.1131
0.5,2221381687.665,2221435901.6551
0.5,2221381686.8165,2221435851.6858
0.5,2221381717.5837,2221435893.7929
0.5,2221381682.5504,2221435879.0569
0.5,2221381659.0917,2221435902.8202
0.5,2221381706.4899,2221435865.0139
0.5,2221381712.3103,2221435871.4645
0.5,2221381682.5117,2221435861.5878
0.5,2221381715.3596,2221435867.0838
0.5,2221381693.2907,2221435893.9524
0.5,2221381661.0597,2221435855.7126
0.5,2221381667.0797,2221435855.875
0.5,2221381655.6174,2221435866.6204
0.5,2221381694.1952,2221435899.3829
0.5,2221381682.2205,2221435869.3559
0.5,2221381709.7265,2221435880.5967
0.5,2221381684.1135,2221435847.6036
0.5,2221381694.1337,2221435835.6446
0.5,2221381695.127,2221435869.9519
0.5,2221381682.5865,2221435890.2087
0.5,2221381739.9841,2221435886.6853
0.5,2221381667.7424,2221435905.8679
0.5,2221381685.4759,2221435904.5043
0.5,2221381679.2285,2221435874.311
0.5,2221381716.395,2221435880.0674
0.5,2221381684.6941,2221435891.6812
0.5,2221381719.2917,2221435880.3443
0.5,2221381693.7965,2221435838.7137
0.5,2221381675.3733,2221435848.0513
0.5,2221381695.0559,2221435890.9861
0.5,2221381716.282,2221435868.3766
0.5,2221381718.0484,2221435877.1663
0.5,2221381709.7487,2221435867.6569
0.5,2221381685.4305,2221435873.63
0.5,2221381682.058,2221435871.1106
0.5,2221381672.9845,2221435883.9762
0.5,2221381722.8433,2221435858.7607
0.5,2221381683.494,2221435831.775
0.5,2221381742.1552,2221435882.4518
0.5,2221381650.9888,2221435834.9208
0.5,2221381690.8252,2221435867.769
0.5,2221381686.1029,2221435899.6191
0.5,2221381701.6078,2221435855.417
0.5,2221381705.6038,2221435867.1801
0.5,2221381678.3277,2221435817.6659
0.5,2221381717.0883,2221435852.8672
0.5,2221381702.7947,2221435848.0789
0.5,2221381690.1931,2221435876.5662
0.5,2221381695.111,2221435869.855
0.5,2221381722.9749,2221435917.2564
0.5,2221381722.4189,2221435849.6263
0.5,2221381676.9746,2221435864.7214
0.5,2221381715.1994,2221435860.8031
0.5,2221381699.4985,2221435865.7508
0.5,2221381665.7933,2221435880.8526
0.5,2221381646.8495,2221435882.8937
0.5,2221381666.9951,2221435830.1485
0.5,2221381717.5534,2221435845.4777
0.5,2221381676.0009,2221435842.4403
0.5,2221381687.7233,2221435846.2947
0.5,2221381681.706,2221435825.9218
0.5,2221381706.6906,2221435810.4347
0.5,2221381711.2657,2221435859.4594
0.5,2221381684.3278,2221435845.6674
0.5,2221381706.2376,2221435861.5637
0.5,2221381714.3439,2221435879.6589
0.5,2221381730.9819,2221435813.6804
0.5,2221381710.9221,2221435878.914
0.5,2221381696.1584,2221435844.8854
0.5,2221381695.8169,2221435845.9265
0.5,2221381725.7403,2221435825.7833
0.5,2221381701.6628,2221435855.9595
0.5,2221381764.54,2221435889.9009
0.5,2221381689.295,2221435825.0633
0.5,2221381667.4926,2221435839.8388
0.5,2221381715.6706,2221435865.3146
0.5,2221381703.4656,2221435822.6059
0.5,2221381666.9135,2221435842.3528
0.5,2221381676.9551,2221435868.025
0.5,2221381680.7913,2221435852.8895
0.5,2221381709.2107,2221435868.4499
0.5,2221381669.1058,2221435824.7757
0.5,2221381660.7392,2221435836.0615
0.5,2221381701.4547,2221435848.2639
0.5,2221381671.9327,2221435831.0766
0.5,2221381689.6021,2221435850.5172
1.0,2295313427.5251,2295440168.3645
1.0,2295313488.1364,2295440287.3963
1.0,2295313468.4588,2295440246.2382
1.0,2295313474.3305,2295440260.6032
1.0,2295313446.0438,2295440233.7583
1.0,2295313464.6615,2295440259.5464
1.0,2295313470.0777,2295440304.7586
1.0,2295313435.6715,2295440179.3435
1.0,2295313438.936,2295440220.2706
1.0,2295313456.1477,2295440225.2352
1.0,2295313435.5873,2295440193.6472
1.0,2295313473.2737,2295440245.9992
1.0,2295313452.5975,2295440254.2254
1.0,2295313462.885,2295440271.6964
1.0,2295313435.1001,2295440237.0247
1.0,2295313418.8588,2295440226.6572
1.0,2295313418.8168,2295440247.4466
1.0,2295313403.8758,2295440245.9832
1.0,2295313433.6994,2295440219.4261
1.0,2295313419.1091,2295440221.7976
1.0,2295313420.4535,2295440218.6698
1.0,2295313476.8407,2295440223.7289
1.0,2295313426.9666,2295440231.1509
1.0,2295313446.7696,2295440225.5799
1.0,2295313432.3807,2295440189.263
1.0,2295313425.1253,2295440282.9639
1.0,2295313412.4906,2295440201.8125
1.0,2295313459.0557,2295440231.1502
1.0,2295313413.9523,2295440200.9659
1.0,2295313414.1236,2295440190.48
1.0,2295313435.6317,2295440255.5815
1.0,2295313450.2107,2295440199.3946
1.0,2295313438.304,2295440237.5263
1.0,2295313456.0836,2295440297.3988
1.0,2295313417.6379,2295440230.2851
1.0,2295313396.4943,2295440265.3159
1.0,2295313406.6272,2295440221.3105
1.0,2295313417.3727,2295440256.6076
1.0,2295313448.7974,2295440261.5953
1.0,2295313406.5594,2295440237.8518
1.0,2295313449.6122,2295440252.5925
1.0,2295313417.1502,2295440234.8567
1.0,2295313434.5549,2295440290.0295
1.0,2295313420.4042,2295440239.437
1.0,2295313475.9537,2295440256.6167
1.0,2295313450.861,2295440222.2573
1.0,2295313436.6876,2295440244.0799
1.0,2295313472.2715,2295440308.3547
1.0,2295313433.397,2295440263.522
1.0,2295313459.3867,2295440250.2486
1.0,2295313425.5459,2295440249.4445
1.0,2295313437.2958,2295440194.2816
1.0,2295313437.8676,2295440210.0401
1.0,2295313447.0518,2295440236.3286
1.0,2295313428.2668,2295440243.2739
1.0,2295313436.9796,2295440284.8368
1.0,2295313463.0054,2295440250.2191
1.0,2295313447.1427,2295440234.6344
1.0,2295313465.5232,2295440276.8768
1.0,2295313429.2001,2295440265.4837
1.0,2295313387.8462,2295440289.1563
1.0,2295313429.7155,2295440304.7741
1.0,2295313397.9091,2295440246.3286
1.0,2295313428.376,2295440247.7278
1.0,2295313429.2426,2295440247.4238
1.0,2295313399.5517,2295440277.9768
1.0,2295313413.1304,2295440270.9607
1.0,2295313419.2675,2295440251.0221
1.0,2295313421.7252,2295440234.8672
1.0,2295313438.8216,2295440314.1634
1.0,2295313416.3797,2295440275.5637
1.0,2295313462.5457,2295440268.6665
1.0,2295313437.3951,2295440273.4826
1.0,2295313430.3728,2295440236.0258
1.0,2295313444.3309,2295440290.3927
1.0,2295313420.4531,2295440239.062
1.0,2295313424.2968,2295440274.0997
1.0,2295313441.9346,2295440265.4805
1.0,2295313426.6083,2295440251.6001
1.0,2295313469.9559,2295440257.38
1.0,2295313444.9022,2295440264.506
1.0,2295313443.2562,2295440240.4928
1.0,2295313421.2384,2295440285.0028
1.0,2295313437.8312,2295440251.9341
1.0,2295313452.2265,2295440282.0758
1.0,2295313471.1775,2295440272.2449
1.0,2295313453.7036,2295440248.5872
1.0,2295313443.3868,2295440256.6865
1.0,2295313409.7848,2295440281.6743
1.0,2295313448.0317,2295440297.4793
1.0,2295313450.0179,2295440251.3697
1.0,2295313448.6673,2295440225.0921
1.0,2295313456.5959,2295440271.6728
1.0,2295313394.6542,2295440230.5833
1.0,2295313454.242,2295440280.6143
1.0,2295313430.3996,2295440234.7104
1.0,2295313440.7723,2295440284.5366
1.0,2295313417.345,2295440270.7255
1.0,2295313429.227,2295440267.3893
1.0,2295313409.5294,2295440264.4854
1.5,2369245041.1581,2369444505.4838
1.5,2369245122.0145,2369444567.3397
1.5,2369245075.8324,2369444550.0611
1.5,2369245135.7501,2369444539.1589
1.5,2369245132.5728,2369444581.3544
1.5,2369245113.2563,2369444566.4222
1.5,2369245110.5056,2369444560.7979
1.5,2369245132.7782,2369444576.8158
1.5,2369245144.9481,2369444559.9636
1.5,2369245114.8886,2369444542.2595
1.5,2369245098.0646,2369444541.7405
1.5,2369245107.6807,2369444551.6586
1.5,2369245111.3745,2369444578.4344
1.5,2369245042.9573,2369444519.5705
1.5,2369245079.2896,2369444526.9634
1.5,2369245132.264,2369444581.0244
1.5,2369245110.8212,2369444566.659
1.5,2369245057.2056,2369444521.5301
1.5,2369245097.6787,2369444581.8719
1.5,2369245060.4854,2369444541.0834
1.5,2369245122.5573,2369444508.3458
1.5,2369245086.9951,2369444525.6155
1.5,2369245081.8147,2369444570.045
1.5,2369245005.1878,2369444530.618
1.5,2369245085.031,2369444555.5916
1.5,2369245043.3891,2369444502.3627
1.5,2369245080.5714,2369444583.0683
1.5,2369245100.344,2369444577.3313
1.5,2369245107.9895,2369444560.5163
1.5,2369245088.4669,2369444533.2902
1.5,2369245087.7427,2369444529.5358
1.5,2369245092.4966,2369444517.2997
1.5,2369245022.7983,2369444510.5648
1.5,2369245060.421,2369444540.0092
1.5,2369245102.5091,2369444537.0995
1.5,2369245062.2801,2369444480.2504
1.5,2369245096.0288,2369444530.3027
1.5,2369245089.0203,2369444545.5279
1.5,2369245051.1069,2369444529.0446
1.5,2369245061.0021,2369444534.9201
1.5,2369245071.4507,2369444497.839
1.5,2369245090.8686,2369444552.8228
1.5,2369245083.1263,2369444526.2215
1.5,2369245093.2757,2369444478.2835
1.5,2369245053.586,2369444501.3325
1.5,2369245067.4571,2369444510.9685
1.5,2369245132.6644,2369444525.6222
1.5,2369245126.2088,2369444525.3706
1.5,2369245125.8159,2369444574.7975
1.5,2369245078.862,2369444527.4043
1.5,2369245118.0597,2369444560.8805
1.5,2369245111.2405,2369444548.541
1.5,2369245089.6795,2369444510.4843
1.5,2369245068.5227,2369444479.1176
1.5,2369245117.2202,2369444504.3081
1.5,2369245094.295,2369444496.2747
1.5,2369245125.5202,2369444560.1999
1.5,2369245087.7268,2369444513.0871
1.5,2369245110.1681,2369444512.5717
1.5,2369245048.4588,2369444458.1452
1.5,2369245073.4466,2369444499.3156
1.5,2369245109.6836,2369444569.3225
1.5,2369245075.7874,2369444521.2621
1.5,2369245138.8172,2369444557.5407
1.5,2369245099.2159,2369444511.0668
1.5,2369245073.2962,2369444501.058
1.5,2369245094.8008,2369444515.8679
1.5,2369245068.9836,2369444476.5506
1.5,2369245112.4052,2369444503.6607
1.5,2369245163.3892,2369444511.4559
1.5,2369245111.934,2369444503.4389
1.5,2369245128.4587,2369444540.856
1.5,2369245051.51,2369444495.0545
1.5,2369245101.2474,2369444550.164
1.5,2369245114.52,2369444533.7599
1.5,2369245099.1651,2369444513.6797
1.5,2369245088.4301,2369444542.282
1.5,2369245059.7031,2369444478.0871
1.5,2369245131.0144,2369444551.7664
1.5,2369245114.5736,2369444532.6294
1.5,2369245112.4152,2369444550.1979
1.5,2369245114.2259,2369444527.399
1.5,2369245098.7913,2369444480.8791
1.5,2369245108.0642,2369444540.767
1.5,2369245066.363,2369444505.9561
1.5,2369245082.1146,2369444525.091
1.5,2369245069.8543,2369444505.2283
1.5,2369245101.8059,2369444566.1287
1.5,2369245084.4391,2369444548.9063
1.5,2369245121.3818,2369444563.8627
1.5,2369245115.877,2369444542.4972
1.5,2369245107.2696,2369444533.3932
1.5,2369245121.6033,2369444558.9846
1.5,2369245107.7969,2369444531.2055
1.5,2369245115.9165,2369444517.51
1.5,2369245099.5645,2369444567.7569
1.5,2369245105.3991,2369444554.8698
1.5,2369245115.8166,2369444551.9332
1.5,2369245129.5619,2369444545.1339
1.5,2369245075.4316,2369444549.2372
2.0,2443176777.5109,2443448793.63
2.0,2443176810.2503,2443448862.7819
2.0,2443176795.4552,2443448869.5205
2.0,2443176747.7436,2443448846.8537
2.0,2443176806.6946,2443448828.6734
2.0,2443176795.3377,2443448853.2295
2.0,2443176782.8555,2443448852.9485
2.0,2443176791.9386,2443448825.9421
2.0,2443176799.4131,2443448804.1307
2.0,2443176803.2849,2443448846.6704
2.0,2443176749.6196,2443448849.6373
2.0,2443176727.9661,2443448873.1341
2.0,2443176758.7712,2443448863.4575
2.0,2443176767.5816,2443448805.9022
2.0,2443176750.287,2443448803.1227
2.0,2443176762.8665,2443448806.8688
2.0,2443176796.6076,2443448830.5905
2.0,2443176834.0199,2443448876.2561
2.0,2443176808.9666,2443448809.3254
2.0,2443176767.2784,2443448814.4189
2.0,2443176777.626,2443448831.0719
2.0,2443176790.534,2443448816.4841
2.0,2443176756.8206,2443448830.2468
2.0,2443176776.5277,2443448807.2739
2.0,2443176740.3641,2443448833.0822
2.0,2443176793.7598,2443448835.0106
2.0,2443176739.9771,2443448849.9221
2.0,2443176733.3003,2443448834.8759
2.0,2443176777.3334,2443448762.7487
2.0,2443176777.213,2443448795.2991
2.0,2443176785.1058,2443448803.1966
2.0,2443176771.8238,2443448762.3542
2.0,2443176783.6937,2443448812.2334
2.0,2443176716.7229,2443448753.4984
2.0,2443176796.8568,2443448835.8484
2.0,2443176761.5715,2443448802.2672
2.0,2443176757.0366,2443448755.0649
2.0,2443176728.9895,2443448719.1963
2.0,2443176771.7238,2443448767.5059
2.0,2443176741.4483,2443448782.688
2.0,2443176771.2667,2443448783.3352
2.0,2443176774.2603,2443448852.7917
2.0,2443176743.2134,2443448794.5097
2.0,2443176772.1054,2443448781.6352
2.0,2443176808.2095,2443448821.4304
2.0,2443176780.5828,2443448806.0539
2.0,2443176744.9003,2443448758.1732
2.0,2443176790.7197,2443448796.1485
2.0,2443176751.841,2443448796.2511
2.0,2443176777.8104,2443448772.8071
2.0,2443176742.9328,2443448780.7073
2.0,2443176745.7027,2443448796.2283
2.0,2443176756.7723,2443448785.6754
2.0,2443176737.7087,2443448787.9804
2.0,2443176765.5598,2443448754.4731
2.0,2443176764.9652,2443448796.6375
2.0,2443176744.3755,2443448821.4986
2.0,2443176779.937,2443448772.224
2.0,2443176764.2075,2443448844.0852
2.0,2443176732.2624,2443448747.483
2.0,2443176776.9287,2443448804.4771
2.0,2443176729.6151,2443448754.4496
2.0,2443176788.2181,2443448788.2557
2.0,2443176787.8386,2443448807.467
2.0,2443176792.1977,2443448836.3573
2.0,2443176787.7491,2443448786.0478
2.0,2443176758.012,2443448842.778
2.0,2443176751.4262,2443448766.2897
2.0,2443176756.9767,2443448784.7262
2.0,2443176754.4249,2443448785.9632
2.0,2443176776.9862,2443448819.0229
2.0,2443176784.7202,2443448830.7921
2.0,2443176802.0497,2443448831.7778
2.0,2443176731.2609,2443448750.974
2.0,2443176744.98,2443448791.4853
2.0,2443176789.6475,2443448812.4819
2.0,2443176753.1316,2443448821.2502
2.0,2443176852.7435,2443448835.4505
2.0,2443176775.7521,2443448804.951
2.0,2443176768.9347,2443448780.7801
2.0,2443176782.7188,2443448782.874
2.0,2443176803.2854,2443448763.1078
2.0,2443176777.0775,2443448797.8704
2.0,2443176789.4327,2443448778.6024
2.0,2443176784.8764,2443448805.7458
2.0,2443176824.783,2443448787.8036
2.0,2443176778.0778,2443448817.0677
2.0,2443176789.4442,2443448807.6603
2.0,2443176775.5285,2443448822.7148
2.0,2443176780.7279,2443448769.634
2.0,2443176786.192,2443448808.0726
2.0,2443176763.1884,2443448824.9233
2.0,2443176767.9433,2443448773.8041
2.0,2443176757.6051,2443448779.8273
2.0,2443176770.5171,2443448771.0219
2.0,2443176804.0653,2443448798.9099
2.0,2443176765.1107,2443448794.0822
2.0,2443176785.6325,2443448828.4015
2.0,2443176794.5464,2443448812.9044
2.0,2443176786.3035,2443448785.019
2.5,2517108453.1919,2517453137.7097
2.5,2517108480.5091,2517453143.1097
2.5,2517108507.0257,2517453163.3601
2.5,2517108485.4575,2517453130.0337
2.5,2517108493.803,2517453161.5922
2.5,2517108513.9498,2517453145.6187
2.5,2517108495.3317,2517453146.2394
2.5,2517108511.6263,2517453174.8975
2.5,2517108480.804,2517453147.1101
2.5,2517108479.9956,2517453131.3072
2.5,2517108495.854,2517453119.6218
2.5,2517108457.2562,2517453092.0012
2.5,2517108457.0148,2517453135.3861
2.5,2517108517.5938,2517453146.3568
2.5,2517108487.176,2517453148.8423
2.5,2517108491.0198,2517453114.6695
2.5,2517108423.8783,2517453106.789
2.5,2517108506.7142,2517453135.4889
2.5,2517108485.3576,2517453122.123
2.5,2517108495.0511,2517453133.3026
2.5,2517108466.0708,2517453077.5378
2.5,2517108496.6876,2517453100.4227
2.5,2517108511.3266,2517453145.0782
2.5,2517108491.4244,2517453132.1103
2.5,2517108452.2433,2517453121.1041
2.5,2517108488.5586,2517453155.3548
2.5,2517108485.4785,2517453124.7664
2.5,2517108481.9138,2517453068.5412
2.5,2517108482.8666,2517453089.0019
2.5,2517108505.2751,2517453130.3364
2.5,2517108521.1005,2517453151.019
2.5,2517108478.4047,2517453140.211
2.5,2517108479.8447,2517453198.7432
2.5,2517108487.6622,2517453191.9581
2.5,2517108493.4521,2517453220.915
2.5,2517108478.1815,2517453146.9253
2.5,2517108440.6902,2517453147.9765
2.5,2517108482.3026,2517453220.8425
2.5,2517108466.1172,2517453150.4051
2.5,2517108489.8169,2517453229.9803
2.5,2517108486.1283,2517453168.4547
2.5,2517108449.2889,2517453137.0119
2.5,2517108472.6569,2517453166.5703
2.5,2517108478.3125,2517453145.139
2.5,2517108467.6275,2517453165.944
2.5,2517108491.9548,2517453158.7784
2.5,2517108429.2127,2517453126.6618
2.5,2517108495.403,2517453165.8563
2.5,2517108486.6999,2517453152.6413
2.5,2517108466.3501,2517453151.4792
2.5,2517108478.0431,2517453102.8713
2.5,2517108434.9496,2517453114.8652
2.5,2517108458.7606,2517453155.8016
2.5,2517108445.3678,2517453095.1739
2.5,2517108500.3021,2517453115.6411
2.5,2517108490.3308,2517453114.5414
2.5,2517108524.6592,2517453167.1278
2.5,2517108494.3467,2517453143.8803
2.5,2517108446.8163,2517453120.1539
2.5,2517108483.3819,2517453118.3263
2.5,2517108448.1176,2517453161.107
2.5,2517108487.2203,2517453185.3335
2.5,2517108472.2015,2517453146.0098
2.5,2517108417.7517,2517453113.8145
2.5,2517108455.5981,2517453133.2896
2.5,2517108489.9054,2517453129.9235
2.5,2517108458.8821,2517453132.4305
2.5,2517108474.3662,2517453146.3195
2.5,2517108458.2147,2517453173.6761
2.5,2517108488.8866,2517453163.4265
2.5,2517108487.1753,2517453172.1846
2.5,2517108419.9424,2517453094.9221
2.5,2517108452.7628,2517453094.0873
2.5,2517108442.2956,2517453167.0297
2.5,2517108475.3781,2517453171.662
2.5,2517108518.6534,2517453199.4172
2.5,2517108458.5946,2517453121.9694
2.5,2517108456.5298,2517453133.6268
2.5,2517108532.0923,2517453199.1065
2.5,2517108499.577,2517453146.701
2.5,2517108498.023,2517453189.3155
2.5,2517108499.154,2517453194.2972
2.5,2517108465.0867,2517453157.1499
2.5,2517108430.6665,2517453105.0583
2.5,2517108469.4988,2517453177.0748
2.5,2517108472.271,2517453168.3209
2.5,2517108533.5495,2517453172.4811
2.5,2517108499.1404,2517453193.5847
2.5,2517108507.3775,2517453187.8961
2.5,2517108451.9673,2517453137.6333
2.5,2517108480.5907,2517453133.6423
2.5,2517108467.3577,2517453154.4511
2.5,2517108455.0099,2517453140.9038
2.5,2517108487.3076,2517453195.258
2.5,2517108493.5396,2517453174.7749
2.5,2517108500.3992,2517453163.6297
2.5,2517108434.321,2517453175.5574
2.5,2517108504.9601,2517453198.9823
2.5,2517108467.7282,2517453130.3727
2.5,2517108477.2657,2517453174.7941
3.0,2591039995.6806,2591457359.8483
3.0,2591040066.3962,2591457376.3121
3.0,2591040067.5243,2591457430.4341
3.0,2591040053.4789,2591457366.6643
3.0,2591040024.3722,2591457365.8097
3.0,2591040047.2887,2591457364.467
3.0,2591040082.0458,2591457382.0383
3.0,2591040053.3965,2591457416.9953
3.0,2591040065.4803,2591457380.3362
3.0,2591040063.0193,2591457453.9892
3.0,2591040045.6181,2591457407.0159
3.0,2591040051.769,2591457409.7532
3.0,2591040013.1407,2591457369.9166
3.0,2591040046.3711,2591457351.9461
3.0,2591040033.8108,2591457396.0799
3.0,2591040017.0282,2591457397.3748
3.0,2591040014.6967,2591457356.1416
3.0,2591040054.6264,2591457377.1232
3.0,2591040031.2788,2591457399.9223
3.0,2591040036.1804,2591457389.409
3.0,2591040060.6495,2591457435.7068
3.0,2591040041.2333,2591457432.1271
3.0,2591040032.3472,2591457408.0899
3.0,2591040021.2438,2591457369.9354
3.0,2591040003.4767,2591457388.0393
3.0,2591040055.2135,2591457382.0953
3.0,2591040009.0566,2591457347.1635
3.0,2591040067.3481,2591457350.5698
3.0,2591040071.3747,2591457387.6496
3.0,2591040058.3426,2591457382.0669
3.0,2591040051.2957,2591457354.9253
3.0,2591040053.5044,2591457383.823
3.0,2591040077.6593,2591457407.3547
3.0,2591040013.6256,2591457391.8211
3.0,2591039998.3326,2591457376.0958
3.0,2591040047.124,2591457414.7493
3.0,2591039984.3676,2591457410.0124
3.0,2591040025.2341,2591457398.0302
3.0,2591040060.9415,2591457406.9138
3.0,2591040025.1852,2591457371.2024
3.0,2591040052.6772,2591457408.6849
3.0,2591040021.3829,2591457428.3974
3.0,2591040062.0642,2591457413.9269
3.0,2591040057.2759,2591457434.7042
3.0,2591040050.9424,2591457397.4129
3.0,2591040029.5807,2591457410.0157
3.0,2591040009.0458,2591457386.1917
3.0,2591040024.4063,2591457388.2324
3.0,2591040059.6032,2591457378.2778
3.0,2591040042.969,2591457369.0604
3.0,2591040034.1475,2591457303.8012
3.0,2591040013.1192,2591457384.5307
3.0,2591040055.0098,2591457348.0835
3.0,2591040056.4838,2591457400.9733
3.0,2591040052.6946,2591457403.6518
3.0,2591040060.4031,2591457419.4204
3.0,2591040007.1497,2591457365.8867
3.0,2591040047.6994,2591457347.2805
3.0,2591040006.8389,2591457386.2547
3.0,2591040011.9187,2591457379.3895
3.0,2591040002.7795,2591457372.9265
3.0,2591040003.7319,2591457363.8691
3.0,2591040022.8801,2591457372.874
3.0,2591040050.7015,2591457358.8316
3.0,2591040012.2526,2591457365.2888
3.0,2591040040.4285,2591457346.9301
3.0,2591040045.0782,2591457353.3438
3.0,2591040007.5591,2591457331.9845
3.0,2591040010.4945,2591457366.3214
3.0,2591040012.2933,2591457349.1294
3.0,2591040055.4985,2591457379.4628
3.0,2591040031.1622,2591457349.4339
3.0,2591040027.6987,2591457427.4132
3.0,2591040031.9331,2591457335.7321
3.0,2591039987.4633,2591457360.5493
3.0,2591040065.3677,2591457378.1985
3.0,2591040060.5174,2591457371.9769
3.0,2591040073.2405,2591457399.7793
3.0,2591040067.0845,2591457392.3143
3.0,2591040042.1574,2591457386.9112
3.0,2591040063.7233,2591457387.4489
3.0,2591040048.2479,2591457408.7383
3.0,2591040044.7732,2591457426.8921
3.0,2591040046.7765,2591457390.4085
3.0,2591040066.3353,2591457444.8655
3.0,2591040059.9465,2591457395.0899
3.0,2591040071.1905,2591457368.6482
3.0,2591040008.6197,2591457332.233
3.0,2591040024.4711,2591457379.221
3.0,2591040065.0516,2591457384.5493
3.0,2591040056.9754,2591457380.7468
3.0,2591040093.4061,2591457373.2143
3.0,2591040051.5258,2591457382.002
3.0,2591040051.4959,2591457336.7879
3.0,2591040023.3541,2591457354.7765
3.0,2591040046.3116,2591457388.6706
3.0,2591040060.0955,2591457379.8643
3.0,2591040073.1612,2591457358.7202
3.0,2591040107.1456,2591457366.9298
3.0,2591040059.0285,2591457352.0643
3.5,2664971468.5063,2665461347.2266
3.5,2664971481.0622,2665461404.8064
3.5,2664971483.1077,2665461427.6768
3.5,2664971522.0541,2665461433.6609
3.5,2664971496.7779,2665461430.3294
3.5,2664971448.8313,2665461419.7941
3.5,2664971462.4853,2665461412.8442
3.5,2664971436.1309,2665461461.412
3.5,2664971462.6965,2665461429.4648
3.5,2664971466.3193,2665461430.3092
3.5,2664971478.4961,2665461468.3562
3.5,2664971462.5126,2665461459.4925
3.5,2664971460.9469,2665461431.5042
3.5,2664971467.7166,2665461372.9094
3.5,2664971433.3974,2665461402.5726
3.5,2664971439.1671,2665461368.1281
3.5,2664971495.422,2665461425.8803
3.5,2664971485.3741,2665461412.412
3.5,2664971427.7294,2665461397.3457
3.5,2664971469.5529,2665461442.0311
3.5,2664971474.2124,2665461454.4263
3.5,2664971447.2839,2665461398.4769
3.5,2664971482.5244,2665461443.9489
3.5,2664971470.5416,2665461434.6502
3.5,2664971452.3711,2665461440.0761
3.5,2664971463.9234,2665461439.606
3.5,2664971475.5707,2665461439.9363
3.5,2664971476.3454,2665461436.8308
3.5,2664971502.111,2665461483.1805
3.5,2664971505.9694,2665461470.6399
3.5,2664971472.7802,2665461459.6167
3.5,2664971458.6603,2665461451.1611
3.5,2664971463.0823,2665461436.689
3.5,2664971458.3523,2665461425.6739
3.5,2664971405.1218,2665461435.3666
3.5,2664971431.1826,2665461412.4524
3.5,2664971442.2398,2665461435.609
3.5,2664971391.3346,2665461411.0038
3.5,2664971440.0792,2665461428.4198
3.5,2664971499.6401,2665461479.3719
3.5,2664971490.9587,2665461460.1066
3.5,2664971423.5928,2665461487.4918
3.5,2664971403.4335,2665461427.3911
3.5,2664971471.6529,2665461480.3566
3.5,2664971455.8791,2665461422.8412
3.5,2664971448.5285,2665461416.132
3.5,2664971451.3671,2665461439.9557
3.5,2664971437.8793,2665461472.9587
3.5,2664971414.781,2665461448.876
3.5,2664971457.6455,2665461457.5069
3.5,2664971470.5073,2665461459.95
3.5,2664971497.2641,2665461488.357
3.5,2664971472.8722,2665461440.2076
3.5,2664971489.8641,2665461463.9385
3.5,2664971432.6912,2665461407.9813
3.5,2664971458.9415,2665461430.6422
3.5,2664971441.7624,2665461407.5098
3.5,2664971482.5563,2665461409.4566
3.5,2664971534.6233,2665461445.3423
3.5,2664971498.0899,2665461464.4775
3.5,2664971479.3622,2665461422.1874
3.5,2664971427.1253,2665461404.0359
3.5,2664971472.3092,2665461437.6115
3.5,2664971493.9427,2665461440.9422
3.5,2664971494.7225,2665461385.2714
3.5,2664971450.2385,2665461389.8335
3.5,2664971504.4278,2665461420.9732
3.5,2664971449.4756,2665461428.7042
