# INL run# soak = 5# samples_per_meter_per_step = 5# NPLC = 100dac_counts,3458A_volt,3458B_volt,ambient_temp
464896,-1.178980793,-1.179000542,21.1074426175619
464896,-1.17898069,-1.17900063,21.122907734499314
464896,-1.178980823,-1.179000557,21.11259765625
465920,-1.158661096,-1.15868071,21.117752695229136
465920,-1.158661052,-1.158680563,21.11259765625
465920,-1.158660846,-1.158680534,21.1074426175619
465920,-1.158660919,-1.158680505,21.11259765625
465920,-1.158660728,-1.158680343,21.09713254105882
466944,-1.138340471,-1.138360203,21.11259765625
466944,-1.138340294,-1.138360159,21.128062774060528
466944,-1.138340397,-1.138360232,21.13321781391278
466944,-1.138340368,-1.138360247,21.13837285405607
466944,-1.138340368,-1.138360217,21.13837285405607
467968,-1.118021098,-1.118040942,21.117752695229136
467968,-1.118021142,-1.118040913,21.13321781391278
467968,-1.118021157,-1.118040795,21.128062774060528
467968,-1.118021231,-1.118040913,21.13837285405607
467968,-1.118021231,-1.118041045,21.13321781391278
468992,-1.097701254,-1.097720904,21.158993017539615
468992,-1.097701283,-1.097720772,21.15383797623217
468992,-1.097701224,-1.097720992,21.15383797623217
468992,-1.097701195,-1.097720757,21.15383797623217
468992,-1.097701283,-1.097720977,21.15383797623217
470016,-1.077382867,-1.077401995,21.143527894490397
470016,-1.077382705,-1.077402303,21.143527894490397
470016,-1.077382897,-1.077402288,21.164148059138096
470016,-1.077382809,-1.077402259,21.158993017539615
470016,-1.077382882,-1.077402156,21.158993017539615
471040,-1.057064599,-1.05708376,21.164148059138096
471040,-1.057064393,-1.057083834,21.174458143208177
471040,-1.057064408,-1.057084024,21.174458143208177
471040,-1.05706454,-1.057083878,21.179613185679774
471040,-1.057064511,-1.05708398,21.174458143208177
472064,-1.03674477,-1.036764221,21.15383797623217
472064,-1.036744828,-1.036763855,21.174458143208177
472064,-1.036744637,-1.036763972,21.164148059138096
472064,-1.036744666,-1.036763825,21.158993017539615
472064,-1.036744519,-1.036763855,21.158993017539615
473088,-1.016424793,-1.016443875,21.15383797623217
473088,-1.016424851,-1.016443949,21.164148059138096
473088,-1.016424999,-1.016444227,21.164148059138096
473088,-1.016424851,-1.016444007,21.164148059138096
473088,-1.016425087,-1.016444169,21.15383797623217
474112,-0.9961053901,-0.9961244239,21.158993017539615
474112,-0.9961053164,-0.9961243506,21.174458143208177
474112,-0.996105287,-0.996124204,21.148682935215767
474112,-0.9961051986,-0.9961243359,21.158993017539615
474112,-0.996105287,-0.9961244092,21.148682935215767
475136,-0.9757884181,-0.9758074061,21.15383797623217
475136,-0.9757884918,-0.975807538,21.15383797623217
475136,-0.9757882414,-0.9758072888,21.15383797623217
475136,-0.9757883445,-0.9758072741,21.15383797623217
475136,-0.9757883592,-0.9758073621,21.158993017539615
476160,-0.9554686916,-0.9554877347,21.158993017539615
476160,-0.9554688831,-0.9554877934,21.169303101027616
476160,-0.9554689567,-0.9554876761,21.164148059138096
476160,-0.9554688241,-0.9554876907,21.158993017539615
476160,-0.9554688683,-0.955487896,21.148682935215767
477184,-0.9351469764,-0.9351660109,21.158993017539615
477184,-0.935147109,-0.9351660256,21.164148059138096
477184,-0.9351472563,-0.9351660549,21.179613185679774
477184,-0.9351471237,-0.9351661575,21.169303101027616
477184,-0.9351472268,-0.9351662162,21.179613185679774
478208,-0.9148286787,-0.9148474098,21.195078314840792
478208,-0.9148288555,-0.9148474244,21.200233358476545
478208,-0.9148288407,-0.9148474391,21.195078314840792
478208,-0.9148289144,-0.9148473951,21.195078314840792
478208,-0.9148288113,-0.914847571,21.184768228442408
479232,-0.8945117362,-0.894530304,21.195078314840792
479232,-0.8945115594,-0.8945302893,21.179613185679774
479232,-0.8945114563,-0.8945304066,21.179613185679774
479232,-0.89451153,-0.8945302747,21.200233358476545
479232,-0.8945116184,-0.894530436,21.18992327149608
480256,-0.874191774,-0.8742102075,21.184768228442408
480256,-0.8741916709,-0.8742101195,21.200233358476545
480256,-0.8741915677,-0.8742101195,21.18992327149608
480256,-0.8741916119,-0.8742100902,21.195078314840792
480256,-0.8741916414,-0.8742101342,21.200233358476545
481280,-0.8538712225,-0.8538901257,21.21054344662116
481280,-0.853871252,-0.8538897152,21.205388402403333
481280,-0.8538709574,-0.853890155,21.205388402403333
481280,-0.8538711636,-0.8538898471,21.205388402403333
481280,-0.8538712962,-0.853890023,21.195078314840792
482304,-0.8335517316,-0.8335703957,21.205388402403333
482304,-0.8335518937,-0.8335702198,21.200233358476545
482304,-0.8335517316,-0.8335703517,21.200233358476545
482304,-0.8335517906,-0.833570425,21.195078314840792
482304,-0.8335518642,-0.8335701611,21.195078314840792
483328,-0.8132318283,-0.8132502699,21.18992327149608
483328,-0.813232064,-0.8132502259,21.169303101027616
483328,-0.8132319314,-0.8132501819,21.179613185679774
483328,-0.8132317547,-0.8132501966,21.169303101027616
483328,-0.8132317989,-0.8132500793,21.169303101027616
484352,-0.7929126615,-0.7929311263,21.174458143208177
484352,-0.7929127646,-0.792931009,21.169303101027616
484352,-0.7929125731,-0.7929310823,21.164148059138096
484352,-0.792912691,-0.7929309797,21.158993017539615
484352,-0.7929127646,-0.7929308624,21.169303101027616
485376,-0.7725922721,-0.7726106926,21.18992327149608
485376,-0.7725923458,-0.7726102675,21.184768228442408
485376,-0.772592331,-0.7726103701,21.18992327149608
485376,-0.7725922132,-0.7726106046,21.195078314840792
485376,-0.7725922574,-0.7726102088,21.200233358476545
486400,-0.7522737829,-0.7522920622,21.179613185679774
486400,-0.7522738271,-0.7522918276,21.18992327149608
486400,-0.7522739597,-0.7522919009,21.184768228442408
486400,-0.7522738566,-0.7522917689,21.18992327149608
486400,-0.7522739597,-0.7522919009,21.195078314840792
487424,-0.7319559418,-0.7319737982,21.205388402403333
487424,-0.731955662,-0.7319735343,21.200233358476545
487424,-0.7319555736,-0.7319736076,21.200233358476545
487424,-0.7319555147,-0.7319735783,21.215698491130023
487424,-0.7319555441,-0.7319738862,21.215698491130023
488448,-0.7116358618,-0.7116538043,21.205388402403333
488448,-0.7116361564,-0.7116538043,21.21054344662116
488448,-0.7116360091,-0.7116538337,21.220853535929926
488448,-0.7116360533,-0.7116537603,21.21054344662116
488448,-0.7116358912,-0.711653731,21.215698491130023
489472,-0.691316312,-0.691334089,21.21054344662116
489472,-0.6913162531,-0.6913340304,21.215698491130023
489472,-0.6913163562,-0.6913341183,21.215698491130023
489472,-0.6913161205,-0.6913338691,21.215698491130023
489472,-0.6913163856,-0.6913339717,21.215698491130023
490496,-0.6709965854,-0.6710147695,21.215698491130023
490496,-0.6709967917,-0.6710147842,21.205388402403333
490496,-0.6709967917,-0.6710147548,21.220853535929926
490496,-0.6709967622,-0.6710146669,21.220853535929926
490496,-0.6709968653,-0.6710145643,21.22600858102087
491520,-0.6506771682,-0.6506947903,21.220853535929926
491520,-0.6506771829,-0.6506946583,21.220853535929926
491520,-0.6506771977,-0.6506948196,21.215698491130023
491520,-0.6506770504,-0.6506948489,21.205388402403333
491520,-0.650677124,-0.6506947463,21.220853535929926
492544,-0.6303579278,-0.6303756174,21.205388402403333
492544,-0.630357972,-0.6303754855,21.215698491130023
492544,-0.6303578099,-0.6303756907,21.200233358476545
492544,-0.6303580161,-0.6303755148,21.195078314840792
492544,-0.6303580014,-0.6303756467,21.200233358476545
493568,-0.6100371701,-0.6100545826,21.18992327149608
493568,-0.6100370081,-0.6100542601,21.195078314840792
493568,-0.6100370522,-0.610054436,21.184768228442408
493568,-0.6100371259,-0.6100545533,21.195078314840792
493568,-0.6100371848,-0.6100543481,21.18992327149608
494592,-0.5897187693,-0.5897362014,21.184768228442408
494592,-0.5897187103,-0.5897359815,21.18992327149608
494592,-0.5897186072,-0.5897358642,21.18992327149608
494592,-0.5897187693,-0.5897361134,21.179613185679774
494592,-0.5897186662,-0.5897359962,21.179613185679774
495616,-0.5694017973,-0.569419037,21.195078314840792
495616,-0.5694016942,-0.5694188611,21.205388402403333
495616,-0.5694017531,-0.5694189637,21.205388402403333
495616,-0.5694017973,-0.569419125,21.195078314840792
495616,-0.5694017678,-0.5694188317,21.21054344662116
496640,-0.5490816878,-0.5490989112,21.22600858102087
496640,-0.5490816583,-0.5490989845,21.236318672075868
496640,-0.5490817467,-0.5490989112,21.236318672075868
496640,-0.5490817614,-0.5490989991,21.236318672075868
496640,-0.549081673,-0.5490990285,21.236318672075868
497664,-0.5287618728,-0.5287787707,21.241473718039924
497664,-0.5287617844,-0.5287786974,21.246628764295018
497664,-0.5287619317,-0.5287786827,21.246628764295018
497664,-0.5287619907,-0.5287786094,21.256938857678325
497664,-0.5287616666,-0.5287787121,21.272403999936067
498688,-0.5084418811,-0.50845907,21.262093904806534
498688,-0.5084420873,-0.50845907,21.241473718039924
498688,-0.5084420137,-0.5084590114,21.236318672075868
498688,-0.5084418811,-0.5084589088,21.236318672075868
498688,-0.5084419695,-0.5084589967,21.23116362640285
499712,-0.4881216832,-0.4881383578,21.22600858102087
499712,-0.4881216537,-0.4881385191,21.220853535929926
499712,-0.4881217421,-0.4881384604,21.220853535929926
499712,-0.4881217716,-0.4881384311,21.220853535929926
499712,-0.48812186,-0.4881382405,21.22600858102087
500736,-0.467802811,-0.4678197273,21.205388402403333
500736,-0.4678028994,-0.467819654,21.21054344662116
500736,-0.467802811,-0.4678195661,21.21054344662116
500736,-0.4678028994,-0.4678196247,21.21054344662116
500736,-0.4678029289,-0.46781983,21.205388402403333
501760,-0.4474825836,-0.447499323,21.215698491130023
501760,-0.4474827015,-0.4474994696,21.23116362640285
501760,-0.4474824069,-0.4474991324,21.220853535929926
501760,-0.4474827604,-0.4474994256,21.220853535929926
501760,-0.4474825542,-0.4474994842,21.236318672075868
502784,-0.4271641828,-0.4271809271,21.23116362640285
502784,-0.427164006,-0.4271807512,21.23116362640285
502784,-0.4271640797,-0.4271806632,21.23116362640285
502784,-0.4271641386,-0.4271806632,21.246628764295018
502784,-0.4271643006,-0.4271806632,21.23116362640285
503808,-0.4068455168,-0.4068621793,21.236318672075868
503808,-0.4068457378,-0.4068623406,21.236318672075868
503808,-0.4068455905,-0.4068619155,21.236318672075868
503808,-0.4068456494,-0.4068621647,21.256938857678325
503808,-0.4068458704,-0.4068620474,21.251783810841154
504832,-0.3865260554,-0.38654242,21.256938857678325
504832,-0.3865260702,-0.3865425373,21.26724895222578
504832,-0.3865261733,-0.386542464,21.277559047937395
504832,-0.3865259376,-0.3865424054,21.272403999936067
504832,-0.3865261291,-0.3865425666,21.272403999936067
505856,-0.3662063731,-0.36622269,21.282714096229757
505856,-0.366206432,-0.3662225581,21.277559047937395
505856,-0.3662061816,-0.3662227194,21.287869144813158
505856,-0.3662063583,-0.3662227487,21.282714096229757
505856,-0.3662064173,-0.3662225434,21.26724895222578
506880,-0.3458867349,-0.3459028868,21.272403999936067
506880,-0.3458868527,-0.3459027988,21.287869144813158
506880,-0.3458867202,-0.3459027695,21.282714096229757
506880,-0.345886676,-0.3459028281,21.282714096229757
506880,-0.3458867644,-0.3459028428,21.272403999936067
507904,-0.3255683635,-0.3255844176,21.272403999936067
507904,-0.3255683194,-0.3255845348,21.293024193687597
507904,-0.3255683488,-0.3255843589,21.282714096229757
507904,-0.3255684519,-0.3255843736,21.277559047937395
507904,-0.325568614,-0.3255843589,21.26724895222578
508928,-0.3052489905,-0.3052652593,21.277559047937395
508928,-0.3052490936,-0.3052651127,21.272403999936067
508928,-0.3052491526,-0.3052649808,21.272403999936067
508928,-0.3052491231,-0.3052649075,21.282714096229757
508928,-0.3052491673,-0.3052649954,21.272403999936067
509952,-0.2849273785,-0.2849432277,21.282714096229757
509952,-0.2849272164,-0.284943169,21.272403999936067
509952,-0.2849274227,-0.284943125,21.277559047937395
509952,-0.2849275552,-0.2849433743,21.277559047937395
509952,-0.2849274669,-0.2849434769,21.282714096229757
510976,-0.2646090219,-0.2646248024,21.282714096229757
510976,-0.2646089482,-0.2646247291,21.282714096229757
510976,-0.2646090955,-0.2646247145,21.282714096229757
510976,-0.2646091692,-0.2646246998,21.287869144813158
510976,-0.264609287,-0.2646248758,21.282714096229757
512000,-0.2442918437,-0.2443074475,21.282714096229757
512000,-0.2442918142,-0.2443075794,21.26724895222578
512000,-0.2442919173,-0.2443074914,21.277559047937395
512000,-0.2442919173,-0.2443076674,21.26724895222578
512000,-0.2442918142,-0.2443075794,21.272403999936067
513024,-0.2239720287,-0.2239876735,21.26724895222578
513024,-0.2239720287,-0.223987351,21.282714096229757
513024,-0.2239721024,-0.2239875562,21.293024193687597
513024,-0.2239720582,-0.2239873949,21.26724895222578
513024,-0.2239719845,-0.2239874682,21.277559047937395
514048,-0.2036516246,-0.2036673424,21.282714096229757
514048,-0.2036517424,-0.2036672545,21.293024193687597
514048,-0.2036515215,-0.2036672251,21.293024193687597
514048,-0.203651654,-0.2036673717,21.287869144813158
514048,-0.2036515362,-0.2036671372,21.287869144813158
515072,-0.1833318833,-0.1833476857,21.287869144813158
515072,-0.1833318833,-0.1833473779,21.287869144813158
515072,-0.1833319422,-0.1833475391,21.287869144813158
515072,-0.1833318686,-0.1833475391,21.287869144813158
515072,-0.1833319422,-0.1833474072,21.277559047937395
516096,-0.1630120831,-0.1630275013,21.282714096229757
516096,-0.1630119063,-0.1630274133,21.287869144813158
516096,-0.1630120831,-0.1630274719,21.282714096229757
516096,-0.1630120242,-0.1630274573,21.287869144813158
516096,-0.1630120536,-0.1630275746,21.262093904806534
517120,-0.142692769,-0.1427081818,21.287869144813158
517120,-0.1426927395,-0.1427081818,21.293024193687597
517120,-0.1426929605,-0.1427081231,21.303334292309593
517120,-0.142692931,-0.1427080792,21.303334292309593
517120,-0.1426928132,-0.1427079325,21.298179242853074
518144,-0.1223726447,-0.1223877921,21.303334292309593
518144,-0.1223725269,-0.1223876748,21.303334292309593
518144,-0.1223726153,-0.1223876308,21.31364439209574
518144,-0.1223725563,-0.1223877041,21.303334292309593
518144,-0.1223724827,-0.1223877481,21.31364439209574
519168,-0.1020540966,-0.1020691616,21.303334292309593
519168,-0.1020540966,-0.102069103,21.31364439209574
519168,-0.1020541702,-0.1020689857,21.303334292309593
519168,-0.102054185,-0.1020689857,21.308489342057147
519168,-0.1020540819,-0.1020691616,21.308489342057147
520192,-0.08173600512,-0.08175116156,21.31364439209574
520192,-0.08173624081,-0.08175097097,21.308489342057147
520192,-0.08173599039,-0.08175123486,21.298179242853074
520192,-0.08173607877,-0.08175089767,21.303334292309593
520192,-0.08173607877,-0.08175108825,21.308489342057147
521216,-0.06141641114,-0.06143122632,21.31364439209574
521216,-0.06141636695,-0.0614310504,21.308489342057147
521216,-0.06141616072,-0.06143093311,21.32395449304604
521216,-0.06141636695,-0.06143096243,21.32395449304604
521216,-0.06141624911,-0.06143106506,21.32910954395775
522240,-0.04109690554,-0.04111171624,21.303334292309593
522240,-0.04109684662,-0.04111181886,21.31364439209574
522240,-0.04109694974,-0.04111178954,21.303334292309593
522240,-0.04109690554,-0.04111161362,21.308489342057147
522240,-0.04109690554,-0.04111155498,21.31879944242537
523264,-0.02077744414,-0.02079185431,21.308489342057147
523264,-0.0207774736,-0.02079195693,21.31364439209574
523264,-0.02077751779,-0.02079188363,21.31879944242537
523264,-0.02077765036,-0.0207921915,21.31879944242537
523264,-0.0207774736,-0.02079195693,21.303334292309593
524288,-0.0004602217539,-0.0004748951416,21.31364439209574
524288,-0.0004601333715,-0.0004745286309,21.31879944242537
524288,-0.0004601775627,-0.0004747192165,21.308489342057147
524288,-0.0004600891804,-0.0004747925186,21.303334292309593
524288,-0.0004600449892,-0.0004747778582,21.308489342057147
525312,0.01985957845,0.01984492281,21.303334292309593
525312,0.01985957845,0.01984499611,21.308489342057147
525312,0.01985957845,0.01984515738,21.31364439209574
525312,0.01985960791,0.01984498145,21.303334292309593
525312,0.01985946061,0.01984487883,21.308489342057147
526336,0.04018157348,0.0401669838,21.298179242853074
526336,0.04018169133,0.04016717439,21.303334292309593
526336,0.04018157348,0.04016713041,21.303334292309593
526336,0.04018173552,0.04016713041,21.303334292309593
526336,0.04018175025,0.04016707177,21.308489342057147
527360,0.06050032783,0.06048580484,21.31879944242537
527360,0.06050025418,0.06048570222,21.31364439209574
527360,0.06050028364,0.06048576086,21.31879944242537
527360,0.06050018053,0.06048596611,21.32395449304604
527360,0.06050015107,0.06048581951,21.32395449304604
528384,0.08081780063,0.08080324781,21.308489342057147
528384,0.08081762387,0.08080337975,21.31364439209574
528384,0.08081749129,0.0808031012,21.31879944242537
528384,0.08081760914,0.08080323315,21.334264595160494
528384,0.08081752075,0.08080321849,21.32395449304604
529408,0.1011375419,0.1011229338,21.31364439209574
529408,0.1011374535,0.1011231537,21.31364439209574
529408,0.1011373357,0.1011230218,21.32395449304604
529408,0.1011376008,0.101123183,21.334264595160494
529408,0.1011375714,0.1011234029,21.334264595160494
530432,0.1214577398,0.12144369,21.334264595160494
530432,0.1214578724,0.121443778,21.32910954395775
530432,0.1214579755,0.1214437047,21.32910954395775
530432,0.1214577988,0.1214437487,21.32395449304604
530432,0.1214579019,0.1214436607,21.32910954395775
531456,0.1417769508,0.141762687,21.31879944242537
531456,0.1417769361,0.141762687,21.31879944242537
531456,0.1417767888,0.1417628776,21.32395449304604
531456,0.1417770834,0.1417630828,21.31879944242537
531456,0.1417770539,0.1417629362,21.32395449304604
532480,0.1620968836,0.1620830327,21.3445746984391
532480,0.1620969425,0.1620830767,21.334264595160494
532480,0.1620969425,0.1620829887,21.339419646654278
532480,0.1620969867,0.1620829887,21.339419646654278
532480,0.1620968247,0.1620830327,21.3445746984391
533504,0.1824161093,0.182402191,21.3445746984391
533504,0.182416183,0.1824024548,21.3445746984391
533504,0.1824162566,0.1824024402,21.3445746984391
533504,0.1824162566,0.1824022789,21.3445746984391
533504,0.1824163892,0.1824022496,21.339419646654278
534528,0.2027372205,0.2027232257,21.34972975051496
534528,0.2027369259,0.2027232404,21.34972975051496
534528,0.202737088,0.2027231671,21.34972975051496
534528,0.2027371616,0.2027231084,21.34972975051496
534528,0.2027371322,0.2027232844,21.354884802881863
535552,0.223055312,0.2230414164,21.3445746984391
535552,0.2230552826,0.2230415776,21.334264595160494
535552,0.2230553267,0.2230414603,21.334264595160494
535552,0.2230551942,0.2230417242,21.34972975051496
535552,0.22305515,0.2230415923,21.34972975051496
536576,0.2433733888,0.2433594457,21.354884802881863
536576,0.2433734182,0.2433595484,21.34972975051496
536576,0.2433733004,0.2433596217,21.34972975051496
536576,0.2433734182,0.243359607,21.365194908488775
536576,0.2433731973,0.243359563,21.365194908488775
537600,0.2636929975,0.2636792637,21.3600398555398
537600,0.2636929385,0.2636791611,21.34972975051496
537600,0.2636929827,0.2636791757,21.3445746984391
537600,0.2636929533,0.2636792344,21.3445746984391
537600,0.2636929533,0.2636792344,21.339419646654278
538624,0.2840124,0.2839987738,21.34972975051496
538624,0.2840122085,0.2839987738,21.339419646654278
538624,0.2840124294,0.2839987738,21.339419646654278
538624,0.2840122379,0.2839988031,21.32910954395775
538624,0.2840124,0.2839988911,21.32395449304604
539648,0.3043313605,0.3043176681,21.32910954395775
539648,0.3043311985,0.3043176974,21.32910954395775
539648,0.304331169,0.304317844,21.32910954395775
539648,0.3043312869,0.304317844,21.31879944242537
539648,0.3043313163,0.3043179027,21.31879944242537
540672,0.3246495109,0.324636152,21.31364439209574
540672,0.3246494962,0.3246360933,21.31879944242537
540672,0.324649452,0.3246362546,21.32395449304604
540672,0.3246494373,0.3246361666,21.31879944242537
540672,0.3246496877,0.3246363132,21.31364439209574
541696,0.3449696057,0.344956571,21.32910954395775
541696,0.3449696647,0.3449564537,21.31364439209574
541696,0.3449697236,0.3449565124,21.31879944242537
541696,0.3449694879,0.3449564097,21.308489342057147
541696,0.3449697383,0.3449564977,21.32395449304604
542720,0.365292573,0.3652793503,21.31879944242537
542720,0.3652928087,0.365279409,21.32395449304604
542720,0.3652926172,0.3652796142,21.31364439209574
542720,0.3652926319,0.3652794823,21.308489342057147
542720,0.3652926319,0.3652793064,21.31879944242537
543744,0.3856107676,0.3855977756,21.32910954395775
543744,0.3856108854,0.3855979075,21.32910954395775
543744,0.3856109149,0.3855978635,21.32910954395775
543744,0.3856111358,0.3855978928,21.334264595160494
543744,0.3856109296,0.3855978782,21.334264595160494
544768,0.4059287117,0.4059154238,21.334264595160494
544768,0.4059285497,0.4059157756,21.32910954395775
544768,0.4059287117,0.405915673,21.334264595160494
544768,0.405928859,0.405915541,21.32910954395775
544768,0.4059287559,0.4059156437,21.34972975051496
545792,0.4262486445,0.426235447,21.334264595160494
545792,0.4262486151,0.4262355056,21.32910954395775
545792,0.4262483941,0.4262356669,21.334264595160494
545792,0.4262486298,0.4262355642,21.34972975051496
545792,0.4262485119,0.4262354909,21.339419646654278
546816,0.4465691812,0.4465559686,21.334264595160494
546816,0.4465692402,0.4465559979,21.339419646654278
546816,0.4465692107,0.4465563205,21.3445746984391
546816,0.4465692402,0.4465562911,21.334264595160494
546816,0.4465690781,0.4465562618,21.354884802881863
547840,0.4668883333,0.4668754934,21.3445746984391
547840,0.4668881713,0.4668753321,21.339419646654278
547840,0.466888186,0.4668753028,21.3445746984391
547840,0.4668881271,0.4668755373,21.339419646654278
547840,0.4668882302,0.4668753761,21.339419646654278
548864,0.487207942,0.4871949301,21.334264595160494
548864,0.4872078094,0.4871949595,21.339419646654278
548864,0.4872078389,0.4871948715,21.339419646654278
548864,0.4872076621,0.4871948862,21.339419646654278
548864,0.4872078094,0.4871946369,21.334264595160494
549888,0.5075269615,0.507514147,21.3445746984391
549888,0.5075271088,0.5075144402,21.339419646654278
549888,0.5075268437,0.5075142789,21.34972975051496
549888,0.5075269026,0.5075142643,21.339419646654278
549888,0.5075268289,0.5075143376,21.339419646654278
550912,0.5278482642,0.5278355776,21.339419646654278
550912,0.5278484263,0.5278355923,21.32395449304604
550912,0.5278481316,0.5278356216,21.339419646654278
550912,0.5278482642,0.5278356216,21.3445746984391
550912,0.5278483231,0.5278356656,21.3445746984391
551936,0.5481664588,0.548153651,21.3445746984391
551936,0.5481663704,0.5481537682,21.334264595160494
551936,0.5481664293,0.5481539735,21.339419646654278
551936,0.5481663557,0.5481536656,21.34972975051496
551936,0.5481662968,0.5481537976,21.3445746984391
552960,0.5684842262,0.5684716217,21.339419646654278
552960,0.5684841673,0.5684714751,21.354884802881863
552960,0.5684841378,0.5684718269,21.3445746984391
552960,0.5684841968,0.568471607,21.339419646654278
552960,0.5684842115,0.568471695,21.3445746984391
553984,0.5888037318,0.5887915276,21.32910954395775
553984,0.5888036876,0.5887913517,21.3445746984391
553984,0.5888036876,0.5887913663,21.339419646654278
553984,0.5888038644,0.5887913517,21.354884802881863
553984,0.588803776,0.588791381,21.3445746984391
555008,0.6091232521,0.6091111696,21.354884802881863
555008,0.6091231196,0.6091110377,21.3445746984391
555008,0.6091231932,0.6091108764,21.3445746984391
555008,0.6091231196,0.6091108618,21.3445746984391
555008,0.6091231048,0.6091109057,21.34972975051496
556032,0.6294415204,0.6294293896,21.354884802881863
556032,0.6294416088,0.6294294922,21.3445746984391
556032,0.6294414467,0.6294295362,21.3445746984391
556032,0.6294413584,0.6294294922,21.34972975051496
556032,0.6294416677,0.6294295948,21.3445746984391
557056,0.6497559882,0.6497438272,21.34972975051496
557056,0.6497559882,0.6497437392,21.354884802881863
557056,0.6497561355,0.6497438418,21.354884802881863
557056,0.6497561208,0.6497437539,21.34972975051496
557056,0.6497560176,0.6497438418,21.365194908488775
558080,0.6700762156,0.6700643195,21.354884802881863
558080,0.6700764071,0.6700643928,21.3445746984391
558080,0.6700762008,0.6700643635,21.354884802881863
558080,0.6700763334,0.6700643635,21.354884802881863
558080,0.6700761567,0.6700643048,21.365194908488775
559104,0.6904000666,0.6903878759,21.365194908488775
559104,0.6904000519,0.6903879345,21.370349961728788
559104,0.6904001256,0.6903881251,21.370349961728788
559104,0.6903999783,0.6903877879,21.3600398555398
559104,0.6903999783,0.6903880225,21.365194908488775
560128,0.7107181581,0.7107062278,21.354884802881863
560128,0.7107181287,0.7107062571,21.3600398555398
560128,0.7107179224,0.7107063451,21.354884802881863
560128,0.7107180255,0.7107061545,21.370349961728788
560128,0.7107181876,0.7107062864,21.3600398555398
561152,0.7310363085,0.7310243891,21.34972975051496
561152,0.731036338,0.7310243744,21.3600398555398
561152,0.7310361907,0.731024521,21.354884802881863
561152,0.7310361023,0.7310245504,21.354884802881863
561152,0.7310361023,0.7310242571,21.3600398555398
562176,0.7513563149,0.751344295,21.34972975051496
562176,0.7513562118,0.7513444563,21.365194908488775
562176,0.7513561676,0.751344383,21.3600398555398
562176,0.7513562118,0.7513445589,21.365194908488775
562176,0.7513562413,0.7513443976,21.3600398555398
563200,0.7716770432,0.7716651685,21.3600398555398
563200,0.7716770579,0.7716652711,21.3600398555398
563200,0.771676999,0.7716652418,21.354884802881863
563200,0.7716769842,0.7716653005,21.354884802881863
563200,0.7716770579,0.7716652711,21.3445746984391
564224,0.7919956355,0.7919839162,21.365194908488775
564224,0.7919955324,0.7919839602,21.3600398555398
564224,0.7919956797,0.7919839162,21.3600398555398
564224,0.7919957239,0.7919841362,21.3600398555398
564224,0.7919958122,0.7919839309,21.3600398555398
565248,0.8123151558,0.8123036756,21.370349961728788
565248,0.8123150969,0.8123036462,21.3600398555398
565248,0.8123151116,0.8123036316,21.370349961728788
565248,0.8123150821,0.8123035436,21.3600398555398
565248,0.8123150527,0.8123036756,21.365194908488775
566272,0.8326345141,0.8326231417,21.3600398555398
566272,0.8326345141,0.8326230977,21.354884802881863
566272,0.832634573,0.8326230977,21.339419646654278
566272,0.8326343815,0.8326231563,21.34972975051496
566272,0.8326343815,0.8326229071,21.3445746984391
567296,0.8529558904,0.852944323,21.34972975051496
567296,0.8529559641,0.8529447775,21.34972975051496
567296,0.8529560083,0.8529446895,21.354884802881863
567296,0.8529559494,0.8529445869,21.34972975051496
567296,0.8529559494,0.8529446309,21.354884802881863
568320,0.8732740998,0.8732628655,21.365194908488775
568320,0.8732740408,0.8732630414,21.370349961728788
568320,0.8732740556,0.8732626309,21.380660069081934
568320,0.8732740408,0.8732627922,21.380660069081934
568320,0.8732740556,0.8732629388,21.365194908488775
569344,0.8935915578,0.8935804404,21.370349961728788
569344,0.8935914842,0.893580631,21.3600398555398
569344,0.8935915431,0.8935804111,21.365194908488775
569344,0.893591661,0.8935804551,21.354884802881863
569344,0.8935915284,0.8935804697,21.365194908488775
570368,0.9139110192,0.9138999358,21.370349961728788
570368,0.9139110192,0.9139000091,21.365194908488775
570368,0.9139108572,0.9138999065,21.370349961728788
570368,0.9139109309,0.9138999212,21.39097017759923
570368,0.9139107688,0.9138999065,21.37550501525984
571392,0.9342305248,0.9342196658,21.380660069081934
571392,0.9342305396,0.9342196512,21.385815123195062
571392,0.934230569,0.9342196805,21.39097017759923
571392,0.934230569,0.9342194752,21.39097017759923
571392,0.9342304954,0.9342195925,21.380660069081934
572416,0.9545484248,0.9545374753,21.380660069081934
572416,0.9545484543,0.954537446,21.37550501525984
572416,0.9545486311,0.9545376952,21.37550501525984
572416,0.9545484985,0.9545375633,21.370349961728788
572416,0.95454869,0.9545376219,21.370349961728788
573440,0.9748671644,0.9748564429,21.370349961728788
573440,0.9748670319,0.974856311,21.370349961728788
573440,0.9748671792,0.9748564283,21.370349961728788
573440,0.9748671497,0.9748561791,21.370349961728788
573440,0.9748671792,0.9748562817,21.370349961728788
574464,0.9951872593,0.9951765541,21.37550501525984
574464,0.9951872445,0.9951764222,21.365194908488775
574464,0.9951872003,0.9951763049,21.370349961728788
574464,0.995187053,0.9951766274,21.3600398555398
574464,0.9951873771,0.9951764368,21.370349961728788
575488,1.015510845,1.015500198,21.370349961728788
575488,1.01551086,1.015500096,21.370349961728788
575488,1.015510801,1.015500066,21.3600398555398
