# INL run# soak = 5# samples_per_meter_per_step = 5# NPLC = 100dac_counts,3458A_volt,3458B_volt,ambient_temp
212992,-6.177530894,-6.177574555,20.236245260038412
212992,-6.177530777,-6.177574247,20.225935281906278
212992,-6.177531189,-6.177574555,20.225935281906278
214016,-6.157211229,-6.15725477,20.215625304938293
214016,-6.157210743,-6.15725389,20.200160341669108
214016,-6.157210993,-6.157254213,20.205315329134464
214016,-6.157211126,-6.157254315,20.205315329134464
214016,-6.15721117,-6.15725411,20.205315329134464
215040,-6.136890282,-6.136933504,20.200160341669108
215040,-6.136890061,-6.136933137,20.205315329134464
215040,-6.136889708,-6.136932829,20.21047031689086
215040,-6.136889575,-6.136932976,20.21047031689086
215040,-6.136889619,-6.136933049,20.205315329134464
216064,-6.116571044,-6.116614466,20.21047031689086
216064,-6.116571029,-6.116614598,20.21047031689086
216064,-6.116570632,-6.116614378,20.215625304938293
216064,-6.116571147,-6.116614246,20.200160341669108
216064,-6.11657125,-6.11661454,20.19500535449479
217088,-6.096253633,-6.096297027,20.205315329134464
217088,-6.096254001,-6.096297393,20.21047031689086
217088,-6.09625406,-6.096297276,20.205315329134464
217088,-6.09625375,-6.096297071,20.21047031689086
217088,-6.096253824,-6.096297056,20.215625304938293
218112,-6.075933849,-6.075977036,20.205315329134464
218112,-6.075933967,-6.075976933,20.205315329134464
218112,-6.075933673,-6.075976992,20.225935281906278
218112,-6.075933717,-6.075976948,20.225935281906278
218112,-6.075933731,-6.075977021,20.236245260038412
219136,-6.055613713,-6.055656796,20.262020210461923
219136,-6.055613418,-6.055656576,20.262020210461923
219136,-6.055613344,-6.055656884,20.256865219795145
219136,-6.055613654,-6.055656694,20.26717520141974
219136,-6.055613772,-6.055656679,20.262020210461923
220160,-6.035293841,-6.035336688,20.241400249541037
220160,-6.035294018,-6.035336688,20.231090270826826
220160,-6.035293929,-6.035336835,20.215625304938293
220160,-6.035293856,-6.035336542,20.231090270826826
220160,-6.035293576,-6.03533685,20.220780293276768
221184,-6.014973557,-6.015016024,20.200160341669108
221184,-6.014973262,-6.015016449,20.17954039471806
221184,-6.014973469,-6.015016302,20.164075437560676
221184,-6.014973778,-6.015016463,20.164075437560676
221184,-6.014973807,-6.01501617,20.158920452423626
222208,-5.994654289,-5.994696883,20.153765467577614
222208,-5.994654348,-5.99469703,20.14861048302264
222208,-5.994654584,-5.994697089,20.164075437560676
222208,-5.994654393,-5.994697103,20.153765467577614
222208,-5.994654216,-5.994696913,20.14861048302264
223232,-5.974334138,-5.97437679,20.153765467577614
223232,-5.974334094,-5.974376614,20.143455498758705
223232,-5.974333667,-5.974376644,20.158920452423626
223232,-5.974334064,-5.974376526,20.153765467577614
223232,-5.974333946,-5.974376526,20.143455498758705
224256,-5.954015681,-5.9540585,20.164075437560676
224256,-5.95401571,-5.954058412,20.164075437560676
224256,-5.954015577,-5.954058354,20.164075437560676
224256,-5.954015415,-5.954058192,20.16923042298877
224256,-5.954015548,-5.9540585,20.17954039471806
225280,-5.933696928,-5.933739375,20.189850367611506
225280,-5.933696737,-5.933739477,20.19500535449479
225280,-5.933697061,-5.933739419,20.19500535449479
225280,-5.93369687,-5.933739287,20.184695381019264
225280,-5.933696884,-5.933738876,20.189850367611506
226304,-5.913376836,-5.913419252,20.184695381019264
226304,-5.913376924,-5.913419252,20.189850367611506
226304,-5.913376821,-5.913419237,20.184695381019264
226304,-5.913376821,-5.913419443,20.189850367611506
226304,-5.913376748,-5.913419487,20.21047031689086
227328,-5.893056861,-5.893099408,20.231090270826826
227328,-5.893056847,-5.893099496,20.231090270826826
227328,-5.893057171,-5.893099291,20.231090270826826
227328,-5.89305748,-5.893099482,20.231090270826826
227328,-5.893057038,-5.893099203,20.241400249541037
228352,-5.872737932,-5.872780195,20.225935281906278
228352,-5.872737932,-5.872780224,20.225935281906278
228352,-5.872737638,-5.872780253,20.220780293276768
228352,-5.872737785,-5.872780239,20.215625304938293
228352,-5.87273808,-5.872780297,20.215625304938293
229376,-5.852420977,-5.852462931,20.189850367611506
229376,-5.852421051,-5.852462579,20.17954039471806
229376,-5.852421095,-5.852463122,20.19500535449479
229376,-5.852420874,-5.85246255,20.184695381019264
229376,-5.852421154,-5.852462799,20.16923042298877
230400,-5.832101327,-5.832143585,20.164075437560676
230400,-5.832101371,-5.832143336,20.174385408707895
230400,-5.832101386,-5.8321436,20.174385408707895
230400,-5.832101533,-5.832144011,20.16923042298877
230400,-5.832101445,-5.832143395,20.164075437560676
231424,-5.811780159,-5.811822466,20.158920452423626
231424,-5.811780189,-5.811822525,20.174385408707895
231424,-5.811780159,-5.811822525,20.158920452423626
231424,-5.811780144,-5.811822422,20.158920452423626
231424,-5.811779835,-5.811822188,20.164075437560676
232448,-5.791461289,-5.791503546,20.153765467577614
232448,-5.791461304,-5.791503575,20.143455498758705
232448,-5.791461348,-5.791503663,20.153765467577614
232448,-5.791461157,-5.791503751,20.143455498758705
232448,-5.791461363,-5.79150381,20.153765467577614
233472,-5.771143848,-5.77118552,20.127990547713125
233472,-5.77114373,-5.771185872,20.1176805818046
233472,-5.77114376,-5.771185974,20.1176805818046
233472,-5.771143878,-5.771185857,20.11252559928689
233472,-5.771143568,-5.771186165,20.11252559928689
234496,-5.750824153,-5.750866248,20.11252559928689
234496,-5.750823947,-5.750866013,20.122835564613343
234496,-5.750823962,-5.750866174,20.127990547713125
234496,-5.750823977,-5.750866189,20.122835564613343
234496,-5.750824315,-5.750866277,20.133145531103946
235520,-5.730504179,-5.73054592,20.153765467577614
235520,-5.730503751,-5.730545949,20.153765467577614
235520,-5.730503781,-5.730546301,20.143455498758705
235520,-5.730503913,-5.730545876,20.14861048302264
235520,-5.730503604,-5.730546198,20.143455498758705
236544,-5.710184292,-5.710225973,20.11252559928689
236544,-5.710184528,-5.710226428,20.122835564613343
236544,-5.710184778,-5.710226208,20.143455498758705
236544,-5.710184499,-5.710226296,20.133145531103946
236544,-5.710184395,-5.71022612,20.122835564613343
237568,-5.689863905,-5.689905939,20.1176805818046
237568,-5.689863787,-5.689905733,20.11252559928689
237568,-5.689863832,-5.689905558,20.102215635124594
237568,-5.68986392,-5.689905719,20.086750691063934
237568,-5.689864141,-5.689905514,20.086750691063934
238592,-5.669544255,-5.669586725,20.081595710292458
238592,-5.669544269,-5.669586315,20.09190567212645
238592,-5.669544151,-5.669586535,20.09190567212645
238592,-5.669544196,-5.669586447,20.097060653480003
238592,-5.669544844,-5.669586505,20.107370617060223
239616,-5.649224678,-5.649266353,20.1176805818046
239616,-5.649224692,-5.649266456,20.11252559928689
239616,-5.649225075,-5.649266207,20.11252559928689
239616,-5.649224899,-5.649266383,20.1176805818046
239616,-5.64922512,-5.649266075,20.122835564613343
240640,-5.628905705,-5.628947287,20.11252559928689
240640,-5.62890594,-5.628947477,20.122835564613343
240640,-5.628905881,-5.628947287,20.102215635124594
240640,-5.628905793,-5.628947096,20.11252559928689
240640,-5.628905705,-5.628947521,20.097060653480003
241664,-5.60858791,-5.608629495,20.086750691063934
241664,-5.608587306,-5.608628821,20.09190567212645
241664,-5.608587306,-5.608628953,20.102215635124594
241664,-5.608587601,-5.60862885,20.107370617060223
241664,-5.608587439,-5.608628953,20.102215635124594
242688,-5.588267228,-5.588308815,20.102215635124594
242688,-5.588267376,-5.588308947,20.09190567212645
242688,-5.588267376,-5.588308669,20.07128574962262
242688,-5.588267611,-5.588309021,20.07128574962262
242688,-5.588267818,-5.588308962,20.060975790116935
243712,-5.56794771,-5.567989103,20.060975790116935
243712,-5.567947902,-5.567989221,20.086750691063934
243712,-5.567947872,-5.567988737,20.09190567212645
243712,-5.567947725,-5.567988869,20.09190567212645
243712,-5.567948079,-5.567989162,20.102215635124594
244736,-5.547628074,-5.547669479,20.09190567212645
244736,-5.547628354,-5.547669655,20.086750691063934
244736,-5.547628413,-5.547669655,20.107370617060223
244736,-5.547628354,-5.547669465,20.1176805818046
244736,-5.547628177,-5.547669553,20.11252559928689
245760,-5.527312534,-5.527353447,20.102215635124594
245760,-5.527312416,-5.527353755,20.097060653480003
245760,-5.527312151,-5.527353858,20.097060653480003
245760,-5.527311989,-5.527353843,20.097060653480003
245760,-5.527312136,-5.527353828,20.086750691063934
246784,-5.506992824,-5.507033823,20.086750691063934
246784,-5.506992986,-5.507033926,20.086750691063934
246784,-5.50699278,-5.507033926,20.097060653480003
246784,-5.506992898,-5.507033662,20.09190567212645
246784,-5.506992898,-5.507033721,20.09190567212645
247808,-5.486671597,-5.486712748,20.09190567212645
247808,-5.48667145,-5.486712323,20.086750691063934
247808,-5.48667173,-5.486712499,20.07644072981202
247808,-5.486671509,-5.486712528,20.081595710292458
247808,-5.486671435,-5.48671285,20.07644072981202
248832,-5.466352757,-5.466393783,20.081595710292458
248832,-5.466352845,-5.466393901,20.07128574962262
248832,-5.46635314,-5.466393593,20.081595710292458
248832,-5.466352978,-5.466393549,20.07128574962262
248832,-5.466352845,-5.466393827,20.07128574962262
249856,-5.446035655,-5.446076446,20.07644072981202
249856,-5.446035463,-5.446076432,20.07128574962262
249856,-5.446035316,-5.446076461,20.07644072981202
249856,-5.446035566,-5.446076622,20.086750691063934
249856,-5.446035551,-5.446076813,20.09190567212645
250880,-5.425715739,-5.425756397,20.086750691063934
250880,-5.42571621,-5.425756368,20.097060653480003
250880,-5.425715901,-5.425756383,20.097060653480003
250880,-5.425716092,-5.425756368,20.11252559928689
250880,-5.425716416,-5.425756485,20.097060653480003
251904,-5.405396324,-5.405436216,20.102215635124594
251904,-5.405395941,-5.405436099,20.11252559928689
251904,-5.405395926,-5.405436333,20.11252559928689
251904,-5.405395823,-5.405436187,20.1176805818046
251904,-5.405395779,-5.40543648,20.1176805818046
252928,-5.385076128,-5.385116753,20.11252559928689
252928,-5.385076055,-5.385116358,20.127990547713125
252928,-5.385076187,-5.385116519,20.138300514785804
252928,-5.385076393,-5.385116577,20.138300514785804
252928,-5.385076349,-5.385116372,20.127990547713125
253952,-5.364755888,-5.364796074,20.153765467577614
253952,-5.364755844,-5.364796191,20.158920452423626
253952,-5.364755535,-5.364795825,20.153765467577614
253952,-5.364755579,-5.364795869,20.14861048302264
253952,-5.364755432,-5.364795971,20.133145531103946
254976,-5.344436488,-5.344476552,20.1176805818046
254976,-5.344436415,-5.344476289,20.1176805818046
254976,-5.344436061,-5.34447642,20.122835564613343
254976,-5.344436135,-5.344476596,20.127990547713125
254976,-5.344436503,-5.34447667,20.1176805818046
256000,-5.324116469,-5.324156547,20.122835564613343
256000,-5.324116248,-5.324156269,20.11252559928689
256000,-5.324116749,-5.324156342,20.122835564613343
256000,-5.324115821,-5.324155844,20.1176805818046
256000,-5.324115983,-5.324156093,20.122835564613343
257024,-5.303797555,-5.30383773,20.102215635124594
257024,-5.303797349,-5.303837642,20.107370617060223
257024,-5.303797482,-5.303838052,20.097060653480003
257024,-5.303797909,-5.303838052,20.102215635124594
257024,-5.303797776,-5.303837979,20.097060653480003
258048,-5.28347923,-5.28351919,20.1176805818046
258048,-5.283479186,-5.283519088,20.11252559928689
258048,-5.283478582,-5.283518487,20.107370617060223
258048,-5.283478612,-5.28351963,20.102215635124594
258048,-5.283478715,-5.28351897,20.09190567212645
259072,-5.263159241,-5.26319964,20.07128574962262
259072,-5.263159477,-5.263199654,20.086750691063934
259072,-5.263159418,-5.263199537,20.086750691063934
259072,-5.263159108,-5.263198965,20.081595710292458
259072,-5.263158313,-5.263198628,20.081595710292458
260096,-5.242839075,-5.242879708,20.086750691063934
260096,-5.242839443,-5.242879444,20.09190567212645
260096,-5.242839517,-5.242879268,20.086750691063934
260096,-5.242839178,-5.2428794,20.081595710292458
260096,-5.242839355,-5.242879371,20.07644072981202
261120,-5.22252019,-5.222559996,20.097060653480003
261120,-5.222520323,-5.222559922,20.086750691063934
261120,-5.222520234,-5.222559981,20.086750691063934
261120,-5.222520794,-5.222560597,20.086750691063934
261120,-5.22252075,-5.222560714,20.086750691063934
262144,-5.202203589,-5.202243245,20.102215635124594
262144,-5.202203427,-5.202243612,20.09190567212645
262144,-5.202203412,-5.202243113,20.102215635124594
262144,-5.202202911,-5.202242864,20.07644072981202
262144,-5.202203014,-5.202242981,20.09190567212645
263168,-5.181883732,-5.181923035,20.1176805818046
263168,-5.181883202,-5.181923387,20.102215635124594
263168,-5.181883393,-5.181923049,20.086750691063934
263168,-5.181883275,-5.181922698,20.07128574962262
263168,-5.181883378,-5.181923137,20.06613076972426
264192,-5.161563389,-5.161602692,20.07644072981202
264192,-5.161563271,-5.16160237,20.081595710292458
264192,-5.161563124,-5.161602531,20.07644072981202
264192,-5.161563065,-5.161602678,20.07644072981202
264192,-5.161563006,-5.16160256,20.060975790116935
265216,-5.14124421,-5.141283889,20.050665831775405
265216,-5.141244342,-5.141283787,20.045510853041197
265216,-5.14124418,-5.141283757,20.035200896445893
265216,-5.141244342,-5.141284021,20.05582081080065
265216,-5.14124418,-5.141283699,20.050665831775405
266240,-5.120926887,-5.120965966,20.06613076972426
266240,-5.120926931,-5.120966156,20.050665831775405
266240,-5.120926739,-5.120966538,20.06613076972426
266240,-5.120927255,-5.120966464,20.07128574962262
266240,-5.120926887,-5.120966142,20.081595710292458
267264,-5.100607133,-5.100646415,20.081595710292458
267264,-5.100607074,-5.100646181,20.07644072981202
267264,-5.100607427,-5.100646269,20.081595710292458
267264,-5.100607354,-5.100646532,20.086750691063934
267264,-5.100607457,-5.100646151,20.06613076972426
268288,-5.080287276,-5.080325926,20.06613076972426
268288,-5.08028707,-5.080325911,20.060975790116935
268288,-5.080286805,-5.080326087,20.07128574962262
268288,-5.08028707,-5.080325765,20.06613076972426
268288,-5.08028679,-5.080325794,20.09190567212645
269312,-5.059966918,-5.060006141,20.081595710292458
269312,-5.059967183,-5.060006199,20.086750691063934
269312,-5.059967139,-5.060006199,20.07644072981202
269312,-5.059967272,-5.060006361,20.07644072981202
269312,-5.059967272,-5.060006155,20.097060653480003
270336,-5.039646487,-5.039685784,20.102215635124594
270336,-5.039646885,-5.039685945,20.09190567212645
270336,-5.039646899,-5.03968574,20.081595710292458
270336,-5.039646443,-5.039685828,20.07644072981202
270336,-5.039647017,-5.03968571,20.097060653480003
271360,-5.019328589,-5.019367479,20.09190567212645
271360,-5.019328604,-5.019367083,20.107370617060223
271360,-5.019328604,-5.019366937,20.107370617060223
271360,-5.019328324,-5.019366937,20.09190567212645
271360,-5.019328118,-5.019366746,20.086750691063934
272384,-4.999008335,-4.999046682,20.07128574962262
272384,-4.999008084,-4.999046653,20.060975790116935
272384,-4.99900832,-4.999046697,20.07128574962262
272384,-4.99900779,-4.999046624,20.06613076972426
272384,-4.999007731,-4.999046785,20.050665831775405
273408,-4.978689097,-4.978727938,20.060975790116935
273408,-4.978688993,-4.978727923,20.06613076972426
273408,-4.9786892,-4.978728055,20.05582081080065
273408,-4.978689435,-4.978727747,20.05582081080065
273408,-4.978689141,-4.978727821,20.050665831775405
274432,-4.958370565,-4.958409296,20.060975790116935
274432,-4.958370801,-4.958408827,20.060975790116935
274432,-4.958370551,-4.958409179,20.060975790116935
274432,-4.958370683,-4.958409135,20.060975790116935
274432,-4.958370654,-4.958409047,20.060975790116935
275456,-4.938050664,-4.938089203,20.06613076972426
275456,-4.938050679,-4.938088866,20.060975790116935
275456,-4.938050458,-4.938089012,20.050665831775405
275456,-4.938050576,-4.9380891,20.060975790116935
275456,-4.938050768,-4.938089452,20.07644072981202
276480,-4.917731029,-4.917769256,20.060975790116935
276480,-4.917731014,-4.917769183,20.050665831775405
276480,-4.917731176,-4.917768729,20.060975790116935
276480,-4.917730925,-4.917769271,20.040355874598028
276480,-4.91773094,-4.917769462,20.040355874598028
277504,-4.897410833,-4.897450072,20.045510853041197
277504,-4.897410686,-4.897449603,20.040355874598028
277504,-4.897411231,-4.897449456,20.045510853041197
277504,-4.89741098,-4.897449207,20.040355874598028
277504,-4.897411128,-4.897449735,20.040355874598028
278528,-4.877093981,-4.877132281,20.045510853041197
278528,-4.877094394,-4.877132427,20.050665831775405
278528,-4.877094511,-4.87713253,20.035200896445893
278528,-4.877094232,-4.877132501,20.035200896445893
278528,-4.87709429,-4.877132325,20.01973596373573
279552,-4.856774522,-4.856812745,20.024890941014746
279552,-4.856774625,-4.856812701,20.024890941014746
279552,-4.856774389,-4.856812818,20.035200896445893
279552,-4.856774257,-4.856813287,20.035200896445893
279552,-4.856775303,-4.856813404,20.045510853041197
280576,-4.836454253,-4.836492036,20.035200896445893
280576,-4.836454267,-4.836492344,20.040355874598028
280576,-4.836454312,-4.836492124,20.050665831775405
280576,-4.836454312,-4.836492065,20.045510853041197
280576,-4.836454046,-4.836492168,20.035200896445893
281600,-4.816135589,-4.816173614,20.0300459185848
281600,-4.816135633,-4.816174171,20.045510853041197
281600,-4.816135957,-4.816174156,20.040355874598028
281600,-4.816136119,-4.816173467,20.045510853041197
281600,-4.816135707,-4.816173541,20.0300459185848
282624,-4.795817956,-4.795856013,20.0300459185848
282624,-4.795817706,-4.795855764,20.024890941014746
282624,-4.79581806,-4.795856028,20.024890941014746
282624,-4.795818074,-4.795855954,20.0300459185848
282624,-4.795817942,-4.795855969,20.024890941014746
283648,-4.775498041,-4.775535627,20.014580986747752
283648,-4.775498011,-4.775535759,20.00942601005081
283648,-4.775498247,-4.775535817,20.00427103364491
283648,-4.77549835,-4.775535759,20.00427103364491
283648,-4.775498011,-4.775535905,20.00942601005081
284672,-4.755177978,-4.755215724,20.00942601005081
284672,-4.755177771,-4.755215871,19.999116057530046
284672,-4.755177845,-4.755215753,19.999116057530046
284672,-4.75517786,-4.755215621,19.99396108170622
284672,-4.755177595,-4.755215563,19.973341181321302
285696,-4.734858209,-4.734895939,19.999116057530046
285696,-4.734858312,-4.734895821,19.978496155980974
285696,-4.734857944,-4.734895821,19.973341181321302
285696,-4.734858136,-4.734895851,19.963031232875075
285696,-4.734858106,-4.734895821,19.96818620695267
286720,-4.714538014,-4.714575303,19.973341181321302
286720,-4.714538117,-4.714575376,19.96818620695267
286720,-4.714537866,-4.714575479,19.96818620695267
286720,-4.714537969,-4.714575318,19.947566312388517
286720,-4.714537586,-4.714575376,19.947566312388517
287744,-4.694218658,-4.694256251,19.937256366852672
287744,-4.694218599,-4.694256134,19.952721285592997
287744,-4.694218628,-4.694255899,19.937256366852672
287744,-4.694218643,-4.694256016,19.942411339475075
287744,-4.694218952,-4.694256192,19.942411339475075
288768,-4.673898653,-4.673935542,19.91663647927344
288768,-4.673898712,-4.673935718,19.90632653723005
288768,-4.673898432,-4.673935908,19.91663647927344
288768,-4.673898727,-4.673935425,19.92179145073169
288768,-4.673898506,-4.673935703,19.91663647927344
289792,-4.653579784,-4.65361734,19.92179145073169
289792,-4.653579621,-4.653617149,19.90632653723005
289792,-4.653579842,-4.653617061,19.89601659635082
289792,-4.653579798,-4.653617091,19.90632653723005
289792,-4.653579975,-4.653616915,19.89601659635082
290816,-4.633261739,-4.633298625,19.89601659635082
290816,-4.633261915,-4.633298698,19.89601659635082
290816,-4.633261532,-4.633298508,19.89601659635082
290816,-4.633261459,-4.633298786,19.89086162634776
290816,-4.633261252,-4.633298346,19.91663647927344
291840,-4.612941646,-4.612978605,19.911481508106228
291840,-4.612941734,-4.612978766,19.92179145073169
291840,-4.612941793,-4.612978546,19.932101394521304
291840,-4.612941631,-4.612978825,19.926946422480977
291840,-4.612941734,-4.612978884,19.91663647927344
292864,-4.592622025,-4.592659172,19.911481508106228
292864,-4.592621716,-4.592658849,19.91663647927344
292864,-4.592621465,-4.59265901,19.926946422480977
292864,-4.592621657,-4.592658761,19.92179145073169
292864,-4.592621465,-4.592658746,19.926946422480977
293888,-4.57230233,-4.572339606,19.92179145073169
293888,-4.572302271,-4.572339372,19.926946422480977
293888,-4.572301873,-4.572339313,19.926946422480977
293888,-4.572302256,-4.57233921,19.92179145073169
293888,-4.572302418,-4.572339767,19.942411339475075
294912,-4.551984373,-4.552021419,19.947566312388517
294912,-4.551984432,-4.552021214,19.942411339475075
294912,-4.551984256,-4.552021492,19.957876259088515
294912,-4.551983887,-4.552021507,19.963031232875075
294912,-4.551984388,-4.55202136,19.96818620695267
295936,-4.531665253,-4.531702015,19.983651130931683
295936,-4.531665091,-4.531701868,19.978496155980974
295936,-4.531665253,-4.531701883,19.973341181321302
295936,-4.531665224,-4.531702029,19.973341181321302
295936,-4.5316654,-4.53170181,19.978496155980974
296960,-4.511344557,-4.511381159,19.983651130931683
296960,-4.511344571,-4.511381218,19.978496155980974
296960,-4.511344498,-4.511381438,19.988806106173435
296960,-4.511344395,-4.511381203,19.988806106173435
296960,-4.511344409,-4.511381277,19.983651130931683
297984,-4.491026202,-4.491062591,19.988806106173435
297984,-4.491026232,-4.491062767,19.978496155980974
297984,-4.491026571,-4.491062591,19.983651130931683
297984,-4.49102632,-4.491063001,19.988806106173435
297984,-4.491026541,-4.491063163,19.983651130931683
299008,-4.470708481,-4.47074543,19.973341181321302
299008,-4.470708909,-4.470745474,19.983651130931683
299008,-4.470709041,-4.470745664,19.983651130931683
299008,-4.470708967,-4.470745474,19.978496155980974
299008,-4.470708953,-4.470745444,19.978496155980974
300032,-4.450389037,-4.450425688,19.99396108170622
300032,-4.450389258,-4.450425542,19.988806106173435
300032,-4.45038886,-4.450425263,19.988806106173435
300032,-4.45038889,-4.450425263,19.983651130931683
300032,-4.450389008,-4.450425249,19.978496155980974
301056,-4.430068709,-4.43010517,19.973341181321302
301056,-4.430068473,-4.430105287,19.96818620695267
301056,-4.430068738,-4.430105478,19.96818620695267
301056,-4.430068886,-4.430105258,19.96818620695267
301056,-4.430068812,-4.430105258,19.988806106173435
302080,-4.409749058,-4.409785297,19.988806106173435
302080,-4.409749132,-4.409785311,19.988806106173435
302080,-4.409749117,-4.409785253,19.983651130931683
302080,-4.409749073,-4.409784974,19.988806106173435
302080,-4.409749029,-4.409785209,19.973341181321302
303104,-4.389428583,-4.389464749,19.947566312388517
303104,-4.38942873,-4.389464822,19.957876259088515
303104,-4.389429039,-4.389464852,19.963031232875075
303104,-4.389428818,-4.38946472,19.932101394521304
303104,-4.389428951,-4.389464735,19.937256366852672
304128,-4.369109845,-4.369145477,19.932101394521304
304128,-4.369109669,-4.369145521,19.952721285592997
304128,-4.369109698,-4.369145594,19.96818620695267
304128,-4.369109875,-4.369145843,19.957876259088515
304128,-4.369109492,-4.369145843,19.947566312388517
305152,-4.348790239,-4.348826029,19.952721285592997
305152,-4.348789915,-4.34882553,19.957876259088515
305152,-4.348789606,-4.348825838,19.957876259088515
305152,-4.348789488,-4.348825648,19.957876259088515
305152,-4.348789326,-4.34882575,19.937256366852672
306176,-4.328471207,-4.328506889,19.932101394521304
306176,-4.328470898,-4.328507109,19.91663647927344
306176,-4.328470927,-4.328506845,19.926946422480977
306176,-4.328471369,-4.328506947,19.91663647927344
306176,-4.328471325,-4.328507065,19.90632653723005
307200,-4.308152779,-4.308188599,19.901171566644916
307200,-4.30815275,-4.308188613,19.89601659635082
307200,-4.308152926,-4.308188437,19.88570665663574
307200,-4.308152823,-4.308188379,19.88570665663574
307200,-4.308152764,-4.308188599,19.89601659635082
308224,-4.287832922,-4.28786833,19.88570665663574
308224,-4.28783276,-4.287868432,19.89601659635082
308224,-4.287832849,-4.287868476,19.90632653723005
308224,-4.287832981,-4.287868388,19.91663647927344
308224,-4.287832834,-4.287868388,19.911481508106228
309248,-4.26751283,-4.2675485,19.92179145073169
309248,-4.267512947,-4.267548471,19.911481508106228
309248,-4.267512977,-4.267548662,19.911481508106228
309248,-4.267512933,-4.26754853,19.92179145073169
309248,-4.267512933,-4.267548735,19.92179145073169
310272,-4.247193135,-4.247228847,19.92179145073169
310272,-4.247193091,-4.247228788,19.932101394521304
310272,-4.24719312,-4.247228862,19.932101394521304
310272,-4.247193091,-4.247228524,19.942411339475075
310272,-4.247192619,-4.247228231,19.932101394521304
311296,-4.226875488,-4.226911217,19.957876259088515
311296,-4.226875664,-4.22691088,19.947566312388517
311296,-4.226875326,-4.226910924,19.973341181321302
311296,-4.226875208,-4.226911056,19.957876259088515
311296,-4.226875296,-4.226910953,19.96818620695267
312320,-4.206555852,-4.206591505,19.973341181321302
312320,-4.206555852,-4.206591563,19.96818620695267
312320,-4.206555896,-4.206591329,19.963031232875075
312320,-4.206555793,-4.206591549,19.952721285592997
312320,-4.206555837,-4.206591549,19.978496155980974
313344,-4.186234846,-4.186270356,19.973341181321302
313344,-4.186234905,-4.186270195,19.983651130931683
313344,-4.186234978,-4.186270092,19.978496155980974
313344,-4.186234713,-4.186270078,19.963031232875075
313344,-4.186234757,-4.186270004,19.947566312388517
314368,-4.165916109,-4.165951817,19.942411339475075
314368,-4.165916418,-4.165951421,19.963031232875075
314368,-4.165915917,-4.165951245,19.952721285592997
314368,-4.165916123,-4.165951568,19.942411339475075
314368,-4.165916138,-4.165951538,19.952721285592997
315392,-4.145598918,-4.145634275,19.957876259088515
315392,-4.145599065,-4.145634245,19.96818620695267
315392,-4.145598874,-4.145634304,19.957876259088515
315392,-4.145599124,-4.145634201,19.957876259088515
315392,-4.145599006,-4.145634275,19.957876259088515
316416,-4.12527887,-4.125313918,19.937256366852672
316416,-4.125278766,-4.125313932,19.942411339475075
316416,-4.125278855,-4.125314211,19.937256366852672
316416,-4.12527856,-4.125313947,19.926946422480977
316416,-4.125278825,-4.125313947,19.91663647927344
317440,-4.104958644,-4.104993883,19.926946422480977
317440,-4.104958998,-4.104993824,19.91663647927344
317440,-4.104958836,-4.104994118,19.91663647927344
317440,-4.104959455,-4.104994411,19.92179145073169
317440,-4.104959352,-4.104994338,19.91663647927344
318464,-4.084639141,-4.084674435,19.92179145073169
318464,-4.08463923,-4.084674508,19.926946422480977
318464,-4.084639009,-4.08467442,19.91663647927344
318464,-4.084639068,-4.084674244,19.932101394521304
318464,-4.084638979,-4.084674244,19.911481508106228
319488,-4.064318842,-4.064354034,19.91663647927344
319488,-4.064318901,-4.064354239,19.911481508106228
319488,-4.064319049,-4.064353843,19.91663647927344
319488,-4.064318872,-4.064354107,19.91663647927344
319488,-4.064318739,-4.064353946,19.92179145073169
320512,-4.043999413,-4.04403463,19.932101394521304
320512,-4.043999678,-4.04403482,19.91663647927344
320512,-4.043999693,-4.044034586,19.926946422480977
320512,-4.043999811,-4.044034513,19.92179145073169
320512,-4.043999707,-4.044034747,19.926946422480977
321536,-4.023679733,-4.023714522,19.947566312388517
321536,-4.023679792,-4.023714155,19.91663647927344
321536,-4.023679806,-4.023714112,19.92179145073169
321536,-4.023679571,-4.023714419,19.926946422480977
321536,-4.023679571,-4.023714214,19.937256366852672
322560,-4.003361231,-4.003395895,19.926946422480977
322560,-4.003361172,-4.003395631,19.937256366852672
322560,-4.003361069,-4.003395778,19.942411339475075
322560,-4.003361143,-4.003395528,19.937256366852672
322560,-4.003360892,-4.003395646,19.947566312388517
323584,-3.983042567,-3.983076872,19.937256366852672
323584,-3.983042685,-3.983076975,19.947566312388517
323584,-3.983042567,-3.983076916,19.937256366852672
323584,-3.983042435,-3.983076828,19.942411339475075
323584,-3.983042479,-3.983077063,19.947566312388517
324608,-3.96272249,-3.962757072,19.952721285592997
324608,-3.962722431,-3.96275694,19.942411339475075
324608,-3.962722534,-3.962756837,19.947566312388517
324608,-3.962722534,-3.962757043,19.926946422480977
324608,-3.962722622,-3.962756984,19.942411339475075
325632,-3.942402942,-3.942437301,19.932101394521304
325632,-3.942403075,-3.942437301,19.92179145073169
325632,-3.942402986,-3.942436906,19.92179145073169
325632,-3.94240281,-3.942437199,19.91663647927344
325632,-3.942402972,-3.942437067,19.90632653723005
326656,-3.922083512,-3.922117853,19.88570665663574
326656,-3.922083645,-3.922117765,19.880551687214755
326656,-3.922083689,-3.922117692,19.87539671808481
326656,-3.922083969,-3.922117985,19.88570665663574
