time,34420a_volt
1710771650.6554139,4.2e-08
1710771654.6278653,9e-09
1710771658.600436,-1.5e-08
1710771662.5729978,1.5e-08
1710771666.5454066,-1.8e-08
1710771670.5178957,1.2e-08
1710771674.4903927,-6e-09
1710771678.4628544,-2.4e-08
1710771682.4352286,0.0
1710771686.4076562,2.5e-08
1710771690.3800633,-1.2e-08
1710771694.3526087,-2.7e-08
1710771698.3250256,2.4e-08
1710771702.297622,0.0
1710771706.270063,-3e-09
1710771710.2424586,3.4e-08
1710771714.214881,-1.5e-08
1710771718.1874034,-2.4e-08
1710771722.1600776,3.1e-08
1710771726.132532,1.5e-08
1710771730.105073,2.7e-08
1710771734.0775669,-2e-08
1710771738.0499802,-1.5e-08
1710771742.0224066,6e-09
1710771745.9948237,3e-09
1710771749.9672334,-1.7e-08
1710771753.939727,-1.2e-08
1710771757.9122944,3.7e-08
1710771761.8849752,6e-09
1710771765.8575368,-5e-09
1710771769.8299901,0.0
1710771773.8024616,9e-09
1710771777.7749634,2.1e-08
1710771781.7473977,-5e-09
1710771785.7199757,-6e-09
1710771789.692514,-2.2e-08
1710771793.6650107,4.1e-08
1710771797.6374464,2.4e-08
1710771801.6098125,1.5e-08
1710771805.5821457,0.0
1710771809.5545735,2.5e-08
1710771813.5271518,-1.1e-08
1710771817.499727,2.2e-08
1710771821.472421,2.8e-08
1710771825.4449563,2.5e-08
1710771829.4174201,1.1e-08
1710771833.3899407,9e-09
1710771837.3624535,1.9e-08
1710771841.3349414,9e-09
1710771845.3074982,-1.5e-08
1710771849.280058,1.9e-08
1710771853.2524338,8e-09
1710771857.2249227,1.5e-08
1710771861.1974802,3e-09
1710771865.1700237,1.8e-08
1710771869.142745,1.9e-08
1710771873.1153197,9e-09
1710771877.0879357,-3e-09
1710771881.0605006,8e-09
1710771885.0331147,-5e-09
1710771889.0056322,-8e-09
1710771892.9781914,1.5e-08
1710771896.950902,3e-09
1710771900.9234629,2.4e-08
1710771904.896134,-1.5e-08
1710771908.868736,3.1e-08
1710771912.8412707,1.1e-08
1710771916.8138638,-1.2e-08
1710771920.7864034,1.5e-08
1710771924.758889,9e-09
1710771928.7314627,-1.5e-08
1710771932.704025,1.8e-08
1710771936.6765044,5e-09
1710771940.6492462,1.5e-08
1710771944.6219258,5e-09
1710771948.5943828,-1.4e-08
1710771952.5669355,5.4e-08
1710771956.539318,9e-09
1710771960.511931,2.4e-08
1710771964.4843562,-6e-09
1710771968.4567757,1.1e-08
1710771972.4292507,6e-09
1710771976.4017386,1.5e-08
1710771980.3742595,2.5e-08
1710771984.3467004,3.1e-08
1710771988.319176,5e-09
1710771992.2919233,2.1e-08
1710771996.2645023,-3e-08
1710772000.2371564,2.5e-08
1710772004.2096815,3e-09
1710772008.1822784,5e-09
1710772012.1547213,2e-09
1710772016.1271408,0.0
1710772020.099571,-2.4e-08
1710772024.072183,-2.2e-08
1710772028.0446324,2.4e-08
1710772032.016996,2.7e-08
1710772035.9895236,-2.2e-08
1710772039.9620416,9e-09
1710772043.9346502,-3.1e-08
1710772047.9071527,6e-09
1710772051.8797011,3.6e-08
1710772055.852192,3e-09
1710772059.824683,-8e-09
1710772063.7973113,-1.1e-08
1710772067.7699435,9e-09
1710772071.7424817,1.8e-08
1710772075.7150862,1.5e-08
1710772079.6876278,3e-09
1710772083.6600962,3.1e-08
1710772087.632637,0.0
1710772091.6050918,-3e-09
1710772095.577536,1.5e-08
1710772099.5499516,-3e-09
1710772103.5224125,2e-09
1710772107.4951189,-1.5e-08
1710772111.467751,3.1e-08
1710772115.4402902,3.7e-08
1710772119.4127374,-1.5e-08
1710772123.385358,9e-09
1710772127.3579526,9e-09
1710772131.3305054,-1.2e-08
1710772135.302927,2.5e-08
1710772139.275428,3.1e-08
1710772143.2479794,1.2e-08
1710772147.2204974,1.2e-08
1710772151.192965,-3e-09
1710772155.1655412,2.4e-08
1710772159.1380944,-6e-09
1710772163.110567,1.8e-08
1710772167.0830822,9e-09
1710772171.0558643,-3e-09
1710772175.028497,2e-09
1710772179.001023,9e-09
1710772182.9735441,0.0
1710772186.9460487,0.0
1710772190.918549,1.8e-08
1710772194.8909588,-1.2e-08
1710772198.863373,9e-09
1710772202.8360074,1.5e-08
1710772206.8083982,-6e-09
1710772210.780827,3e-09
1710772214.753284,1.2e-08
1710772218.7256496,3.1e-08
1710772222.6980982,0.0
1710772226.670613,3.1e-08
1710772230.643132,1.6e-08
1710772234.6158843,-1.2e-08
1710772238.5884068,3e-09
1710772242.5609193,-6e-09
1710772246.533495,6e-09
1710772250.5059128,2.7e-08
1710772254.478356,1.9e-08
1710772258.450767,-3e-09
1710772262.4233544,-3e-09
1710772266.3959875,2.5e-08
1710772270.3684816,-5e-09
